Selected,artist_name,track_name,track_id,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
No,Gorillaz,We Got the Power (feat. Jehnny Beth),5Fxg2sFua9YOSbnh1Hm6nh,164825,51,0.228,0.507,139560,0.985,3.31e-05,C,0.19,-2.392,Major,0.153,150.059,04-Apr,0.394,Alternative
No,Breaking Benjamin,What Lies Beneath,3QtZssKMOB3dwPu1ZkBdeb,56095,53,0.00238,0.429,214787,0.889,,F#,0.13,-3.855,Major,0.0786,95.07,03-Apr,0.284,Alternative
No,empty_field,Retrograde,2y4HRAVsKkBXVHyCaTUiE6,152057,63,0.871,0.289,,0.254,0.0745,G,0.135,-11.218,Minor,0.0474,77.499,04-Apr,0.185,Alternative
No,empty_field,Suggestions,7Hk12JkCFwLO4s1jRGBS6s,158677,53,0.0136,0.356,163933,0.91,0.00601,D,0.333,-4.85,Major,0.141,177.962,04-Apr,0.063,Alternative
No,O.C.,Time's Up,1AKK2n7nLnwDlnNEV8pI3P,145523,52,0.162,0.664,205613,0.621,0.0694,D,0.353,-6.521,Major,0.0671,89.566,04-Apr,0.489,Alternative
No,Omar Apollo,Erase,1z1ANxNMq5kB1MbHbJ4w6k,132417,59,0.688,0.657,236794,0.376,2.54e-05,A,0.272,-6.534,Major,0.0463,84.905,04-Apr,0.575,Alternative
No,Welshly Arms,Sanctuary,7nRgXWoPQDLYoinFlw0gqU,120808,60,0.00474,0.53,,0.718,,C,0.0758,-6.481,Major,0.0363,76.996,04-Apr,0.354,Alternative
No,Velvet Revolver,She Builds Quick Machines,0RmtUP9oQqhO3WFqB3KrM2,45612,46,0.000193,0.333,242440,0.883,0.259,C,0.313,-4.486,Major,0.0403,148.818,04-Apr,0.673,Alternative
No,Sturgill Simpson,The Promise,2mVFo8BJ6ZPh82QAOpCUbT,117498,48,0.406,0.605,,0.244,0.00234,B,0.0912,-10.984,Major,0.0256,79.091,04-Apr,0.242,Alternative
No,Jai Paul,Zion Wolf Theme - Unfinished,3EWDbiAh9d3hpMFlQZS8KQ,70722,48,0.376,0.46,187613,0.662,0.0298,B,0.118,-9.814,Minor,0.548,174.036,04-Apr,0.547,Alternative
No,empty_field,Genghis Khan,4bKHnNVT0LdfO4FDoKhLsE,92946,62,0.04,0.688,212147,0.847,2.81e-06,A#,0.598,-3.238,Minor,0.0508,93.979,04-Apr,0.453,Alternative
No,Counting Crows,Hanginaround,6obve5fw3SsAmyZp66NKMl,147905,52,0.303,0.499,247333,0.783,,C,0.744,-6.517,Major,0.0837,91.396,04-Apr,0.707,Alternative
No,Big K.R.I.T.,Life In The Sun (feat. Camper),5QTKgUArMLt1JzM2JXlYCN,191703,50,0.137,0.831,182806,0.79,,A#,0.12,-6.907,Minor,0.289,,04-Apr,0.642,Alternative
No,3 Doors Down,Be Like That,3fwAF8vwR6ShZJbCeKDMJV,205787,56,0.00536,0.487,265907,0.702,4.93e-06,G,0.129,-6.043,Major,0.0238,,04-Apr,0.306,Alternative
No,empty_field,Planet U,0DqVcM4kkBSvVr90o5c96k,199350,42,0.286,0.603,201480,0.568,0.00215,F#,0.117,-10.799,Minor,0.258,151.982,04-Apr,0.357,Alternative
No,Orgy,Blue Monday,3ZffCQKLFLUvYM59XKLbVm,72539,55,8.65e-05,0.589,267000,0.696,3.43e-05,G#,0.0779,-8.109,Major,0.034,,04-Apr,0.938,Alternative
No,Rage Against The Machine,Vietnow,2WCgqwPrWuDZ3Bu59kTQS7,143573,51,0.0102,0.654,277333,0.77,0.00827,B,0.35,-6.443,Minor,0.106,,04-Apr,0.668,Alternative
No,empty_field,Dormir Soñando,506GZgVmpcbJL88PH4V4EL,68334,57,0.121,0.71,,0.932,3.63e-06,F#,0.114,-6.653,Minor,0.0769,112.915,04-Apr,0.796,Alternative
No,empty_field,My Sacrifice,07oOYAcmgLcQIYfMT2zmDA,201973,66,0.000101,0.32,294600,0.88,4.31e-06,D,0.076,-6.035,Major,0.0504,,04-Apr,0.257,Alternative
No,Calle 13,Atrévete-Te-Te,2Jn9kkriqoTCq41gpAmvTh,54391,69,0.0959,0.829,239307,0.878,,A,0.776,-5.951,Major,0.101,,04-Apr,0.883,Alternative
No,Florence + The Machine,My Best Dress - Demo,32VsrbbWKZAuUSsWkMKzZM,114252,55,0.518,0.578,154587,0.272,6.59e-06,C,0.106,-7.944,Minor,0.0818,135.098,04-Apr,0.211,Alternative
No,Earl Sweatshirt,Nowhere2go,5XNm6WTJxKtcaug3lc8KJF,207378,53,0.0109,0.518,113787,0.706,6.5e-05,G#,0.496,-5.148,Major,0.227,128.26,04-Apr,0.418,Alternative
No,Jordan Ward,Okok (Hibachi),5glXTXNIkUMLIDJVMEBLFQ,47188,49,0.309,0.894,133152,0.475,0.000138,B,0.111,-8.346,Major,0.131,144.202,04-Apr,0.571,Alternative
No,Lecrae,Holy Water,0lYVQAhuUdJ5hTRuOfw2sy,23056,41,0.0556,0.712,,0.504,,C#,0.157,-7.298,Major,0.0459,130.953,04-Apr,0.0363,Alternative
No,Red Hot Chili Peppers,Hard to Concentrate,0rKtyWc8bvkriBthvHKY8d,46004,54,0.156,0.641,241840,0.502,4.35e-06,G,0.311,-7.334,Major,0.0251,105.634,04-Apr,0.326,Alternative
No,Little Simz,Boss,60eOMEt3WNVX1m1jmApmnX,48779,48,0.266,0.744,185204,0.892,0.00295,G#,0.0917,-5.003,Major,0.287,95.205,04-Apr,0.685,Alternative
No,Barns Courtney,Never Let You Down,3VyJGPYr2DF9gdBNosSao4,29565,45,0.152,0.742,238493,0.834,0.14,B,0.0671,-4.622,Major,0.0267,110.019,04-Apr,0.781,Alternative
No,Young the Giant,It's About Time,66oRBJ8J4uLNK9Xc4cJaFs,114242,46,0.00201,0.509,228240,0.906,,C#,0.0957,-3.971,Minor,0.0498,,03-Apr,0.541,Alternative
No,The 1975,The 1975,5RQGmWM1DqcMXrWeK8rK9j,88842,43,0.00934,0.213,83053,0.459,0.0223,D,0.41,-9.873,Major,0.0448,85.108,03-Apr,0.0726,Alternative
No,Run The Jewels,A Christmas Fucking Miracle,3tkBcwIz1o1m8w2nnZhHEd,65929,42,0.0754,0.734,261440,0.812,,A,0.0766,-6.13,Minor,0.156,106.051,04-Apr,0.168,Alternative
No,Hombres G,Te quiero,4A5owiyEiYxDuDPvTrRCxS,197403,68,0.0029,0.736,225760,0.711,0.000275,D,0.0948,-5.503,Major,0.0352,112.309,03-Apr,0.719,Alternative
No,Violent Femmes,I'm Nothing,34w76lDCZZb19uGPTQ4EfH,85323,38,0.0334,0.542,146880,0.728,,F#,0.179,-6.477,Major,0.0311,100.395,04-Apr,0.837,Alternative
No,Halestorm,Still Of The Night,05XNDab0Lhitzqk7tRpOnY,44099,42,0.000148,0.54,264120,0.965,0.000884,F#,0.342,-3.591,Minor,0.0677,100.058,04-Apr,0.34,Alternative
No,MISSIO,I Don't Give A...,53DRkI3ebM3SbSQm4gQ1vF,38631,51,0.00197,0.504,211213,0.622,0.000467,E,0.114,-5.649,Minor,0.0557,141.205,04-Apr,0.108,Alternative
No,Weezer,Buddy Holly,2NNTz1El05gMTE1K5L17jw,183512,68,0.00336,0.553,,0.913,0.000375,G#,0.103,-4.563,Major,0.0396,121.159,04-Apr,0.829,Alternative
No,empty_field,Think,7IwPwUWJk48IxZZYey8Svc,33640,49,0.132,0.553,231928,0.549,0.0274,F,0.0847,-8.179,Minor,0.0735,160.131,04-Apr,0.147,Alternative
No,Foxing,Slapstick,71yL5d5FeZCYd7M9UzBtkM,150867,42,0.471,0.469,269440,0.505,0.0395,F,0.105,-8.777,Major,0.0314,157.989,04-Apr,0.16,Alternative
No,empty_field,Pussy Liquor,3pvmkjuacq6719H5su9ixl,167914,44,0.000347,0.54,,0.923,0.00614,A#,0.484,-3.965,Major,0.0324,112.936,04-Apr,0.531,Alternative
No,Jacob Collier,Bakumbe (feat. Sam Amidon),6rZtlYru44l92npSBTbUN7,208268,37,0.721,0.401,249813,0.49,0.065,D,0.0861,-10.827,Major,0.0416,102.97,03-Apr,0.474,Alternative
No,Three Days Grace,Animal I Have Become,2hSd5IqIBoR5Ck5EDVL4kZ,116205,69,0.000684,0.553,,0.853,,G#,0.126,-3.668,Major,0.0339,,04-Apr,0.506,Alternative
No,empty_field,Smartwater,1z667LebVh3DtYNrVJEao0,55580,54,0.761,0.651,144320,0.29,6.22e-06,G#,0.102,-11.972,Minor,0.254,100.253,04-Apr,0.139,Alternative
No,empty_field,Genevieve - Unfinished,7g5OXuAARbfoFKplZrkv1R,145609,46,0.000788,0.395,,0.725,0.000147,E,0.191,-7.63,Major,0.204,158.074,05-Apr,0.117,Alternative
No,Nick Hakim,Cuffed,4xw0R9SvKq6SomPuxYFSMC,57214,40,0.0372,0.394,351387,0.631,0.00581,A,0.0817,-6.39,Minor,0.159,85.553,04-Apr,0.398,Alternative
No,PNAU,Go Bang,5VeVtDddqolWr7yBSDd45n,84155,57,0.0494,0.603,189493,0.882,0.0132,D,0.241,-3.13,Major,0.0338,120.996,04-Apr,0.507,Alternative
No,A Perfect Circle,TalkTalk,5SCGgI1ranpfCSUv66lU4e,57003,51,0.00138,0.406,255806,0.738,0.0117,A,0.154,-4.64,Major,0.0439,150.886,03-Apr,0.31,Alternative
No,Mandisa,Good News,4Rqxtl1vUNoEjOntqRRLzm,46878,44,0.147,0.738,170813,0.798,,F,0.237,-4.372,Minor,0.0366,109.0,04-Apr,0.873,Alternative
No,Britt Nicole,Through Your Eyes,23uJbBKyqs1dibvfECdjSH,68572,44,0.273,0.655,197080,0.937,,B,0.169,-2.319,Major,0.101,95.987,04-Apr,0.501,Alternative
No,The 1975,Sex,0RWVptz2iyxgJ7ObFCEaYY,159613,54,1.35e-05,0.403,206987,0.971,2.22e-05,D,0.488,-4.159,Major,0.112,148.324,04-Apr,0.184,Alternative
No,Mahalia,I Wish I Missed My Ex,5kP3pL6xyHNYfCVeMjnMxD,54647,66,0.319,0.68,205263,0.62,1.14e-06,C,0.158,-5.117,Major,0.0607,95.078,04-Apr,0.537,Alternative
No,empty_field,Bitches Brew,5tfBmHPXMtlyxZhsmVMMUI,167136,41,0.00119,0.458,,0.655,0.00071,C#,0.147,-4.427,Minor,0.0398,176.03,04-Apr,0.593,Alternative
No,JJ Heller,Hand to Hold,5aNxtU1cNlLJPc6vTPKuee,114308,45,0.612,0.547,231606,0.313,7.97e-06,C,0.111,-7.982,Major,0.0315,133.737,04-Apr,0.261,Alternative
No,Teddybears,Cobrastyle (feat. Mad Cobra),0FkLMOUTkSTPSAYkIXQ579,81188,43,0.314,0.712,,0.913,,G,0.375,-4.488,Major,0.0943,88.409,04-Apr,0.783,Alternative
No,Radiohead,The National Anthem,3tfNEi6WcBp1PiYPqSQ28t,96231,53,0.00237,0.486,,0.754,0.858,D,0.224,-8.552,Major,0.0378,91.52,04-Apr,0.387,Alternative
No,Placebo,The Bitter End,4Q7Qu1ZXPOJ5qXUjzqPNTK,177596,60,4.23e-05,0.328,190573,0.904,0.0591,D#,0.11,-5.063,Minor,0.0455,186.253,04-Apr,0.518,Alternative
No,Hollywood Undead,Ghost Beach,6liNJDyWJjyHAgDnAX95bw,118658,46,0.0611,0.535,234680,0.842,,A,0.171,-4.359,Minor,0.0428,80.006,04-Apr,0.361,Alternative
No,Beastie Boys,Sure Shot,0ikz6tENMONtK6qGkOrU3c,184214,49,0.388,0.692,199667,0.799,,C#,0.301,-7.924,Major,0.164,97.978,04-Apr,0.549,Alternative
No,Disturbed,Already Gone,7GcE7k2IlpRZXzMcfwttj9,138255,51,0.0799,0.513,268533,0.411,,F,0.0753,-8.108,Major,0.0238,81.997,04-Apr,0.0794,Alternative
No,The Naked And Famous,Young Blood,6rvzXO4pZk1CgZPbc6maBd,97842,63,5.63e-05,0.579,246600,0.865,0.000221,F#,0.649,-4.692,Major,0.0302,104.99,04-Apr,0.358,Alternative
No,empty_field,I Will Not Bow,3dZ6ZgbnULNpPFjfr4bHxa,176431,67,0.000192,0.543,216733,0.952,7.8e-06,G#,0.38,-3.65,Major,0.0668,107.942,04-Apr,0.591,Alternative
No,Shinedown,Asking For It,3WWAvWDBQANpJeNbvVbjMg,182607,58,0.00273,0.449,210707,0.971,,A#,0.141,-3.66,Major,0.0476,144.031,04-Apr,0.414,Alternative
No,empty_field,Razorblade,6cX5lonuELhQO4074CD8fC,198110,49,0.00201,0.394,208133,0.859,0.233,A,0.1,-3.851,Major,0.0409,136.075,05-Apr,0.511,Alternative
No,Modest Mouse,The View,4CCFbw2ODCFeXLWcDV80Hq,33277,44,0.00165,0.655,250093,0.883,0.00813,C,0.0472,-4.913,Major,0.0443,123.0,04-Apr,0.69,Alternative
No,The Breeders,Cannonball,0m6yAZWY2hyBixCLT4LtRT,60910,62,0.00915,0.502,,0.758,0.783,D#,0.284,-9.76,Major,0.0407,112.508,04-Apr,0.729,Alternative
No,Masego,Lavish Lullaby,5a13QQbIWOBFyEBwAt3jV1,79956,57,0.252,0.839,197360,0.658,0.0202,D,0.149,-5.515,Minor,0.045,147.005,04-Apr,0.818,Alternative
No,Coheed and Cambria,Devil In Jersey City,1Xb0Oz9aunX1lpq9T29PWh,25621,43,0.000491,0.337,287867,0.976,,D,0.0984,-3.654,Major,0.141,82.22,04-Apr,0.494,Alternative
No,Sabrina Claudio,We Have Time,2D84KIncAL2dHXPvCGhDUa,202157,49,0.726,0.611,199311,0.355,,C,0.104,-7.577,Minor,0.154,85.112,04-Apr,0.221,Alternative
No,Passion,How He Loves - Live,2dn1SdbwnCliatWZ8Ls3O5,206724,49,0.637,0.214,283293,0.655,,B,0.939,-7.492,Major,0.0507,,04-Apr,0.271,Alternative
No,Escape the Fate,Reverse the Curse,5EUynP2gPggAlXYZl1C4SU,108176,46,0.0215,0.521,220920,0.947,,C,0.479,-3.93,Major,0.0894,114.988,04-Apr,0.401,Alternative
No,Young the Giant,Simplify,0U0jFvkZ6Gi61Y7Q7yxgH1,157302,56,0.00123,0.456,212213,0.86,,E,0.154,-3.444,Major,0.0403,99.159,04-Apr,0.387,Alternative
No,Smile Empty Soul,Don't Ever Leave,5mPzlwYXl0wTmho0rYbl7O,106301,50,0.0382,0.595,,0.884,0.000118,G#,0.142,-3.075,Minor,0.0392,97.02,04-Apr,0.518,Alternative
No,Avenged Sevenfold,Natural Born Killer,651koV4RRMMX6NDbW1ElwP,115700,54,0.000159,0.394,315173,0.952,3.72e-05,G,0.316,-4.51,Minor,0.0677,,04-Apr,0.477,Alternative
No,The Black Crowes,Jealous Again,5sPKBwjZV090di7qDXQfJp,33531,50,0.111,0.633,,0.842,,G,0.139,-4.642,Major,0.0262,114.449,04-Apr,0.674,Alternative
No,Caifanes,La Célula Que Explota,1zQZ3hkXljiywQ85Wu1R3R,133990,67,0.44,0.425,215867,0.479,0.000109,D,0.378,-12.22,Major,0.0419,123.217,04-Apr,0.279,Alternative
No,empty_field,Just Another Face,3NJG6vMH1ZsectZkocMEm0,86161,38,0.000598,0.486,236683,0.883,0.00142,D,0.26,-6.335,Major,0.0581,127.059,04-Apr,0.463,Alternative
No,Colton Dixon,You Are,0zejTBqoHKZfJBWcTWLxfy,178081,40,0.0412,0.511,202587,0.818,,D,0.0538,-3.587,Major,0.0304,96.004,04-Apr,0.351,Alternative
No,James Blake,Tell Them (feat. Moses Sumney & Metro Boomin),3OKlIPoxq8zKbsJLZZUMtb,21900,53,0.778,0.58,,0.469,6.79e-05,G#,0.099,-8.655,Minor,0.118,176.019,04-Apr,0.289,Alternative
No,DRAMA,Walk Away,52iyhfd6jgU2wYB8QIYs6t,21485,49,0.15,0.827,258599,0.477,0.214,F#,0.112,-6.861,Minor,0.0456,118.966,04-Apr,0.29,Alternative
No,Two Door Cinema Club,Next Year,7HKxTNVlkHsfMLhigmhC0I,162703,48,0.00232,0.562,251453,0.809,0.000629,D,0.0732,-4.976,Major,0.0693,127.453,04-Apr,0.476,Alternative
No,John Moreland,You Don't Care for Me Enough to Cry,54DIzLw4LLxB3n1XiiQftU,173145,47,0.861,0.389,254619,0.208,7.76e-06,D,0.192,-11.669,Major,0.0359,,04-Apr,0.233,Alternative
No,Monte Booker,interstellar,5imUTBF35uIoABlV9g9da2,199812,44,0.198,0.584,218885,0.739,0.000663,C#,0.262,-9.826,Minor,0.126,142.762,04-Apr,0.387,Alternative
No,zack villere,Fear of Intimacy,6L8PrKRSROZZ1jkJuEjw4t,192858,50,0.942,0.647,131657,0.451,0.0471,F#,0.109,-13.764,Major,0.128,131.97,04-Apr,0.155,Alternative
No,The 1975,Sincerity Is Scary,1LlSQ014g8icmdoqKOwgGr,82402,68,0.0509,0.656,225956,0.521,4.85e-06,D,0.0791,-5.274,Major,0.0302,91.031,04-Apr,0.476,Alternative
No,Toad The Wet Sprocket,Fall Down,5l8oNQsDDPNFUIV5M4lzRJ,111055,42,0.115,0.444,202385,0.886,0.000688,C,0.164,-5.705,Major,0.0335,,04-Apr,0.736,Alternative
No,empty_field,Six,6tGwVehjwcJMhkRIpMao55,137579,48,0.000139,0.238,202440,0.963,0.0057,D,0.104,-3.41,Minor,0.0838,95.85,04-Apr,0.204,Alternative
No,Sabrina Claudio,All My Love,6NKbiKH0afIvVVga8z3zR7,175040,60,0.384,0.725,154483,0.888,0.00269,F,0.163,-4.272,Major,0.246,87.011,04-Apr,0.595,Alternative
No,Overscene,Thunder Rolls,6twiVe7YH62G7fmYsYRpwN,122450,38,0.0052,0.465,313725,0.746,1.19e-05,D,0.142,-6.499,Minor,0.0345,145.02,04-Apr,0.23,Alternative
No,empty_field,Devuélveme a mi chica,2TAf6ITyhwc9Z3MYb4tSYl,178716,68,0.0031,0.603,194867,0.843,0.0337,A,0.445,-7.597,Minor,0.0557,172.676,04-Apr,0.503,Alternative
No,Pearl Jam,Daughter (Remastered),2RI2iO0os5Mr82cSPi2Ns4,157900,65,0.00746,0.615,234333,0.702,0.00431,G,0.0608,-9.686,Major,0.0278,,04-Apr,0.734,Alternative
No,Anthrax,Got The Time,40arlhUYA1eX4sKKZ8lfmy,204411,51,0.000994,0.429,164400,0.908,0.00233,A#,0.0498,-10.098,Minor,0.105,127.838,04-Apr,0.51,Alternative
No,Alice In Chains,"Nutshell - Live at the Majestic Theatre, Brooklyn, NY - April 1996",0jZO7p0nBUi9VHedWUBS9l,113095,49,0.328,0.36,297107,0.548,0.217,D#,0.971,-12.938,Minor,0.0468,121.801,03-Apr,0.244,Alternative
No,Red Hot Chili Peppers,Suck My Kiss,6V81K1OcvYgHEnCA6A2Qx9,179846,60,0.000617,0.623,217133,0.936,9.86e-05,C,0.269,-9.955,Major,0.0528,101.514,04-Apr,0.705,Alternative
No,Santigold,GO! (feat. Karen O),51w2BwraPUsxjHkkMeP1RH,188093,42,0.112,0.825,203053,0.919,0.000739,E,0.0643,-3.047,Major,0.169,98.595,04-Apr,0.324,Alternative
No,Nickelback,Photograph,3A1uYXcVgoUr5GJUUtmp8N,177362,64,0.000932,0.513,258920,0.877,0.000163,G#,0.136,-3.756,Major,0.0292,,04-Apr,0.389,Alternative
No,Cultura Profética,Saca Prende y Sorprende,73Ueg322XmVTQ4RcXODgbO,192759,60,0.12,0.855,357627,0.682,2.92e-06,C#,0.409,-6.617,Minor,0.137,85.982,04-Apr,0.876,Alternative
No,Slipknot,"Vermilion, Pt. 2 - Bloodstone Mix",3IQ2lC0AaZ3BMRYMXOJXJQ,211863,45,0.0835,0.509,,0.509,0.34,C#,0.135,-8.421,Minor,0.0295,122.051,03-Apr,0.156,Alternative
No,empty_field,Figure.09,6XAdcAseYtijN0QUnQFsH2,54291,49,0.00919,0.518,197507,0.951,,A,0.148,-3.198,Major,0.0529,98.068,04-Apr,0.537,Alternative
No,The Neighbourhood,Honest,5g2J8zkYoREF1NOJuCuXGc,186883,50,0.00849,0.578,237560,0.37,0.00937,F#,0.131,-13.379,Minor,0.0506,96.243,04-Apr,0.0635,Alternative
No,New Order,All Day Long - Live at MIF,2EbWlhZyaUnccvI8y1fBbz,74030,30,0.0314,0.687,268387,0.877,0.186,D,0.876,-7.132,Major,0.0302,118.007,04-Apr,0.708,Alternative
No,empty_field,Above And Below,4xDQM9OpvA2dh8EZARofyO,39630,51,0.0148,0.445,,0.914,4.43e-06,C,0.208,-3.844,Major,0.142,,04-Apr,0.663,Alternative
No,empty_field,Shake It Out,0pGyXRaXMjWFasWjO4oDNi,195984,61,0.0126,0.519,277720,0.808,,A#,0.105,-4.097,Major,0.0383,107.505,04-Apr,0.251,Alternative
No,Pete Rock,Tru Master,42oJJ5i5Rx6ky4WN33kiFK,115337,56,0.0676,0.649,239533,0.941,,D,0.0905,-4.159,Major,0.398,91.442,04-Apr,0.639,Alternative
No,My Darkest Days,Porn Star Dancing,0PctevED56fd6xuMLXk1HV,23556,63,0.0199,0.474,199013,0.923,,D,0.0673,-3.405,Major,0.0897,,04-Apr,0.347,Alternative
No,The Black Crowes,She Talks To Angels,3yWsWi2PAo9s6elIhnywIS,207762,59,0.06,0.584,,0.521,7.56e-05,E,0.22,-5.782,Major,0.0295,160.058,04-Apr,0.317,Alternative
No,Alice In Chains,"Brother - Live at the Majestic Theatre, Brooklyn, NY - April 1996",2E9vbRYksg5pcZVVzJ0t4d,211051,48,0.557,0.405,327267,0.365,0.00048,C#,0.89,-10.927,Major,0.0307,85.781,04-Apr,0.076,Alternative
No,empty_field,Heroin,090R9OdFMbQQksvwuXmNEY,112916,54,0.304,0.201,433573,0.777,0.78,C#,0.0981,-10.167,Major,0.0705,145.733,04-Apr,0.235,Alternative
No,Deftones,Back To School - Mini Maggit,4VErYdXTSbt5pGa9eZwUFA,170220,54,0.000386,0.3,237360,0.986,0.000136,G#,0.0924,-3.022,Major,0.107,85.117,04-Apr,0.256,Alternative
No,empty_field,Revolver,3EV48AJECeiHSvnq34Ggny,53506,49,0.00876,0.35,,0.792,0.0249,G,0.0661,-8.214,Major,0.0951,138.38,04-Apr,0.156,Alternative
No,Curren$y,Willie Lloyd,1YJ8qjJQpTZjQZVR2hgWfx,191845,45,0.195,0.774,162480,0.57,5.08e-05,D,0.438,-8.793,Major,0.165,123.024,04-Apr,0.0657,Alternative
No,Third Eye Blind,Semi-Charmed Life - 2006 Remastered Version,1HraOU4xyHqF6RrNW2zYUK,207475,41,0.00622,0.632,,0.894,,G,0.328,-5.211,Major,0.0317,102.039,04-Apr,0.718,Alternative
No,The Avett Brothers,Trouble Letting Go,3iASGIFlQ3RbavXMPobRuW,175475,44,0.511,0.611,221413,0.621,,C,0.213,-4.08,Major,0.0277,132.013,04-Apr,0.336,Alternative
No,Still Woozy,Vacation,53I7CviVHhNYEKth717RLG,88866,54,0.318,0.606,233995,0.435,0.00482,A,0.205,-11.458,Major,0.0614,124.943,03-Apr,0.376,Alternative
No,Shane & Shane,Psalm 34 (Taste and See),7Gnmh8KrdZJaWV4K2Q5VZn,171184,45,0.11,0.557,326653,0.393,,D,0.38,-8.304,Major,0.0331,114.048,04-Apr,0.238,Alternative
No,Ari Lennox,BMO,39zkiaf96T7OuNES0VFbje,198870,64,0.0116,0.72,146914,0.647,0.000206,C#,0.571,-5.411,Minor,0.0642,157.877,04-Apr,0.809,Alternative
No,Cultura Profética,Ilegal,15lv5C32D7jL9GsvYKjqIV,178136,63,0.35,0.827,305000,0.587,,A#,0.0907,-4.666,Minor,0.0485,116.901,04-Apr,0.769,Alternative
No,AWOLNATION,Jailbreak,4Uvjwj4KWFlyCULhR9zeTx,182107,47,0.121,0.777,281115,0.4,0.000243,F,0.0701,-5.91,Minor,0.0265,110.992,04-Apr,0.479,Alternative
No,Halestorm,Do Not Disturb,6phY2gnvf9WwCiXlLMQOY3,183433,53,0.014,0.696,203880,0.821,,D,0.0421,-2.981,Minor,0.0483,127.006,04-Apr,0.604,Alternative
No,Rev Theory,Light It Up,1mjcyWQPFsoG1Cb6Gl33Tk,166398,46,2.95e-05,0.437,253627,0.973,,F,0.36,-2.902,Major,0.0685,125.94,04-Apr,0.318,Alternative
No,Papa Roach,Hollywood Whore,2dJ4rGtsOHOgvTQawsCRtg,156391,50,0.000977,0.536,234493,0.88,0.000101,C,0.13,-4.484,Minor,0.0379,93.056,04-Apr,0.37,Alternative
No,Turnover,I Would Hate You If I Could,0FFIleakWHp8j90BxTtF0D,85818,49,0.335,0.597,243314,0.796,0.0935,G,0.158,-7.98,Major,0.031,123.034,04-Apr,0.297,Alternative
No,Five Finger Death Punch,Cold,7qvxFz3JodM0A7xEM7k3YD,164347,50,0.0127,0.478,227699,0.828,,D#,0.277,-4.526,Minor,0.0462,144.049,04-Apr,0.437,Alternative
No,Saba,Stay Right Here,1poJjokehd2jeGS7xLagXA,114997,53,0.132,0.752,210133,0.536,,A,0.281,-7.444,Minor,0.452,129.93,04-Apr,0.628,Alternative
No,Weezer,Take On Me,03Mradtcg4Il4gUQJ9LC9V,60048,59,0.00568,0.441,223560,0.762,3.31e-05,G#,0.0865,-3.857,Major,0.0438,167.964,04-Apr,0.743,Alternative
No,Zoé,Love,6q7bhx3vbcQYXjTKTX6AyN,123390,66,0.208,0.692,203627,0.512,0.000994,F#,0.077,-8.596,Major,0.0354,79.003,04-Apr,0.739,Alternative
No,Neutral Milk Hotel,King of Carrot Flowers Pts. 2 & 3,7tGhL4HNkupitX5iWv5eYd,198062,48,0.0514,0.221,,0.826,,F,0.135,-5.393,Major,0.126,130.632,04-Apr,0.116,Alternative
No,Living Colour,Cult of Personality,08XBLK5BlN5ZBLukMO49jy,127281,59,0.00164,0.504,294827,0.918,2.12e-05,C,0.78,-3.463,Major,0.0517,92.031,04-Apr,0.539,Alternative
No,311,Too Late,2NxIp9jbmsnaIiAExWOEo0,75391,38,0.0088,0.532,323760,0.943,2.01e-05,F#,0.448,-7.391,Minor,0.0794,142.072,04-Apr,0.214,Alternative
No,Matt Martians,Dent Jusay,4Sfa7hdVkqlM8UW5LsSY3F,178608,41,0.61,0.513,157113,0.822,2.16e-06,G#,0.658,-4.776,Minor,0.445,74.008,04-Apr,0.569,Alternative
No,Breaking Benjamin,Topless,36kmEoKwDOZQsM3zgXHP63,25948,44,0.000188,0.4,,0.95,8.98e-05,B,0.445,-3.213,Major,0.141,172.97,04-Apr,0.393,Alternative
No,Electric Guest,Waves,2ySyV2K8WnOqsQ0CfBNdnx,134355,43,0.0283,0.764,186107,0.837,6.36e-05,A#,0.0983,-4.702,Minor,0.0361,,04-Apr,0.863,Alternative
No,Foo Fighters,"Arlandria - Live at the Roundhouse, London, UK - July 2011",4cai6fSLeyI9TLDDi6KYgE,82467,35,0.0165,0.405,343947,0.917,1.88e-05,E,0.969,-5.805,Major,0.098,115.031,04-Apr,0.0852,Alternative
No,Yeah Yeah Yeahs,Soft Shock,2jEcW6xOrt5wljVEy5maqX,176574,43,0.00121,0.61,,0.801,0.455,G,0.104,-5.931,Major,0.027,125.037,04-Apr,0.744,Alternative
No,empty_field,No One Higher,5wpBEy8gYVQmb5VArtayfp,158856,50,0.0664,0.419,271027,0.71,,C,0.0967,-5.659,Major,0.0321,143.968,04-Apr,0.242,Alternative
No,Empire of the Sun,Chrysalis,1v870eS7JuHSeBNBFsVz3b,62834,52,0.287,0.745,250806,0.824,0.00103,C,0.0877,-4.607,Major,0.0368,102.024,04-Apr,0.596,Alternative
No,Gorillaz,Souk Eye,7uyrcqxxPhR9wvmYMbsMu2,144963,55,0.43,0.64,274760,0.853,0.711,D,0.156,-7.996,Minor,0.031,124.122,04-Apr,0.829,Alternative
No,empty_field,Heaven's Dead,6dBsQM8ldayoTfI3U466pS,49241,45,0.206,0.454,,0.58,,D,0.144,-5.017,Major,0.031,118.613,04-Apr,0.384,Alternative
