Selected,artist_name,track_name,track_id,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
No,Bloodhound Gang,I Hope You Die,4EkL0olFX5NktxAEiV86pH,20114,48,0.00148,0.546,219827,0.859,0.0564,C#,0.29,-5.899,Major,0.0372,159.95,04-Apr,0.975,Alternative
No,J Dilla,Workinonit,3mqexKwmRoCDjWLN3OA3A3,83996,45,0.0714,0.651,177120,0.695,0.498,B,0.585,-7.496,Minor,0.244,92.981,04-Apr,0.543,Alternative
No,Queens of the Stone Age,If Only,6N0cqmiMjeABuxJwf7RZma,174875,49,0.0716,0.596,202680,0.892,0.188,F,0.0797,-4.484,Minor,0.0297,126.068,04-Apr,0.938,Alternative
No,I AM THEY,My Feet Are on the Rock,0WVCw4DuZ5GliVNUyyNmS2,65844,50,0.00171,0.612,183707,0.83,0.0,C,0.125,-4.361,Major,0.0464,103.84,04-Apr,0.525,Alternative
No,3 Doors Down,Behind Those Eyes,4tCGZnzvMXlHuXaNolq59W,190256,40,0.0395,0.565,259160,0.645,0.0,G,0.262,-6.173,Major,0.0304,,04-Apr,0.216,Alternative
No,Avenged Sevenfold,Coming Home,4F2E4hvQyxMRz9TpXYSwJX,175151,53,0.000128,0.378,385400,0.975,0.0018,C#,0.204,-6.447,Minor,0.055,178.008,04-Apr,0.457,Alternative
No,empty_field,Blew - Remastered,7uvic1PxTzuEApQNbn230q,210739,53,6.31e-06,0.404,-1,0.923,0.00404,A#,0.303,-5.318,Minor,0.0563,129.955,04-Apr,0.588,Alternative
No,Bryce Fox,Coldhearted,0croVY19mnuq07RKfbSPfO,196853,51,0.0106,0.283,-1,0.655,1.05e-06,A,0.0787,-5.954,Minor,0.0699,,04-Apr,0.124,Alternative
No,Like A Storm,The Devil Inside,1b5qdcETwEAKc78vsiDZG6,145673,44,0.00105,0.509,259787,0.961,0.0149,F,0.115,-5.919,Major,0.116,97.985,04-Apr,0.327,Alternative
No,MISSIO,I Don't Give A...,53DRkI3ebM3SbSQm4gQ1vF,38631,51,0.00197,0.504,211213,0.622,0.000467,E,0.114,-5.649,Minor,0.0557,141.205,04-Apr,0.108,Alternative
No,empty_field,Creature,7IvBSoKw9Z33MfYkh2VThO,141715,50,0.000559,0.519,240640,0.724,0.00037,E,0.12,-7.301,Major,0.0303,,04-Apr,0.467,Alternative
No,Starset,Ricochet,5puU24G3lHVsUXPAWW2ZpV,127289,51,0.0016,0.256,310347,0.84,0.0,F,0.0968,-6.916,Minor,0.0606,112.977,04-Apr,0.178,Alternative
No,Ari Lennox,Pop,194RAU5HiVbNN1EYtfZlge,99414,50,0.809,0.631,138439,0.315,0.0,B,0.151,-10.606,Minor,0.0459,,04-Apr,0.335,Alternative
No,Five Finger Death Punch,American Capitalist,65IG72UZ7gjDvZE3YiAx0U,118852,47,7.27e-06,0.484,208440,0.995,0.00198,C#,0.208,-3.892,Minor,0.238,150.04,04-Apr,0.0436,Alternative
No,Counting Crows,A Long December,75tWMAX7gSbs3VNKgvlOST,73253,60,0.469,0.398,295067,0.591,0.000588,F,0.337,-6.925,Major,0.0298,,04-Apr,0.425,Alternative
No,empty_field,King Of The World,6szw2Y2ywtth0oc7ODN3Tz,209933,45,0.0168,0.433,204480,0.879,0.0,F#,0.0688,-5.395,Major,0.067,,04-Apr,0.536,Alternative
No,Chris Tomlin,Holy Roar - Live,187pCIXgBHX2g7seGJDqEO,130088,50,0.0843,0.444,-1,0.731,0.0,A#,0.0779,-6.472,Major,0.0376,77.979,04-Apr,0.248,Alternative
No,Jai Paul,BTSTU (Edit),4IRMlZtGnV9q5pK4HSIQke,188603,53,0.745,0.665,210001,0.389,0.000982,C#,0.326,-6.709,Major,0.441,89.962,04-Apr,0.521,Alternative
No,Sebastian,Run for Me,2JoQVnwU8zGimDguZVHvoh,161299,49,0.117,0.245,229989,0.501,4.74e-06,A,0.126,-6.664,Minor,0.0542,69.858,04-Apr,0.119,Alternative
No,Phantogram,When I'm Small,1fW1itCkpBD9FGzBApjdus,161222,56,0.191,0.646,249067,0.758,0.097,A#,0.103,-4.34,Major,0.0314,91.998,04-Apr,0.424,Alternative
No,The Alchemist,Hold You Down,305WCRhhS10XUcH6AEwZk6,87824,49,0.178,0.756,238707,0.672,0.0,C#,0.134,-8.603,Major,0.268,90.848,04-Apr,0.532,Alternative
No,LEDGER,Completely,3efBL5DinsGrLf5joDStXu,166367,48,0.0184,0.462,-1,0.817,0.0,G#,0.562,-5.14,Major,0.0415,,04-Apr,0.395,Alternative
No,The Chemical Brothers,No Geography,6WC0MIb3nGYkniBsh5DkPh,94464,56,0.117,0.369,190107,0.818,0.654,C#,0.125,-7.255,Minor,0.0571,126.011,04-Apr,0.115,Alternative
No,Mike Shinoda,Lift Off (feat. Chino Moreno and Machine Gun Kelly),45B3YgylVwyolzsvM7ouig,136564,49,0.409,0.489,240213,0.724,1.03e-05,A#,0.104,-8.793,Major,0.204,85.346,04-Apr,0.203,Alternative
No,Ibeyi,Deathless,2qA6TLMPXzkUNlWwgQ7dp7,66946,46,0.0397,0.771,-1,0.628,0.125,D,0.0686,-7.155,Major,0.157,148.032,04-Apr,0.288,Alternative
No,MGMT,Congratulations,3DkgdWX7K9FuYlbCTuhcnC,80295,55,0.439,0.761,235387,0.637,0.0082,G,0.102,-8.169,Major,0.0268,125.115,04-Apr,0.656,Alternative
No,Anthem Lights,I Want It That Way,0Klm9VlhZkNIF8eHrOCgyY,163839,49,0.745,0.379,196970,0.25,0.0,A,0.107,-6.009,Major,0.0318,,04-Apr,0.385,Alternative
No,Incubus,Dig,2hrFH10GDq8WyAxX9yQAyN,83436,59,0.0293,0.45,257253,0.895,0.0,B,0.116,-4.739,Major,0.0386,77.577,04-Apr,0.463,Alternative
No,empty_field,Firing Squad,0ztZ65BrWKvcPuQPR6LTZw,87230,46,0.0275,0.539,223081,0.77,0.0,G#,0.115,-5.305,Minor,0.0347,123.004,04-Apr,0.567,Alternative
No,YONAKA,Punch Bag,20FxhJwo1sgkSOwZYnNGiL,163581,54,0.000341,0.434,196946,0.893,2.25e-06,D,0.124,-3.437,Minor,0.0447,95.543,04-Apr,0.441,Alternative
No,TV On The Radio,Quartz,1tdc73ozehKPyRWRKs0lja,27584,44,0.0024,0.497,240799,0.75,0.0558,C,0.392,-5.171,Major,0.0281,96.071,04-Apr,0.116,Alternative
No,empty_field,Cut It All Away,0T5P9li0FnbcWqmka6f4MH,33335,42,0.00399,0.542,233832,0.882,0.0,F#,0.0873,-4.79,Minor,0.0409,90.001,04-Apr,0.384,Alternative
No,Our Lady Peace,Clumsy,0SwuCcwpFM6x4cu5zOvmi0,117567,46,0.00218,0.382,267633,0.831,8.83e-05,D#,0.164,-7.104,Major,0.0518,170.053,04-Apr,0.613,Alternative
No,Rise Against,Paper Wings,5pilvx6r930OOFILDmkWUc,126662,47,0.000921,0.556,223613,0.93,0.00514,D#,0.108,-3.62,Major,0.0538,100.143,04-Apr,0.514,Alternative
No,Coheed and Cambria,Three Evils (Embodied in Love and Shadow),2CfnZN21kII6hqLArqm2zB,110765,39,0.00645,0.375,-1,0.952,2.21e-06,B,0.665,-6.164,Minor,0.209,166.891,04-Apr,0.321,Alternative
No,Serj Tankian,Lie Lie Lie,5mJQ7n3B1PAGCNFuIRWWV4,143280,48,0.044,0.545,213293,0.892,0.00807,F,0.131,-3.97,Minor,0.0336,120.096,04-Apr,0.383,Alternative
No,Nine Inch Nails,"Starfuckers, Inc.",1ilA1w8ewwREeAEHY2rqKa,82012,43,0.000304,0.494,299250,0.937,0.537,B,0.723,-6.037,Minor,0.0632,145.994,04-Apr,0.366,Alternative
No,Dominic Fike,Rollerblades,6CplRWasnvBmi33sFv6xYn,78563,60,0.54,0.566,-1,0.448,7.22e-05,E,0.0956,-8.739,Minor,0.0799,110.802,04-Apr,0.199,Alternative
No,311,Dodging Raindrops,15ebbIRQk7LfUQDPtYBesA,120656,45,0.0363,0.622,207333,0.759,0.0,D,0.386,-7.799,Major,0.0479,75.006,04-Apr,0.532,Alternative
No,Icon For Hire,Get Well,6oGymcECsbc3HeD17rLPLR,90074,46,0.00435,0.508,177093,0.771,0.0,A,0.24,-4.855,Major,0.0768,166.009,04-Apr,0.746,Alternative
No,Halestorm,Love Bites (So Do I),61OMCRdMORzZKZ5ury05iG,121489,52,0.00127,0.542,191333,0.963,0.00134,D,0.253,-1.994,Minor,0.141,124.992,04-Apr,0.374,Alternative
No,The Presidents Of The United States Of America,Some Postman,0tNuJpBgtE65diL6Q8Q7fI,67163,44,0.165,0.569,171133,0.715,0.0,F#,0.0587,-4.083,Major,0.062,,04-Apr,0.586,Alternative
No,empty_field,Lets Go Surfing,2m0t8SqIROCNqlYz9NJWb7,68222,48,0.203,0.581,-1,0.821,0.000316,C#,0.0792,-5.648,Major,0.0319,174.083,04-Apr,0.806,Alternative
No,empty_field,Reptilia,5vxz53lW5xDfGkrvh97t5F,123458,68,0.000563,0.486,219754,0.666,0.789,A,0.101,-5.084,Major,0.033,157.992,04-Apr,0.741,Alternative
No,empty_field,Beautiful Oblivion (feat. IDK),1mdlrHJNtRmXkVAl6Dq7LX,87727,45,0.206,0.484,263360,0.492,0.00705,C#,0.344,-8.656,Major,0.319,97.518,04-Apr,0.244,Alternative
No,Red,Let It Burn,1tryFitm9SjV2H1UANwIO0,154913,52,0.000431,0.42,297827,0.899,0.000245,B,0.23,-5.446,Minor,0.0745,132.016,04-Apr,0.193,Alternative
No,Moka Only,Spots,5H0NU2sHWUnWCcZyYlX46X,212245,47,0.444,0.68,34750,0.274,0.681,A#,0.101,-14.523,Minor,0.144,186.413,04-Apr,0.973,Alternative
No,Theory of a Deadman,By the Way,0orhRWXS5Gs5FYdFc4Eycg,33862,45,0.00182,0.372,215160,0.752,0.0,D#,0.111,-3.389,Minor,0.0353,149.786,03-Apr,0.308,Alternative
No,empty_field,Look On Down From The Bridge,6HZ67VImxqr8aMBEEhblzf,92301,55,0.642,0.37,287893,0.0772,0.69,C,0.112,-19.322,Major,0.0414,,04-Apr,0.0954,Alternative
No,Deftones,Knife Prty,2btMA0oVvDOTK3PVYq70xZ,187469,51,0.00025,0.295,-1,0.883,0.0234,C,0.137,-3.897,Minor,0.0446,74.483,03-Apr,0.118,Alternative
No,Ween,Ocean Man,4EndPA8b6FDWYp1RgsnLEB,77245,64,0.551,0.72,-1,0.912,0.00122,E,0.0982,-6.13,Major,0.0363,122.782,04-Apr,0.973,Alternative
No,empty_field,Bang Bang,2JtDGLv3YeJkMvK0tKJpad,36800,52,0.00144,0.561,220849,0.908,0.0,A,0.117,-3.282,Minor,0.136,135.076,04-Apr,0.427,Alternative
No,Matt Maher,All the People Said Amen,6hoP7up3HF7z4A9SrIBRZE,110006,45,0.0247,0.685,180320,0.875,0.0,G,0.0874,-5.217,Major,0.056,,04-Apr,0.82,Alternative
No,Trapt,Contagious,3JJH0Vdu6XPD5ibEgNPbTA,187220,42,0.000766,0.486,263200,0.872,0.0,C,0.0681,-4.154,Major,0.0546,152.044,04-Apr,0.352,Alternative
No,AFI,Prelude 12/21,1uPXCYx1ucrJBDgywMjPCp,27781,49,0.104,0.599,94467,0.657,0.0,D#,0.121,-9.43,Minor,0.128,,04-Apr,0.519,Alternative
No,Alice In Chains,"Brother - Live at the Majestic Theatre, Brooklyn, NY - April 1996",2E9vbRYksg5pcZVVzJ0t4d,211051,48,0.557,0.405,327267,0.365,0.00048,C#,0.89,-10.927,Major,0.0307,85.781,04-Apr,0.076,Alternative
No,Meredith Andrews,Needing You Now,7bHcda1LHD6StYnVI1pv0A,211027,43,0.00366,0.472,225126,0.478,1.94e-06,A,0.146,-7.039,Minor,0.0363,127.966,04-Apr,0.128,Alternative
No,The Story So Far,How You Are,4IoAZAJV3QcUSGsDQOgjv2,68145,41,0.0116,0.61,225507,0.891,0.000435,G#,0.326,-3.63,Major,0.0471,82.494,04-Apr,0.748,Alternative
No,Slayer,Seasons In The Abyss,3nodtPfXcok53E8Uze8gvD,22950,48,0.00342,0.261,394307,0.969,0.00135,F,0.103,-4.185,Minor,0.168,151.921,04-Apr,0.199,Alternative
No,A Tribe Called Quest,Butter,5peXyhnqMox0yZE1qbQ59g,54711,46,0.0316,0.727,218773,0.38,0.0,G,0.342,-14.809,Major,0.335,92.05,04-Apr,0.455,Alternative
No,Theory of a Deadman,World War Me,5dln8qARJBBv5eDOnaxFRT,100507,44,0.00138,0.532,194747,0.969,0.0,E,0.107,-2.891,Major,0.0902,133.922,04-Apr,0.467,Alternative
No,ELHAE,Still Mine (feat. Wale),0NBAtDZ0ogUOJ4b3hU52Cd,97096,51,0.337,0.568,271513,0.501,0.0,C#,0.105,-11.034,Minor,0.199,,04-Apr,0.281,Alternative
No,Joywave,It's A Trip!,2GJ6hNVoQzq7um5aamD2nU,214249,57,0.114,0.679,183525,0.71,0.00322,G#,0.255,-5.009,Minor,0.0321,97.99,04-Apr,0.685,Alternative
No,Evanescence,All That I Am Living For,2Nh2cMryoXl7BrZoIeN2Pr,67243,46,0.0121,0.514,-1,0.809,0.0,D#,0.0763,-4.396,Minor,0.0617,136.881,04-Apr,0.385,Alternative
No,empty_field,Alive,2L6E3iOBsO9yFsKyMbyX65,126132,56,9.41e-05,0.516,205667,0.783,0.0,C,0.0918,-5.569,Major,0.0405,146.098,04-Apr,0.394,Alternative
No,Escape the Fate,Reverse the Curse,5EUynP2gPggAlXYZl1C4SU,108176,46,0.0215,0.521,220920,0.947,0.0,C,0.479,-3.93,Major,0.0894,114.988,04-Apr,0.401,Alternative
No,empty_field,Level,6DPSn7Ej2bXf4jTeG1nmdl,53634,47,0.0182,0.56,200737,0.818,0.0,F#,0.179,-4.873,Minor,0.0457,136.025,04-Apr,0.398,Alternative
No,Death Grips,The Fever (Aye Aye),09jtIFItoNKnC86zlzBZ29,79764,48,0.159,0.432,186973,0.94,0.0,A#,0.154,-4.099,Minor,0.374,80.084,04-Apr,0.225,Alternative
No,empty_field,Promise Me,7oHkit3F3vimtsBbnZkU0G,26839,55,0.00462,0.591,-1,0.797,1.3e-06,D,0.137,-4.675,Minor,0.0297,104.014,04-Apr,0.351,Alternative
No,Incubus,Talk Shows on Mute,1EoUIzGEdSyClx8NYy7i8X,159891,44,0.141,0.723,228400,0.584,0.0,C,0.0917,-5.729,Major,0.0259,114.072,04-Apr,0.62,Alternative
No,Saba,SMILE,0IZEAizXnfxIb9FVxkDHDo,109138,47,0.152,0.709,208721,0.647,0.0,C#,0.526,-8.509,Major,0.269,79.81,04-Apr,0.527,Alternative
No,GoldLink,Crew REMIX,1WIZiOuNO3woKfdlSK2gNn,125435,58,0.125,0.752,240375,0.705,0.0,C#,0.0919,-4.893,Minor,0.138,129.966,04-Apr,0.694,Alternative
No,The Naked And Famous,Punching In A Dream,2QZuuHydaM9b3NCklAKZbS,132954,57,0.00201,0.473,238133,0.883,0.000967,F#,0.142,-3.65,Major,0.047,,04-Apr,0.164,Alternative
No,empty_field,African Lady - ADM Remix,5u96Mfn0iLEW2Ch6zVSJNV,74854,48,0.0082,0.617,229606,0.842,0.000743,E,0.108,-7.124,Minor,0.129,200.005,04-Apr,0.254,Alternative
No,Stone Temple Pilots,Unglued,3j7zwRLw8QEbYoOhSE0AOd,117464,45,0.00031,0.424,154027,0.986,0.0158,A,0.126,-5.974,Major,0.0632,146.429,04-Apr,0.347,Alternative
No,Madlib,Distant Land,1gifyO8Mf9eoOT7nOsV3XP,108835,44,0.00331,0.582,-1,0.68,0.921,A#,0.0537,-9.79,Minor,0.0419,91.437,04-Apr,0.761,Alternative
No,Sum 41,The People Vs…,6BgDdlr4mdML2ws4DUE7ao,44128,49,4.28e-05,0.384,-1,0.968,0.00111,E,0.295,-3.666,Minor,0.0625,,04-Apr,0.752,Alternative
No,Five Finger Death Punch,Gone Away,1qs9liCIiv9BFcgjS7I5Rf,36212,62,0.000419,0.501,275213,0.779,5.15e-05,A#,0.139,-6.483,Major,0.0421,106.024,04-Apr,0.231,Alternative
No,Passion Pit,Sleepyhead,12Dfltq7aeQshknvSPmJ8X,71062,62,0.0892,0.568,174760,0.719,1.84e-06,G#,0.233,-5.406,Major,0.0354,,04-Apr,0.539,Alternative
No,Volbeat,Seal The Deal,16lPj311efhVdbwPrTgTHl,145140,51,6.44e-05,0.53,249306,0.973,0.00558,E,0.129,-3.603,Minor,0.0663,,04-Apr,0.432,Alternative
No,Tierra Whack,Fruit Salad,1j1hg5y7ShzgpQJgiZ8PP0,50043,54,0.503,0.832,-1,0.793,0.00108,F#,0.0901,-5.023,Major,0.0392,,04-Apr,0.919,Alternative
No,Caloncho,Palmar,6fwg7jFGZd8CLIQLcDYNZA,144958,62,0.795,0.859,193626,0.495,0.193,G,0.272,-8.935,Major,0.0388,134.012,04-Apr,0.765,Alternative
No,KALEO,All The Pretty Girls,17Tsr2TVbU8qqfZdz68LVO,148067,64,0.626,0.466,269893,0.496,6.22e-06,C#,0.117,-6.606,Major,0.0302,,04-Apr,0.352,Alternative
No,Trapt,Who's Going Home With You Tonight?,1jUZCUCKgvt7Pt6yKh1aRz,92459,47,0.00706,0.572,215080,0.868,0.0,D#,0.121,-4.833,Minor,0.047,118.011,04-Apr,0.248,Alternative
No,empty_field,Head over Feet - 2015 Remaster,53nybahMvrwHL80SbCsDOT,58273,54,0.0562,0.482,267293,0.808,0.0,C,0.202,-7.176,Major,0.065,79.599,04-Apr,0.438,Alternative
No,Black Veil Brides,Goodbye Agony,42rrPJg1u7rX7Rx52taVVn,162210,48,0.00269,0.439,248600,0.924,0.0,A,0.0585,-3.593,Minor,0.0549,143.158,04-Apr,0.356,Alternative
No,The 1975,She Way Out,0abANNHp13fykWCm2PRDN6,184854,49,0.00354,0.618,239252,0.861,0.0,E,0.1,-4.734,Minor,0.0366,116.971,04-Apr,0.248,Alternative
No,empty_field,Short Skirt / Long Jacket,1dZIn3IhPy6p1uS2ACMwGv,73035,61,0.0028,0.778,204133,0.899,0.0345,D,0.0263,-6.552,Major,0.0451,119.995,04-Apr,0.881,Alternative
No,empty_field,How Great Is Our God,7zhLeMZuilDQAuTKi4ukkQ,36384,59,0.107,0.318,305427,0.573,0.0,C#,0.0854,-5.653,Major,0.0324,156.054,04-Apr,0.0765,Alternative
No,Black Veil Brides,Rebel Love Song,5pKnINLwR5U5StHQAgsFib,98708,48,6.92e-06,0.343,237173,0.98,0.0578,C#,0.131,-4.124,Major,0.0934,,04-Apr,0.461,Alternative
No,Audioslave,Shadow on the Sun,7MzKYpIU3wozsFJDOmI8Es,46523,55,0.00108,0.329,343400,0.658,1.56e-06,A,0.0805,-5.57,Major,0.0373,141.123,04-Apr,0.288,Alternative
No,Aleks Syntek,Duele El Amor,7qDWPs0LeGwKMOOnbFvrz8,216170,62,0.325,0.674,275373,0.774,1.52e-06,F#,0.323,-6.004,Minor,0.0349,129.951,04-Apr,0.702,Alternative
No,Four Tet,Lush,05qIDU9cr1qoJIz46wveLe,208935,56,0.83,0.659,311893,0.667,0.896,C#,0.118,-10.463,Minor,0.0326,132.907,04-Apr,0.637,Alternative
No,empty_field,Close My Eyes Forever (feat. Lzzy Hale),3PbsDnKdrZY0ttX7VE9s5R,168078,40,1.86e-05,0.384,-1,0.707,0.011,A,0.169,-6.256,Minor,0.035,,04-Apr,0.183,Alternative
No,empty_field,We Got the Power,2n756VAMiFnX4hW2VYw7Yv,26402,46,0.0162,0.515,189172,0.903,1.58e-05,G,0.0656,-4.503,Major,0.0549,112.074,04-Apr,0.503,Alternative
No,empty_field,The One You Know,20DcrlNK0NcRknbX4wcEO4,119244,47,0.000222,0.557,289013,0.772,0.0192,F#,0.196,-4.989,Minor,0.0325,77.533,04-Apr,0.567,Alternative
No,Tierra Whack,Only Child,4g5MorMCNI2aOwEBSov4RT,51765,61,0.849,0.826,239324,0.365,3.8e-06,C#,0.186,-7.024,Major,0.0412,85.244,04-Apr,0.802,Alternative
No,Sarah Reeves,Just Want You,6zEdc7FOqmQyTLqxWnCKFm,26422,49,0.648,0.33,272000,0.325,0.0,F#,0.109,-7.912,Minor,0.0299,135.51,04-Apr,0.224,Alternative
No,The Neighbourhood,Alleyways,0pmO0O5FCPYri3rVycwl00,105498,51,0.00102,0.622,-1,0.831,0.803,F,0.119,-4.819,Minor,0.0273,101.03,04-Apr,0.363,Alternative
No,Five Finger Death Punch,Blue on Black,3yM53DMMIioxVy7Pha1hD0,134602,62,0.00254,0.452,274615,0.882,2.17e-05,G,0.0836,-4.406,Major,0.0362,,04-Apr,0.398,Alternative
No,Snoh Aalegra,Worse,6tQjm6Q5EHqKKmE7XVWAbx,160740,51,0.787,0.475,-1,0.285,0.00162,A#,0.109,-13.93,Minor,0.117,151.485,03-Apr,0.0902,Alternative
No,Disturbed,Immortalized,61AEyrcnzNoYFqHWG3RZw4,107709,55,0.000157,0.373,257836,0.991,1.29e-06,G,0.162,-2.101,Major,0.214,197.973,03-Apr,0.316,Alternative
No,for KING & COUNTRY,God Only Knows (Timbaland Remix),2kDlcjouMC8uoSSotXzjI9,114216,56,0.208,0.7,-1,0.487,0.0,B,0.11,-5.437,Minor,0.0486,143.964,04-Apr,0.363,Alternative
No,Passion,Great Are You Lord - Live,4dz9eJa3E62Mxbqqmcu0qJ,142918,49,0.102,0.33,526307,0.802,0.0,A,0.184,-4.463,Major,0.0632,147.94,03-Apr,0.279,Alternative
No,Crowder,Everyday I'm Blessed,4AqpLl1Oq8my3jv1l48ERH,76780,37,0.141,0.78,200107,0.821,0.0,F,0.102,-4.538,Minor,0.028,105.012,04-Apr,0.762,Alternative
No,The Royal Concept,On Our Way,5Zyi1309LQ5Xux1buSRRFW,208833,53,0.00728,0.582,193853,0.799,0.0,C#,0.178,-5.944,Major,0.0918,130.902,04-Apr,0.363,Alternative
No,Alice In Chains,"Frogs - Live at the Majestic Theatre, Brooklyn, NY - April 1996",3UCnS94uOqgvTmHohbgH9W,103207,44,0.325,0.574,-1,0.398,0.0283,B,0.648,-12.857,Major,0.0271,,04-Apr,0.084,Alternative
No,empty_field,D.A.N.C.E,6hiveMWCOIS6jXshOtIa6H,100545,65,0.034,0.613,242267,0.962,0.0,F#,0.824,-5.07,Minor,0.278,,04-Apr,0.496,Alternative
No,Hollywood Undead,Undead,50ftdk9sc3dGqy6OzOYV9W,171914,62,0.0146,0.511,265053,0.937,0.0,D,0.304,-5.116,Minor,0.115,163.141,04-Apr,0.484,Alternative
No,empty_field,Monster You Made,0ywbgYYinAodsw1dm1lYe8,78857,44,0.00199,0.455,-1,0.766,0.0,G#,0.0955,-3.801,Major,0.0322,163.861,04-Apr,0.444,Alternative
No,Crossfade,So Far Away,5FhMXgnvmwpDo7lCXSfOJ8,198225,49,0.000105,0.503,205520,0.942,0.0,E,0.248,-5.025,Minor,0.094,106.039,04-Apr,0.4,Alternative
No,empty_field,104 Degrees,4bNmntjvGyCwOvn0fUUAZB,198515,40,0.00768,0.532,159315,0.715,0.86,G,0.43,-8.447,Major,0.0358,114.974,04-Apr,0.461,Alternative
No,Shinedown,Stranger Inside,4fINc8dnfcz7AdhFYVA4i7,117585,44,1.38e-05,0.35,-1,0.974,0.0,G#,0.192,-3.247,Major,0.0716,174.025,04-Apr,0.359,Alternative
No,Blitzen Trapper,Black River Killer,20g7z9R1wjE7EtVnB7XEjS,214281,47,0.636,0.637,208120,0.656,0.00692,B,0.0941,-9.486,Major,0.0431,80.438,04-Apr,0.666,Alternative
No,Avenged Sevenfold,Gunslinger,2V8OJ8i3WBh4Los9wG6OKQ,120336,55,0.0203,0.316,251533,0.729,8.99e-06,D,0.207,-5.931,Minor,0.0356,163.127,04-Apr,0.367,Alternative
No,Robert DeLong,Revolutionary,0bGLvHd0ApdT4t0shCfpzG,56507,46,0.017,0.625,-1,0.677,3.19e-05,F#,0.591,-5.722,Minor,0.0708,89.971,04-Apr,0.748,Alternative
No,Dead by April,Losing You,1W6txMoK3kxBkc5IttrwiA,126050,42,0.014,0.174,237867,0.912,0.0,D,0.306,-4.208,Minor,0.128,179.946,03-Apr,0.188,Alternative
No,Bishop Briggs,Water,4UTIaNm0myRUwCOaVuZJHR,157216,47,0.557,0.273,201840,0.432,7.56e-05,D,0.0868,-6.773,Major,0.042,,04-Apr,0.275,Alternative
No,KAYTRANADA,DYSFUNCTIONAL,7zBlMxSpNiM5YBlkWw4T6D,36389,62,0.00113,0.808,240758,0.805,0.0585,C#,0.193,-3.392,Major,0.103,107.965,04-Apr,0.886,Alternative
No,Volbeat,Pearl Hart,69T81Cyvg4MekLcbh8DOwj,152406,42,3.38e-05,0.547,206560,0.938,0.000465,D,0.149,-5.235,Major,0.0395,104.985,04-Apr,0.455,Alternative
No,Casting Crowns,Courageous,4aX4Oycsk1fhHIee1zqsDe,115683,47,0.0553,0.425,239973,0.862,0.0,A,0.221,-3.996,Major,0.0659,164.044,04-Apr,0.459,Alternative
No,Mereba,Heatwave (feat. 6LACK),6sye9fGjnH0mZM1CWMnzpI,36421,50,0.217,0.389,242867,0.563,8.5e-05,G,0.139,-8.855,Minor,0.39,161.155,04-Apr,0.169,Alternative
No,empty_field,In This River,6L5iIu9C2s1bkLlmuRfyVy,133605,50,0.0751,0.453,232733,0.389,1.69e-05,G,0.115,-7.769,Major,0.0256,83.209,04-Apr,0.306,Alternative
No,Bush,The Chemicals Between Us,3hAGmPnGix8RTb1vy5qZcb,210262,46,0.00317,0.512,217493,0.958,0.0403,G,0.295,-3.979,Major,0.16,,04-Apr,0.39,Alternative
No,3 Doors Down,Here Without You,3NZ7r5vAIbIDXyOMWPvyEI,61442,72,0.0537,0.536,238560,0.55,0.0,A#,0.134,-6.733,Minor,0.0248,144.018,04-Apr,0.234,Alternative
No,empty_field,T-Shirt,3cOP1c8MpBSE1wf7lDP2fP,95314,49,0.00135,0.313,-1,0.348,1.68e-06,E,0.119,-10.356,Minor,0.0637,145.603,04-Apr,0.503,Alternative
No,empty_field,Ghost,676qIjFkW8OObIj54TJtKI,195182,47,0.056,0.685,257798,0.821,0.0109,G,0.261,-5.856,Minor,0.0341,120.031,04-Apr,0.718,Alternative
No,Nothing But Thieves,You Know Me Too Well,6p5abLu89ZSSpRQnbK9Wqs,125023,51,0.00122,0.605,-1,0.688,0.0036,B,0.277,-5.042,Minor,0.0325,135.936,04-Apr,0.773,Alternative
No,empty_field,Personal Jesus,5kzruPQIvdiTMKi4Rubb2H,111357,51,0.0003,0.572,-1,0.944,0.00648,E,0.669,-5.231,Minor,0.139,130.14,04-Apr,0.268,Alternative
No,Mila J,My Main,360NCp4XoQ0sFi5jgu5Ww7,177622,57,0.0183,0.678,212720,0.522,0.0,A#,0.191,-8.785,Minor,0.0375,94.964,04-Apr,0.372,Alternative
No,empty_field,Revolver,3EV48AJECeiHSvnq34Ggny,53506,49,0.00876,0.35,-1,0.792,0.0249,G,0.0661,-8.214,Major,0.0951,138.38,04-Apr,0.156,Alternative
No,The Raconteurs,Bored and Razed,1pYkT0eYkd0XOokTgrwCJc,41813,54,0.000439,0.32,215498,0.947,0.00945,D,0.113,-6.958,Major,0.334,164.867,04-Apr,0.0753,Alternative
No,JMSN,Talk Is Cheap,26puEYDF8kW0xL9XA2Ul05,122541,46,0.0207,0.625,-1,0.646,0.0,G,0.654,-5.861,Minor,0.0827,154.977,04-Apr,0.478,Alternative
No,empty_field,Live Fast Die Young,7GOuBje17lBjrtanvS7hwt,208249,50,0.0834,0.574,221362,0.894,0.0,G,0.0778,-4.011,Minor,0.0629,,04-Apr,0.458,Alternative
No,My Darkest Days,Set It On Fire,4K5IhHGy0GqxdMIcoX3UOi,213875,46,0.00133,0.591,-1,0.957,0.0,C,0.0844,-3.548,Major,0.0365,90.994,04-Apr,0.848,Alternative
