Selected,instance_id,track_name,track_id,Selected (1),popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,artist_name
No,679,Discussion,3Ikx48PUIc4w36Li5Lhw0h,No,61.0,0.3,0.7670,162353.0,0.717,,A#,0.2230,-5.836,Minor,0.3640,135.994,04-Apr,0.4940,empty_field
No,680,Deer-Ree-Shee,4QZvS3bnUsrWNncalLRxjm,No,25.0,0.000196,0.3060,,0.719,0.753,G,0.0910,-7.871,Major,0.0369,137.006,04-Apr,0.1580,empty_field
No,685,Bigger Than My Body,4VR2Km8m5uasAur3GD0n1C,No,59.0,0.0121,0.6070,265960.0,0.936,0.0418,E,0.3090,-3.071,Major,0.0330,117.303,04-Apr,0.5170,empty_field
No,687,One Friend,7tx1TUJrT6qxXFXAELqbev,No,47.0,0.815,0.4590,117040.0,0.0565,,D,0.1050,-20.923,Major,0.0371,125.152,04-Apr,0.3860,empty_field
No,690,Rusty Hammer,3iKmdCDZK4XmqxIA9fVVGs,No,32.0,0.247,0.8110,190120.0,0.786,1.02e-06,C,0.1560,-5.682,Major,0.1080,102.008,04-Apr,0.8980,empty_field
No,691,Knows That I,0rpqbQCNydbmOXuS5UwAJZ,No,33.0,0.0157,0.6430,216360.0,0.813,1.24e-06,A,0.0381,-5.253,Minor,0.0720,154.141,04-Apr,0.6770,empty_field
No,697,Rockin' All Over The World - Live 1997,5oeFlseh3osNy2nZ8w8J9I,No,38.0,0.242,0.6450,175880.0,0.974,5.74e-05,D,0.9880,-4.496,Major,0.0794,138.719,04-Apr,0.8180,empty_field
No,698,Fields Of Honey,3TKvD8kF23lMZG8CL1H3Ub,No,22.0,0.376,0.6090,,0.465,0.000802,D,0.1440,-9.606,Major,0.0281,86.239,04-Apr,0.5600,empty_field
No,703,Talking About My Baby,4HQsIIalDHv0xP9ueaaD5o,No,34.0,0.602,0.6200,154133.0,0.553,,F#,0.0706,-6.895,Major,0.0905,130.833,04-Apr,0.6950,empty_field
No,711,Shrike - Live at Windmill Lane Studios,0PldjOTKRt45S9MrLnlwVM,No,44.0,0.359,0.2940,312480.0,0.369,0.0698,C,0.3240,-9.888,Major,0.0279,149.023,03-Apr,0.0852,empty_field
No,722,"Pagliacci / Act 1: ""Recitar!...Vesti la giubba""",1Me6UtGIlo5adLA4DWnxkF,No,30.0,0.96,0.1790,246000.0,0.291,0.0226,E,0.3300,-13.953,Major,0.0424,82.211,04-Apr,0.0397,empty_field
No,729,(I Love You) For Sentimental Reasons,2FLQK75KcVIYMkp3ir4bT3,No,49.0,0.977,0.4100,184467.0,0.0418,0.0137,C#,0.1170,-24.754,Major,0.0350,,04-Apr,0.2470,empty_field
No,731,Baby Don't Leave Me,4opAK9xNcEdhfHQlEM6cc5,No,30.0,0.388,0.7660,341907.0,0.36,,A,0.3490,-6.206,Major,0.0523,106.613,04-Apr,0.4400,empty_field
No,740,Fly,7cAYn9T8eGyPT9IfaISuLD,No,45.0,0.546,0.5230,177760.0,0.228,0.581,G#,0.1280,-18.406,Major,0.0347,114.340,04-Apr,0.6050,empty_field
No,741,Wouldn't It Be Great,6QZ4ZhD8hGVTfwoN2Ypl4Z,No,57.0,0.945,0.4870,183722.0,0.306,0.721,G,0.1020,-13.161,Major,0.0390,,04-Apr,0.1640,empty_field
No,742,"Carmen, Act 1: ""Près des remparts de Séville"" (Seguidilla)",13plQdOoWSSXPRUSZc5FuM,No,20.0,0.955,0.3760,126627.0,0.369,,D,0.1560,-10.999,Major,0.0763,158.815,03-Apr,0.3620,empty_field
No,745,Halfway There,5LCuFER5mMzL0fGNpClksf,No,67.0,0.0435,0.5910,207920.0,0.743,0.000731,C,0.3620,-4.245,Minor,0.0456,160.019,04-Apr,0.2510,empty_field
No,746,Passage,3vIpMOFz74AbVDkRVtC671,No,43.0,0.588,0.3700,246946.0,0.339,0.91,A,0.1560,-12.364,Minor,0.0383,,04-Apr,0.3140,empty_field
No,759,Speed,7BlAMDuFJPwWu2rVtYwy6C,No,54.0,0.078,0.5840,255184.0,0.508,,A,0.2460,-6.680,Minor,0.0617,169.975,03-Apr,0.1860,empty_field
No,760,Grounded (Remastered),2iUyvvPhSYN68f67c7xeVo,No,44.0,0.000623,0.2920,255560.0,0.655,0.0863,A,0.1390,-6.688,Major,0.0290,151.997,04-Apr,0.2970,empty_field
No,766,Bad Cobra,7hwcojGiRqYm100tSmpZE3,No,22.0,0.807,0.6070,,0.692,,C#,0.8280,-12.332,Major,0.9310,87.383,03-Apr,0.4400,empty_field
No,768,Meltdown!,2Pf2jp12oXeGQgP3B7txGs,No,27.0,0.00242,0.5000,,0.925,0.000566,A,0.1210,-5.179,Minor,0.1220,174.983,04-Apr,0.5040,empty_field
No,769,New Thrash - Live At The Palace/1995,2P961w334gKjxJEM2h8Rxi,No,34.0,0.164,0.2580,64653.0,0.935,2.5e-06,G,0.8820,-5.005,Major,0.2000,110.644,04-Apr,0.4440,empty_field
No,770,Downbeat,3OdogfhfpObXHWEUiK3wSt,No,14.0,0.000165,0.3790,130133.0,0.97,0.00014,D,0.0340,-3.581,Major,0.0643,,04-Apr,0.4460,empty_field
No,775,Sugaree,1EvsBXlRgZaVzZ3unJ6yT6,No,44.0,0.0914,0.6630,352965.0,0.494,2.54e-05,C#,0.1230,-11.822,Minor,0.0485,86.573,04-Apr,0.6720,empty_field
No,783,Meaning of Life,65DBZofI0b79kfHTcWWDuU,No,55.0,0.161,0.6010,231013.0,0.849,,D,0.0963,-4.583,Minor,0.0409,,03-Apr,0.6040,empty_field
No,790,Soulvision,0UZrloJ3IvP3d8XmtDFFJA,No,46.0,0.491,0.5720,127835.0,0.424,4.46e-05,C#,0.1180,-9.745,Major,0.1240,179.874,03-Apr,0.1420,empty_field
No,791,Shutter Island,3d1QG0ZnyXfwnWK10a4x7v,No,58.0,0.278,0.4670,,0.456,,C#,0.0624,-7.611,Minor,0.2200,83.989,04-Apr,0.4240,empty_field
No,792,enough,296muw3OhPDBTqH9bRZFkx,No,57.0,0.637,0.5980,248803.0,0.559,,C#,0.1370,-7.220,Minor,0.0830,145.822,04-Apr,0.2540,empty_field
No,795,Squeeze,4q4NTsLGGgKp2BIbUTqam5,No,55.0,0.304,0.7460,111867.0,0.513,1.03e-06,G#,0.0830,-7.173,Minor,0.3610,157.993,04-Apr,0.6990,empty_field
No,797,Sheila,1yNYm00TNA30I7UA8svSdh,No,30.0,0.1,0.5300,168493.0,0.5,0.542,G,0.1090,-11.529,Major,0.0247,94.931,04-Apr,0.5120,empty_field
No,804,A Matter of Trust,654Tjc8N2tVPhedEyvTKpQ,No,51.0,0.0589,0.7380,248747.0,0.662,4.54e-05,D,0.3060,-8.371,Major,0.0268,110.304,04-Apr,0.8800,empty_field
No,819,Permanent,4coLgiUlFEKHDoOLkbxzEP,No,64.0,0.0123,0.6400,,0.636,,C,0.0818,-6.718,Major,0.0277,108.017,04-Apr,0.2400,empty_field
No,826,Ice Age,54Or9jvM3jWsZPaxEBBP4Y,No,59.0,0.00399,0.6710,171908.0,0.617,,F,0.7440,-8.219,Minor,0.0683,109.888,04-Apr,0.4650,empty_field
No,829,Under the Boardwalk,7LMlABN7q53QvOxEmmjDFZ,No,66.0,0.908,0.7470,161960.0,0.226,0.000168,G,0.1070,-13.635,Major,0.0415,123.789,04-Apr,0.7780,empty_field
No,830,Tema Del Adíos,62iiW240grczdYb6IodxOC,No,39.0,0.478,0.6320,,0.508,,C,0.0898,-5.274,Major,0.0341,134.897,03-Apr,0.4960,empty_field
No,831,Baedeker,2sy0icOIskeP2lCqgZiTyE,No,35.0,0.954,0.3970,206400.0,0.185,0.000138,C,0.1020,-11.888,Major,0.0313,106.067,03-Apr,0.1760,empty_field
No,836,Too Close to See,4Y5DW8pGKDcexKXAFdxp4a,No,32.0,2.88e-05,0.2110,171747.0,0.929,0.00542,D,0.2680,-5.067,Major,0.1400,,04-Apr,0.3620,empty_field
No,841,Watching the River Run,0NSbiBKXoODbsPwjSivfBr,No,43.0,0.538,0.5490,206347.0,0.437,0.000282,G,0.1450,-9.709,Major,0.0312,83.432,03-Apr,0.5880,empty_field
No,852,Yeah Yeah Yeah,0FFp3spjvQYEpYGM2Bjnb7,No,34.0,0.34,0.5000,197933.0,0.743,0.000279,F,0.2790,-4.562,Major,0.0412,165.744,04-Apr,0.7320,empty_field
No,861,"Cavalleria rusticana: ""A casa, amici"" - ""Comare Lola""",5FZtl28q6FXkuDeAWxHzjx,No,26.0,0.962,0.2260,163640.0,0.0717,0.0178,C,0.3420,-21.198,Major,0.0404,169.548,03-Apr,0.1590,empty_field
No,866,Road Show,3MYCrt08Tuc6vkBCh7CnRs,No,20.0,0.875,0.6360,,0.669,,F#,0.8260,-6.879,Minor,0.8790,112.686,03-Apr,0.5270,empty_field
No,869,Bad Intentions,2FVm4ADgYRIQWlpYKDPdl9,No,52.0,0.0209,0.6170,254974.0,0.677,2.6e-05,C#,0.1160,-5.709,Major,0.1890,160.036,04-Apr,0.3440,empty_field
No,888,Keisha's Song (Her Pain),12Pgnvye9Vn1X5e9fAzBiG,No,53.0,0.429,0.4650,227291.0,0.854,,G,0.6180,-7.564,Major,0.3770,85.126,04-Apr,0.1990,empty_field
No,889,Untitled (Live at Largo),4RQ13ypYunmHhT7icslYYG,No,17.0,0.836,0.5250,141493.0,0.633,,F#,0.8900,-15.313,Major,0.9200,81.584,04-Apr,0.3070,empty_field
No,892,"Boléro, M.81",5AREdjPjB1gYZU2aKm75I0,No,33.0,0.82,0.2790,967933.0,0.254,0.943,F,0.1510,-19.877,Major,0.0463,65.061,03-Apr,0.3850,empty_field
No,895,I Am A Great Dad,1SuznrYulmD8HMZrenI0VU,No,37.0,0.877,0.6690,285064.0,0.803,,C,0.7970,-6.817,Major,0.9400,,04-Apr,0.2660,empty_field
No,899,Cherry Lips,5xOugs3cux5PyTL2DQoBZd,No,23.0,0.00219,0.3380,257467.0,0.945,0.746,D,0.1570,-3.875,Major,0.0753,102.895,04-Apr,0.3110,empty_field
No,907,Control,6CqJdkzVTw2c9SPKVqBfeQ,No,40.0,0.52,0.8240,224800.0,0.827,,F#,0.4080,-7.471,Minor,0.1210,106.700,04-Apr,0.6270,empty_field
No,908,All That Meat And No Potatoes,6ewNVQqN4Heqy3v3bytuiu,No,39.0,0.542,0.6290,,0.409,9.84e-06,G#,0.1460,-8.945,Major,0.1240,109.679,04-Apr,0.6130,empty_field
No,910,Harmonica - Remastered,2Nvz8qzMk9hNAG12sFqK7y,No,30.0,0.48,0.6000,171733.0,0.97,5.14e-06,E,0.1320,-4.961,Minor,0.1500,,04-Apr,0.5470,empty_field
No,912,1999,79bhY6Rl8q2VJRHAbWNCGl,No,46.0,0.0915,0.7870,208287.0,0.637,0.0395,A,0.0654,-3.255,Minor,0.0319,,04-Apr,0.2720,empty_field
No,926,Goodnight My Love,1au9q3wiWxIwXTazIjHdfF,No,24.0,0.903,0.2760,,0.184,,C,0.1600,-14.885,Major,0.0342,73.797,03-Apr,0.5010,empty_field
No,930,2007's Best Comedian In The World!,1RTk31cNoWdx1HBRbkc02a,No,16.0,0.677,0.5480,,0.682,,C#,0.7520,-10.077,Major,0.9440,84.039,03-Apr,0.3140,empty_field
No,931,Das Rheingold: Scene 1: Vorspiel,6TMzS25keDXH4Le5WRZS86,No,15.0,0.988,0.0842,285467.0,0.0188,0.959,G#,0.1210,-28.741,Major,0.0504,69.106,03-Apr,0.0258,empty_field
No,939,Thirteen,74jMwg2zsFMICzW3Wems6h,No,51.0,0.674,0.4570,154667.0,0.268,5.77e-06,C,0.1100,-14.371,Minor,0.0319,117.141,04-Apr,0.3480,empty_field
No,944,"Sueños de Barrio (feat. Baby Rasta, Noriel, Nengo Flow, Tempo, Gocho, Alexio, Jenai & Pusho)",4bAJzo14dEM4V5pwKkHuA9,No,35.0,0.361,0.7310,,0.818,,F#,0.1720,-5.022,Minor,0.1630,88.050,04-Apr,0.6740,empty_field
No,947,Bring Em Back Alive,4nLc4sEvpD7tnfsqJDILE0,No,43.0,0.00774,0.5230,328773.0,0.719,0.018,E,0.0957,-5.452,Major,0.0586,,04-Apr,0.4020,empty_field
No,955,This Modern Love,1HqwkyAAb8gLZlOAhUo6Kh,No,47.0,0.00306,0.4530,265707.0,0.938,0.00318,C,0.1320,-5.344,Major,0.0386,160.005,04-Apr,0.2610,empty_field
No,956,One Number Away - Recorded At Sound Stage Nashville,2z6npC2l0uzhzXaPIDeb5o,No,51.0,0.619,0.7000,224987.0,0.633,,G,0.3390,-7.635,Minor,0.0334,142.015,04-Apr,0.5060,empty_field
No,959,My Number One,0oaRn414vRhY9iOqEmtSlb,No,44.0,0.000112,0.5630,189933.0,0.931,0.00189,C,0.1140,-3.912,Major,0.2030,124.965,04-Apr,0.3180,empty_field
No,964,L'elisir d'amore: Act I Scene 2: Cavatina - Come Paride vezzoso,4xpsRevdgkpscyD5O13NwS,No,6.0,0.971,0.3820,,0.278,0.000522,F,0.1520,-17.431,Major,0.0927,,04-Apr,0.3510,empty_field
No,967,Dig,6yZAdQyPJtXjATvAT8ERQg,No,62.0,0.0293,0.4500,,0.895,,B,0.1160,-4.739,Major,0.0386,77.577,04-Apr,0.4630,empty_field
No,972,Top Notch Poop Joke,6kpCMBlQyR6Urfv9NoFyZ0,No,12.0,0.828,0.5700,173778.0,0.764,,F,0.5560,-7.271,Major,0.9360,85.507,04-Apr,0.5020,empty_field
No,973,Dame Algo,1pLCpA1RN8avJxSD3ZCwhj,No,73.0,0.176,0.8290,,0.723,,G#,0.0877,-3.743,Minor,0.1050,,04-Apr,0.7210,empty_field
No,975,"Puccini: La Bohème, Act 1: ""O soave fanciulla, o dolce viso"" (Rodolfo, Marcello, Mimi)",6rrKbzJGGDlSZgLphopS49,No,6.0,0.981,0.2640,251400.0,0.138,0.0168,G,0.1050,-21.180,Major,0.0456,75.094,04-Apr,0.0381,empty_field
No,978,Never In Love,6S2YyQWrTkJG88HJRtgbWu,No,39.0,0.416,0.5330,,0.417,1.95e-06,D#,0.1410,-7.498,Major,0.0320,75.006,04-Apr,0.1270,empty_field
No,982,To Love Somebody,6ATgDc6e4sPn84hvJsAmPt,No,40.0,0.462,0.5070,312633.0,0.332,0.000977,B,0.2220,-10.725,Minor,0.0706,124.887,04-Apr,0.3420,empty_field
No,984,The Last Time I Saw Richard,7x6ev0H9OAmvuDnyuItBZS,No,44.0,0.971,0.5470,,0.145,0.00033,D,0.1130,-12.176,Major,0.0346,,04-Apr,0.3430,empty_field
No,987,And Here's to Many More,773KSbthbWJ4BCP8Ts4qtT,No,36.0,9.84e-05,0.3810,393913.0,0.923,0.87,B,0.0657,-5.028,Major,0.0579,114.880,05-Apr,0.3350,empty_field
No,988,Cave Man,3prXHFGDCtu7TczV1Mijiz,No,49.0,0.863,0.5150,323658.0,0.329,0.00523,G,0.7590,-10.557,Major,0.0319,84.459,04-Apr,0.3460,empty_field
No,990,"Kinderszenen, Op.15: 7. Träumerei",5Od0M7jp6IODTPW0cygHgu,No,26.0,0.995,0.5170,180000.0,0.00874,0.901,F,0.0757,-32.046,Major,0.0817,107.133,03-Apr,0.2730,empty_field
No,991,The Watchman's Gone,2D4BSm5Z8Hq5zYbSgJwEOh,No,53.0,0.296,0.5590,258333.0,0.491,0.000473,D,0.3030,-14.570,Major,0.0346,81.850,04-Apr,0.6580,empty_field
No,993,Joy Inside My Tears,48zK7ViEuyDdOzqmglH28L,No,42.0,0.403,0.4680,389560.0,0.494,0.00293,E,0.1350,-12.265,Major,0.0317,102.388,04-Apr,0.3120,empty_field
No,997,Skepta Interlude,3pifSmwG3n99RRzQSmJQ5d,No,62.0,0.0117,0.8010,143214.0,0.813,3.79e-06,G,0.1570,-6.404,Major,0.2300,129.962,04-Apr,0.4030,empty_field
No,1005,GOLD,5dJC7LBdtrRjGZW9rAV9vs,No,70.0,0.0716,0.8080,266000.0,0.647,0.000466,B,0.2050,-6.947,Minor,0.1660,,04-Apr,0.2900,empty_field
No,1007,Bouree in E Minor - J.S. Bach,2U4kPiipwfc2oHmd0nGoj5,No,30.0,0.994,0.6290,104880.0,0.255,0.933,G,0.1100,-18.012,Major,0.0814,117.038,04-Apr,0.7060,empty_field
No,1010,The Promise - Live,19FFY6AuTd4kq2aH3iOesb,No,32.0,0.0122,0.7840,194600.0,0.696,,C,0.1680,-3.948,Major,0.0333,135.075,04-Apr,0.8330,empty_field
No,1014,My Pace,1Teg0pwkP4CWT7tkADze2s,No,69.0,0.0569,0.6820,,0.831,,B,0.0927,-4.234,Minor,0.2530,155.120,04-Apr,0.7850,empty_field
No,1019,Wavy (Interlude) (feat. James Fauntleroy),5ClGoF3ctjs65gRIhqJR7Y,No,61.0,0.464,0.6330,75800.0,0.511,,C,0.0727,-8.100,Minor,0.0810,79.001,01-Apr,0.3890,empty_field
No,1021,Best to You,5NHUINKcKplm3RaM0doXKI,No,56.0,0.181,0.6580,225748.0,0.785,0.00223,C,0.7240,-8.513,Major,0.0360,,04-Apr,0.3450,empty_field
No,1022,You're A Big Girl Now,6bWjr4qT4d58NuPEepedEr,No,32.0,0.435,0.4310,198000.0,0.479,,F#,0.2770,-9.759,Major,0.0371,71.576,04-Apr,0.7460,empty_field
No,1027,Soul Is Fire,77JYsmfyU38LjIKaAEOdBP,No,44.0,0.118,0.5070,223468.0,0.571,0.00274,F,0.1060,-9.931,Major,0.0375,165.032,04-Apr,0.1040,empty_field
No,1028,Friends - From The Angry Birds Movie,5FVuERsYqtKKAaWe62NBnv,No,48.0,0.056,0.6700,182533.0,0.874,3.6e-06,D,0.2800,-5.568,Major,0.0293,,04-Apr,0.6010,empty_field
No,1029,"Étude in C Minor, Op. 10 No. 12 ""Revolutionary""",06EL94D0TA27Ik0Ke5usbj,No,36.0,0.978,0.2300,158440.0,0.226,0.865,C,0.1190,-17.424,Minor,0.0305,75.021,03-Apr,0.1160,empty_field
No,1030,"Puccini: La rondine, Act 2: ""Bevo al tuo fresco sorriso"" (Ruggero, Magda, Lisette, Prunier, Chorus)",0n00hhNhSmJMiFTvQwuIzD,No,11.0,0.972,0.1410,183293.0,0.221,0.0204,D#,0.3020,-16.591,Major,0.0458,168.428,05-Apr,0.3000,empty_field
No,1033,The Sink and the Mirror,4beQ25DThlTseKOWWQRElz,No,16.0,0.846,0.5910,,0.637,1.26e-05,G#,0.7540,-11.634,Minor,0.8870,128.638,01-Apr,0.3150,empty_field
No,1034,Blood Like Lemonade,7rstN1ErCvGh1rajD5u7G5,No,51.0,0.000942,0.6530,293307.0,0.59,0.378,F,0.2000,-9.649,Major,0.1040,168.054,04-Apr,0.6250,empty_field
No,1035,We'll Make It Last,0f97YRfVB7l4BrUEkAU3md,No,31.0,0.43,0.6660,297840.0,0.789,0.568,G,0.1000,-6.372,Major,0.0293,,04-Apr,0.7460,empty_field
No,1036,Acquittal,0pz2Jvpaj81AS2QV5F5POe,No,52.0,0.173,0.7140,190791.0,0.766,,G,0.2240,-5.901,Minor,0.1210,140.007,04-Apr,0.7680,empty_field
No,1037,"Play that Country Tuba, Cowboy",3RfDM69M1y1D9bkO84GzPl,No,14.0,0.534,0.6440,153000.0,0.802,,A#,0.3880,-8.607,Major,0.1690,126.853,04-Apr,0.9210,empty_field
No,1051,Sunshine - Emma-Jean Thackray Remix,3bmthTqrCmYTKFLGPFVbtZ,No,38.0,0.141,0.7570,312000.0,0.539,0.0376,F,0.0979,-11.734,Minor,0.0649,138.753,04-Apr,0.4150,empty_field
No,1056,Frozen,4ojO2rUxfvbD3rEEZE4PLr,No,57.0,0.727,0.5080,212011.0,0.535,6.8e-06,C#,0.3720,-8.718,Major,0.3710,76.251,04-Apr,0.4240,empty_field
No,1057,Young Volcanoes,7AsqUKKbPMxOFNIbRLBxHt,No,57.0,0.00123,0.5990,204507.0,0.853,0.000504,B,0.3700,-3.878,Minor,0.0365,94.997,04-Apr,0.6760,empty_field
No,1058,Wanted You More,4QHKR48C18rwlpSYW6rH7p,No,43.0,0.319,0.4610,242080.0,0.71,4.97e-06,F,0.1040,-6.360,Major,0.0422,175.825,04-Apr,0.2810,empty_field
No,1067,Open Arms,2OBUpxxF0TgWmdxp5YAZ31,No,69.0,0.146,0.6880,186042.0,0.425,,B,0.4470,-6.394,Minor,0.0851,139.794,04-Apr,0.2110,empty_field
No,1071,Last Breath,1FMAmoaVHz0OQ2MM2ZtV5S,No,68.0,0.431,0.6750,239800.0,0.758,0.00177,E,0.3770,-4.589,Minor,0.0368,89.982,04-Apr,0.1520,empty_field
No,1074,Only Thing Missing Was You 2 (feat. HIRIE),6g64WZpctcBMj0EBi3TTPC,No,37.0,0.362,0.5690,214315.0,0.671,,G,0.1600,-6.088,Major,0.1740,179.832,04-Apr,0.8190,empty_field
No,1076,I'm Hanging up My Heart for You,1VNHgZvE1jnTMqbV0bux0X,No,32.0,0.476,0.4320,185093.0,0.395,0.000356,A#,0.1440,-11.251,Major,0.0318,,03-Apr,0.5190,empty_field
No,1077,My Demons,1ReaR8liR9tcU5vMWQ1DKr,No,61.0,0.00768,0.2740,,0.652,6.42e-05,F,0.1080,-6.196,Minor,0.0625,173.009,04-Apr,0.1000,empty_field
No,1092,Viejitos,1B5Y9I5wPfvD3C2A81A36C,No,22.0,0.877,0.5210,176360.0,0.423,,D,0.5230,-14.557,Major,0.9550,65.037,04-Apr,0.7500,empty_field
No,1097,Mamaloi,5AT9YHjufceXyk7VaVrrhi,No,42.0,0.171,0.6730,,0.462,0.000146,D,0.1190,-14.591,Major,0.0422,,04-Apr,0.8830,empty_field
No,1101,Guns Of Brixton,4lh1PamTsomWbFpkOPyfrD,No,45.0,0.24,0.7590,218200.0,0.85,2.62e-06,D#,0.0915,-5.471,Major,0.0315,93.030,04-Apr,0.8930,empty_field
No,1104,Runaway Train (with Skylar Grey feat. Gallant),42nSaPdT6g3ZIMHmKLlP2p,No,46.0,0.188,0.5730,,0.747,8.16e-05,C,0.3160,-5.267,Major,0.0378,127.971,04-Apr,0.3730,empty_field
No,1107,Roller Coaster Ride,0CfmNX2TXk7yoJqHJiixnp,No,46.0,0.165,0.7760,276373.0,0.691,0.121,A,0.3440,-8.331,Major,0.0333,120.003,04-Apr,0.8970,empty_field
No,1108,Chica Me Tipo,5fa8oTYgCkfO36pg31gsQ6,No,45.0,0.00103,0.3910,136360.0,0.752,0.000794,F,0.1030,-7.874,Minor,0.2870,187.413,04-Apr,0.4030,empty_field
No,1110,Cumbersome,7rC5Pl8rQSX4myONQHYPBK,No,63.0,0.00811,0.5430,236973.0,0.79,,B,0.2380,-5.932,Major,0.0358,80.923,04-Apr,0.3390,empty_field
No,1113,"Fugue in A Minor, B. 144",6QjSP7R7IhubZEBFGphkPC,No,27.0,0.994,0.2740,142973.0,0.0323,0.875,D,0.0846,-30.102,Minor,0.0379,,05-Apr,0.0946,empty_field
No,1115,Monkey Man,126lX8CcsZuaaAQjQkiWUU,No,28.0,0.544,0.8360,175333.0,0.533,0.00075,A#,0.0708,-9.841,Major,0.0551,128.198,04-Apr,0.9430,empty_field
No,1120,Kiss It Off,7rbftjhtAJFxCnIQfIoPob,No,25.0,0.761,0.6120,178333.0,0.158,0.00205,C,0.0997,-18.113,Major,0.0331,,04-Apr,0.3280,empty_field
No,1123,Made Up My Mind,1SvWW806DwiVFVyDoiIqUp,No,16.0,0.000774,0.4460,,0.761,0.000111,B,0.2380,-4.148,Major,0.0321,,04-Apr,0.5340,empty_field
No,1125,Muse,5AvssCglyvhDJFOUYn4gOF,No,30.0,0.193,0.3260,219067.0,0.861,3.29e-05,G,0.0917,-4.698,Major,0.0471,177.032,04-Apr,0.5120,empty_field
No,1131,Eet,6qUXi98vlCFF9hA0C7Ze8Q,No,55.0,0.57,0.6650,,0.446,0.000669,C#,0.0820,-11.884,Major,0.0439,141.940,04-Apr,0.1720,empty_field
No,1138,My Obsession,7yk8p6zfqIB7fQHPOQ96z8,No,16.0,0.0374,0.5500,187573.0,0.988,0.0033,C#,0.3990,-5.453,Major,0.0395,148.009,04-Apr,0.9670,empty_field
No,1145,Zone 6,5maiP9UMnTSgoxPX8X3bdz,No,58.0,0.174,0.8530,182880.0,0.417,,A,0.3140,-9.407,Major,0.7910,155.964,04-Apr,0.6520,empty_field
No,1149,Don't Cry for Me Argentina,2lLWfAW32oxUCv0iYQQwSX,No,34.0,0.00203,0.5140,149333.0,0.937,0.000326,G,0.2950,-5.491,Major,0.1330,114.611,04-Apr,0.5930,empty_field
No,1156,Unconditional Love,7kwPsdI7w4itKER0MyipGj,No,32.0,0.736,0.6710,226440.0,0.459,,F,0.1340,-6.914,Major,0.0285,109.923,04-Apr,0.2430,empty_field
No,1158,Am I Going Up?,0yFTpriuR2rKbNWelPM83i,No,42.0,0.00749,0.5320,333933.0,0.611,0.512,G,0.1160,-8.950,Major,0.0271,106.957,04-Apr,0.2610,empty_field
No,1159,Saddest Day,4HGBlED3T7ITGETXUgN6tG,No,45.0,0.00165,0.7670,223400.0,0.541,4.75e-06,C#,0.2900,-4.877,Major,0.0766,169.068,04-Apr,0.5160,empty_field
No,1160,Hello Young Lovers - Remastered,0hxy93CbIX7Hd5WXaVjx5R,No,3.0,0.604,0.3480,184853.0,0.369,0.00137,D,0.2070,-9.444,Major,0.0394,131.807,01-Apr,0.2930,empty_field
No,1169,Won't He Do It (feat. Roshon Fegan),7737orTKaVASFIXFjQGqPf,No,48.0,0.111,0.6430,209653.0,0.643,,F,0.1160,-4.754,Major,0.0595,139.887,04-Apr,0.8100,empty_field
No,1181,"Falstaff, Act II Pt. 2: Fra poco s'incomincia la commedia! (Live)",13u2Zrs14fegp5Ay1a88SG,No,,0.939,0.4990,,0.146,2.73e-06,C,0.4950,-24.238,Major,0.1300,60.424,04-Apr,0.4030,empty_field
No,1195,Hello Ego,4uJSxi5beZ9GSzq5OKH09h,No,57.0,0.147,0.6920,228133.0,0.463,,C,0.2200,-9.506,Major,0.0928,119.851,04-Apr,0.4320,empty_field
No,1200,Brazil,1lqSmvfWoC8lViiFP26gVM,No,47.0,0.941,0.8330,168720.0,0.199,0.907,C,0.1140,-13.781,Major,0.0518,110.689,04-Apr,0.8310,empty_field
No,1205,My December,6IQHVI9KFDAwlKQYBJuuA3,No,63.0,0.375,0.7300,260560.0,0.585,0.0101,C,0.1470,-9.274,Major,0.0238,100.021,04-Apr,0.7210,empty_field
No,1217,Duro Hasta Abajo,2I3pcpsJQlMxgrgRL6hGcW,No,28.0,0.148,0.6830,176533.0,0.912,2.01e-06,D,0.4050,-3.456,Major,0.1630,179.935,04-Apr,0.4820,empty_field
No,1225,Nirvana,3HvNzmI0hX2dXcE41lBMxi,No,64.0,0.528,0.5010,202269.0,0.578,0.00241,C,0.1010,-8.108,Major,0.0475,97.808,05-Apr,0.3930,empty_field
No,1230,Happens Like That - Acoustic,36Fxu8OfgUiUohixW29gTZ,No,36.0,0.476,0.6420,168506.0,0.596,,G,0.1190,-7.523,Major,0.0418,80.976,04-Apr,0.8890,empty_field
No,1250,Are You Serious,0C9jvudj1N0UbfELYDvJq5,No,48.0,0.339,0.7480,,0.491,0.00153,C,0.1030,-8.263,Major,0.0291,99.858,04-Apr,0.6510,empty_field
No,1254,Dakota,6EMTWm0HgzsvJiQQOqObEQ,No,55.0,0.592,0.6650,225067.0,0.526,,C,0.6130,-6.668,Minor,0.1600,99.815,04-Apr,0.6510,empty_field
No,1262,All About U,5SDVX9gpSXoE0M6KZt4EBF,No,67.0,0.065,0.8590,276813.0,0.792,,D,0.3000,-4.007,Major,0.1410,103.201,04-Apr,0.7660,empty_field
No,1264,Stay,1GDe3zCFr5wvrXpqmGIfVb,No,49.0,0.813,0.7770,,0.542,0.00013,C,0.0841,-8.287,Major,0.0353,122.965,04-Apr,0.4190,empty_field
