artist_name,track_name,track_id,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
empty_field,Glass Flows,646Vf31zl0ykkNoIb6PsQZ,113018,54,0.633,0.582,188209,0.519,0.322509,D#,0.101,-9.878,Minor,0.327,90.886,04/4,0.958,Hip-Hop
Adele,Don't You Remember,1OX47xwgHepSqxJHPimAlz,212570,65,0.206,0.64,209687,0.395,0.0149768,D#,0.0935,-5.689,Major,0.0307,115.082,04/4,0.235,Pop
Terror Squad,Lean Back,3sJPW93sZFNNwUeMQrcMNe,97035,66,0.129,0.698,211681,0.922,0.0108921,C#,0.106,-3.359,Major,0.517,126.594,05/4,0.691,Hip-Hop
MF DOOM,Beef Rap,0SkgqM9XC9MMDa3vnnJXpN,189523,43,0.365,0.426,273351,0.899,2.68e-05,E,0.715,-5.674,Major,0.31,123.031,04/4,0.639,Alternative
Aaliyah,I Don't Wanna,4WZwp4cVekWU295pb3PhSy,120083,58,0.537,0.705,255093,0.572,0.0483391,A,0.226,-5.603,Minor,0.0349,129.999,04/4,0.653,R&B
Lil Baby,Freestyle,6fJkQmZpbfNBdge6vNtq0a,50394,79,0.212,0.877,162053,0.514,0.0108921,D,0.154,-5.585,Minor,0.0657,119.998,04/4,0.272,Hip-Hop
Kota the Friend,Oh Darling How I Love You .,1qTsl301FH9E6TWas0DdRQ,202779,41,0.936,0.589,254981,0.176,0.00664,F,0.0717,-15.771,Major,0.0646,146.693,04/4,0.375,Alternative
Appleby,Young Lost Love,3GYqqNnaO8hg8TSMAzIYAt,118212,35,0.945,0.292,239658,0.321,0.389,B,0.691,-10.84,Major,0.0394,75.959,04/4,0.0393,Alternative
empty_field,Hold You Up,02gNzeeffcCXtx9qL39qHj,179812,45,0.249,0.493,155638,0.713,0.053256,A#,0.398,-4.756,Minor,0.286,104.47,04/4,0.449,R&B
Gorillaz,Kansas,5qk5k1eyxR4CHfCtIDczOQ,152146,61,0.0725,0.641,248493,0.792,0.513,G,0.175,-6.453,Major,0.0272,87.069,04/4,0.67,Hip-Hop
empty_field,Home,5qyUIHionC99YjAPTXUe1F,116324,51,0.819,0.446,293453,0.152,0.0222,C,0.1,-14.579,Major,0.039,85.5917,03/4,0.111,Alternative
Alec Benjamin,If We Have Each Other,0Y4uDgB6G1AnDpfT7sXQuA,214882,77,0.698,0.656,181522,0.577,0.00714132,A#,0.296,-5.566,Minor,0.0802,173.094,04/4,0.861,Pop
Adrian Eagle,A.O.K,01UYpHuzHi4eB9PAbDoPY2,189330,52,0.199,0.773,194693,0.632,0.00944398,C#,0.0987,-5.917,Major,0.127,83.961,04/4,0.474,Hip-Hop
Kid Rock,Devil Without a Cause,1qgAY590emypz9iSim8smm,196959,48,0.0463,0.671,235741,0.933,0.066519,C#,0.123,-4.21,Minor,0.215,92.329,04/4,0.455,Alternative
empty_field,Kream (feat. Tyga),6AOHOfoyvCA0tTshLFhCFM,81823,75,0.0335,0.785,237344,0.425,4.36e-06,A#,0.108,-6.665,Major,0.137,174.028,04/4,0.192,R&B
Russ,Willy Wonka (feat. Paulina & Jafé),7x6gcl5pAEDFfAeaVAXnjE,202758,61,0.556,0.799,214394,0.496,3.45e-06,C,0.111,-5.603,Major,0.0706,93.017,04/4,0.189,Pop
Sturgill Simpson,Old King Coal,4YM6Ujbv89VpprqasAXcwS,138458,37,0.414,0.571,187653,0.499,0.0925,E,0.0804,-5.203,Major,0.0273,127.578,03/4,0.264,Alternative
Malibu Ken,Acid King,6vMpPxLV0F5Diwcs6awI1Z,207256,51,0.544,0.787,219225,0.605,0.0169418,G,0.102,-6.497,Major,0.176,116.029,04/4,0.568,Hip-Hop
empty_field,Child's Play,0exOxvY3iHsmAnGHiJYAZq,95921,54,0.0332,0.692,193600,0.743,0.000712,C,0.105,-5.207,Major,0.0348,149.998,04/4,0.216,Hip-Hop
The Bloody Beetroots,Warp 2.019 (feat. Steve Aoki) - Steve Aoki & Kayzo Remix,6OyDyptj7MqDUwNssw6xXK,128719,56,0.000703,0.664,194887,0.994,0.78,C#,0.899,-1.878,Major,0.0716,132.982,04/4,0.0377,Alternative
Live,Lightning Crashes,515Xrd7u7EHy7xBLnoAO0A,200899,62,0.277,0.398,325600,0.432,8.54e-06,B,0.158,-9.285,Major,0.0415,93.705,04/4,0.457,Alternative
N.E.R.D,Don't Don't Do It!,74DrA5fFoGSy4xgkZarZtP,173361,52,0.12,0.799,257707,0.871,0.0168986,D,0.0688,-5.784,Major,0.138,96.1536,04/4,0.811,Hip-Hop
Macy Gray,Sugar Daddy,06GZKoIc7zwrJQCZQGyT0Y,78815,42,0.0152,0.845,218293,0.621,0.0487848,C,0.0731,-6.97,Major,0.0701,129.908,04/4,0.806,R&B
Flyleaf,Cassie,3wNwZDKaugh5Y7kxUzewRV,87906,41,0.00136,0.386,178520,0.963,1.31e-06,D,0.558,-4.501,Major,0.368,168.082,04/4,0.282,Alternative
Linkin Park,In Pieces,3DIqOukIhN6BbXzdvC5iZW,168513,51,0.009,0.508,218013,0.886,2.13e-06,G#,0.136,-6.074,Major,0.0408,116.302,04/4,0.79,Alternative
Phora,Numb,5C3NIXwGcCB6syO3ddZHJr,67168,55,0.15,0.425,226107,0.55,0.0271977,G#,0.0981,-9.942,Major,0.404,173.363,04/4,0.138,Hip-Hop
Diplo,Wish,6Fw9o4BNsNdn8bLmFBRWFI,160923,68,0.0748,0.57,249219,0.903,0.010373,A,0.199,-4.835,Major,0.0905,93.943,04/4,0.603,Pop
empty_field,Let Me Know (feat. Tori Solkowski),1sbuJB4qjnA7NscUTj7lsN,81899,57,0.651,0.548,256237,0.791,0.00788375,G,0.365,-5.904,Major,0.382,104.523,05/4,0.278,Pop
Rage Against The Machine,Fistful Of Steel,1oNtIPC2XBWpE7A1x9YjQi,214844,46,0.0191,0.529,330547,0.827,0.195,B,0.0938,-6.413,Minor,0.114,122.049,04/4,0.585,Alternative
empty_field,Rewrite The Stars (with James Arthur & Anne-Marie),22Dcjh2nHMd22PRPOUfuFA,101104,83,0.237,0.67,223346,0.743,0.0148166,A#,0.465,-4.993,Major,0.0393,125.944,04/4,0.571,Pop
Quality Control,Too Hotty,1Fu3gq55GH3P6OF352rEIc,153238,65,0.179,0.884,297377,0.406,0.0151644,C#,0.106,-7.202,Major,0.2,130.027,04/4,0.163,Hip-Hop
empty_field,Fell On Black Days,7Gr8gb3hqKr4zEbFlrVYPQ,193934,63,0.00165,0.573,283027,0.75,0.000285,E,0.131,-5.718,Minor,0.0272,101.049,03/4,0.544,Alternative
Omar Apollo,Unbothered,4S1GTwPVpkSy7CsJIDKPEz,178508,66,0.271,0.641,124954,0.487,0.00223,D,0.133,-7.098,Major,0.03,113.858,04/4,0.322,R&B
empty_field,Cut It All Away,0T5P9li0FnbcWqmka6f4MH,33335,42,0.00399,0.542,233832,0.882,0.088539,F#,0.0873,-4.79,Minor,0.0409,90.001,04/4,0.384,Alternative
Liam Payne,First Time,3bvQ0jV25RWryznubbE3ky,124154,72,0.114,0.709,192588,0.759,0.000129,F,0.347,-3.811,Minor,0.0454,148.011,04/4,0.586,Pop
Whitney Houston,I Have Nothing,2FQviMkaoixlgWuGL4u1EO,206270,73,0.576,0.54,231513,0.401,0.0141842,C,0.164,-10.499,Major,0.0364,152.974,03/4,0.24,Pop
G-Eazy,Far Alone,78pULXTrLm6bkWxRqYMlkx,91965,61,0.0724,0.721,267973,0.666,0.00788375,C#,0.217,-8.226,Major,0.0662,97.998,04/4,0.323,Pop
Jaymes Young,I'll Be Good,6zfczP87XO2SxWlQtnjFNa,145769,69,0.715,0.455,248554,0.284,1.47e-06,G,0.0897,-10.774,Major,0.0322,119.567,03/4,0.133,Pop
Coheed and Cambria,The Suffering,4UKCxosI4GTWP7YV80JS9u,114504,52,0.0114,0.55,223653,0.917,0.0650684,B,0.221,-5.075,Major,0.096,156.958,04/4,0.879,Alternative
Run The Jewels,Legend Has It,3NtD7NSaQqsqfUMK1IhkUw,53412,63,0.0257,0.828,205867,0.564,0.0140136,G,0.0966,-7.084,Major,0.254,120.967,04/4,0.467,Pop
O.T. Genasis,Bae,7jLbTp3qZzah9kMIdW8e5M,172837,68,0.0477,0.79,156832,0.596,7.57e-06,F,0.128,-5.084,Minor,0.353,202.2,04/4,0.336,Pop
empty_field,Soul Plane,1jEQfUZKYUA8qNWjcj1zbk,61392,58,0.0346,0.874,198078,0.671,0.0179686,C,0.105,-5.862,Major,0.347,154.985,04/4,0.18,Hip-Hop
Young Dolph,Paranoid,6q0HeADAxsP27jDJQSKaCB,72009,49,0.00373,0.744,199942,0.639,0.0179686,D,0.161,-6.083,Major,0.161,146.071,04/4,0.428,Hip-Hop
Snoop Dogg,"Young, Wild & Free (feat. Bruno Mars)",3D1wKTxMs1u8CWstA69k00,49964,78,0.0525,0.715,207333,0.655,0.00646037,C,0.115,-6.425,Major,0.137,95.078,04/4,0.531,Pop
Ariana Grande,Moonlight,7cG6SxmQ24hQWnR8UThrk2,91207,72,0.417,0.626,202360,0.412,3.55e-06,A,0.048,-7.339,Major,0.0292,117.262,03/4,0.209,Pop
Rico Nasty,Smack A Bitch,2GORop0i2cyx8C0A3JzL44,68778,67,0.0055,0.703,138353,0.7,0.0140721,D,0.115,-2.417,Major,0.221,118.975,04/4,0.34,Pop
Tech N9ne,EDI's,2LuzQez6OmhGMRP1OQR0JS,120966,51,0.52,0.733,182280,0.899,4.08e-05,C#,0.32,-3.102,Major,0.259,166.017,04/4,0.792,Pop
Carnage,I Like Tuh,35ZmCVnfYRdK1iLGCxNhMa,79563,60,0.337,0.598,187561,0.564,0.0169303,C#,0.379,-3.89,Minor,0.0684,114.045,04/4,0.546,Hip-Hop
empty_field,Breaking Now,3YqOTz8YqRKfxS64GyGUTB,165357,47,0.000606,0.565,210629,0.949,0.0650684,C#,0.247,-4.919,Major,0.0363,110.063,04/4,0.859,Alternative
Röyksopp,Monument - The Inevitable End Version,08onVqQ8YicJ98Ycm1qoLf,91711,42,0.00568,0.51,304911,0.861,0.0519,E,0.701,-6.843,Minor,0.041,93.049,04/4,0.623,Alternative
DJ Khaled,No New Friends - SFTB Remix,45ou2UBThJA4WtFGIiYLI3,28212,56,0.00589,0.703,308333,0.681,0.0483391,D,0.449,-6.356,Major,0.133,124.928,04/4,0.245,R&B
empty_field,Por Amarte Así,21sAoHaRN1A177y7ElQANd,209949,71,0.61,0.61,272200,0.637,0.00694222,C#,0.0952,-5.881,Major,0.027,128.863,04/4,0.322,Pop
Justin Stone,Cannot Stop Me,0iZW5wqKMrNjhnYp7D682R,196838,62,0.0648,0.72,247463,0.615,3.62e-05,D,0.176,-8.899,Minor,0.0542,112.048,04/4,0.293,Hip-Hop
Justin Timberlake,Cry Me a River,7cUwH8Pb0gVTn2CrE2rXwH,60283,77,0.575,0.624,233950,0.653,0.0120173,G#,0.104,-6.582,Minor,0.176,73.884,04/4,0.565,Pop
Daddy Yankee,Vuelve,6V19IMv8mPCxjxiNXdp2Tw,196849,73,0.17,0.728,279613,0.541,0.200966,C#,0.118,-5.664,Major,0.0318,130.025,04/4,0.206,Hip-Hop
empty_field,Enjoy Your Life,4v2shjivXFtytGOoL1e6eg,216734,56,0.115,0.709,196376,0.822,2.11e-06,D,0.148,-4.565,Major,0.0552,116.302,04/4,0.661,Alternative
Fantasia,Free Yourself,6rW8q1p2GCjGMRAlnxBeo7,91081,52,0.681,0.717,257427,0.449,0.0483391,F,0.0902,-9.688,Minor,0.0596,108.802,04/4,0.611,R&B
My Morning Jacket,Rocket Man,7r4aAbjN9ryrfb4C0kxVr8,139230,51,0.534,0.565,299827,0.27,0.0362,D#,0.107,-9.591,Major,0.0302,120.308,04/4,0.119,Alternative
Hopsin,You Should've Known,2WFjlQsitJAve8UiohAavU,22943,70,0.182,0.766,194231,0.525,3.56e-06,C#,0.106,-10.217,Major,0.192,137.077,04/4,0.324,Hip-Hop
Nine Lashes,Never Back Down,2h8mtZXFfkxcDNO52gvsMY,143117,42,9.23e-05,0.455,203560,0.861,3.58e-05,F,0.0711,-6.286,Minor,0.0397,105.982,04/4,0.553,Alternative
Halsey,Alone,3vxqxKLhQDG8BOu65tXi8g,207887,66,0.0184,0.602,205660,0.724,0.0140136,D,0.606,-3.469,Minor,0.0352,100.064,04/4,0.451,Pop
Jack Ü,Where Are Ü Now (with Justin Bieber) - Marshmello Remix,1Yi8XPnCPoimWwqxwm3uz9,213631,62,0.00266,0.572,195364,0.863,0.000307,G#,0.127,-4.128,Major,0.0424,141.919,04/4,0.475,Pop
J. Cole,Apparently,4Tu11iCsY3fDZj9hryZXYK,34098,72,0.564,0.801,293040,0.543,0.00897777,F,0.116,-9.236,Major,0.091,118.22,04/4,0.534,Pop
LEISURE,All over You,3phwC9mMlIwLuTuhReiYia,149156,56,0.162,0.763,234925,0.355,0.00552,D,0.092,-8.826,Major,0.0518,110.554,04/4,0.867,R&B
Joe Hertz,Playing For You,3rczjlfY4MKNVMIadbegbb,183708,54,0.0558,0.53,258896,0.593,8.33e-06,B,0.0962,-8.198,Minor,0.144,85.031,04/4,0.363,Alternative
empty_field,Colors - Audien Remix,4EXsdqR9lvBh7x8pPVB7MS,115440,61,0.0622,0.631,270222,0.886,5.51e-05,C#,0.098,-2.016,Major,0.117,135.032,04/4,0.672,Pop
empty_field,No Diggity,6efkcs2aUBMFKxl0cl2JWQ,177220,79,0.303,0.868,304600,0.646,0.00788375,C#,0.284,-4.674,Minor,0.288,88.641,04/4,0.67,Pop
Dr. Dog,Abandoned Mansion,6wvEQaHAz2FA6ismjpx5xR,40162,51,0.456,0.481,322646,0.523,0.00456,A,0.0602,-7.921,Major,0.0279,123.676,04/4,0.285,Alternative
empty_field,The Distance (feat. Ty Dolla $ign),66Hpb1U30s5rTlkGhyatYQ,202286,58,0.07,0.701,207587,0.691,0.0190165,A,0.844,-5.937,Major,0.0808,131.843,04/4,0.587,R&B
Cuco,Summer Time High Time,3vkyyOw92iKKIV5Io2fBdk,28795,68,0.0435,0.527,254837,0.671,1.74e-05,D,0.125,-3.945,Major,0.0355,112.934,04/4,0.581,Pop
empty_field,Piece By Piece,39qcvV4f0uqDMHxIkSb7tE,180376,42,0.00294,0.499,216987,0.926,0.0650684,F#,0.498,-2.69,Major,0.0728,155.104,04/4,0.711,Alternative
empty_field,DRIVE ME CRAZY,3XhmzBl2ZLlki3yhIaIhfw,28997,49,0.00676,0.479,277787,0.667,0.000118,C#,0.157,-7.653,Major,0.379,147.486,04/4,0.274,Alternative
Kiana Ledé,Wicked Games,27Fmomq6tRqmXkmI0lcML2,116011,62,0.447,0.789,181267,0.435,0.00714132,C#,0.135,-7.042,Minor,0.0599,72.973,03/4,0.456,Pop
JAY Z,Dirt Off Your Shoulder / Lying From You,7gfrqFrXskxVw6EuuSpebD,34013,59,0.0104,0.557,244693,0.905,0.0271977,B,0.111,-4.506,Major,0.267,160.013,04/4,0.799,Hip-Hop
The-Dream,Bedroom,1yQK71hiYUAhKzRvis7k8i,196124,62,0.665,0.654,241452,0.585,5.1e-05,A#,0.107,-7.518,Minor,0.0928,125.79,04/4,0.46,Hip-Hop
empty_field,Bad Guy,1orgfjGJoycODSItcGVatE,189978,62,0.11,0.736,146773,0.468,0.00704347,D#,0.107,-8.572,Minor,0.195,80.505,04/4,0.417,Hip-Hop
Rex Orange County,Paradise,6iVGKQaAbWMePeZsiecfxd,165948,62,0.0881,0.755,217500,0.527,0.00653,F,0.202,-14.475,Major,0.0656,107.729,04/4,0.362,R&B
empty_field,Unshaken,4ux0gpTFVRKCU6HuaPyw4v,173962,56,0.753,0.597,232702,0.285,0.0269,F,0.108,-18.446,Minor,0.0577,80.135,04/4,0.306,Alternative
empty_field,Silence,763LDHO3wYOI7GzXS7uBwU,117553,44,0.844,0.608,178200,0.269,0.0366,E,0.134,-10.115,Minor,0.029,102.984,04/4,0.315,R&B
Brent Faiyaz,Needed,1NpR8R56mmBUkD2QymxHrS,87052,52,0.308,0.807,248293,0.37,0.0483391,E,0.191,-10.783,Minor,0.0462,123.948,04/4,0.792,R&B
Camper Van Beethoven,Pictures Of Matchstick Men,6pVW5LRWgeLaHudxauOTJU,82570,39,0.00818,0.39,249693,0.836,0.000151,G,0.0601,-9.975,Major,0.0764,161.593,04/4,0.372,Alternative
empty_field,Thought It Was a Drought,1XE1UGRpvvkaFEeqe1OJpw,120473,65,0.00761,0.861,265213,0.448,0.000408,D,0.0902,-8.256,Major,0.111,125.022,04/4,0.0487,Hip-Hop
Residente,Sexo (feat. iLe),3a8gsld8gQzvfyLfPO1LP1,173832,63,0.0161,0.759,209821,0.85,0.0171968,F,0.0745,-4.348,Major,0.137,153.675,04/4,0.709,Hip-Hop
Alesso,TIME,2ErviIMRkUZHwLnjnR6chi,134771,64,0.00596,0.767,208260,0.814,1.4e-05,F,0.342,-1.85,Major,0.108,119.964,04/4,0.72,Pop
empty_field,C Notes (feat. Fenix Flexin & Ohgeesy),2gQja62NaEK5kEiajL8fcG,20759,59,0.103,0.795,145455,0.644,0.0271977,D#,0.117,-7.883,Minor,0.237,164.988,04/4,0.465,Hip-Hop
Cartel De Santa,Si Estuviera en Dubái,1HY7Ze0NWqDJkl4g4MV62Q,28340,63,0.156,0.775,201813,0.69,0.00483714,G#,0.29,-4.818,Minor,0.341,73.553,04/4,0.824,Hip-Hop
JPEGMAFIA,1539 N. Calvert,0NN32Knbyo4gM1DKY9rdzg,87091,62,0.278,0.863,157259,0.717,0.0826,E,0.0991,-3.143,Minor,0.17,152.05,04/4,0.357,Hip-Hop
Aesop Rock,Kirby,255zg2kzJRA0JEOxYwMaUs,86665,49,0.0343,0.638,166907,0.741,0.0271977,C#,0.0761,-6.012,Minor,0.292,178.124,04/4,0.702,Hip-Hop
empty_field,"Lo Que Pasó, Pasó",2nwamC3x9eHLhLnGTrvh3w,110388,73,0.102,0.816,210933,0.747,0.00646037,G#,0.263,-6.468,Minor,0.0411,97.019,04/4,0.848,Pop
Brasstracks,I'm Alright,6OiRh4kttAs1YWglvTcYkB,40551,57,0.0845,0.56,213900,0.764,9.9e-05,C,0.208,-4.827,Major,0.183,77.441,04/4,0.458,R&B
Destiny's Child,T-Shirt,1WFCIkoc4PaN7L7SmiI85i,135410,46,0.189,0.738,280200,0.413,0.0483391,B,0.0805,-6.681,Minor,0.38,143.988,04/4,0.527,R&B
Always Never,Morgan Freeman,7gwDqZmkyNf5YCSXpxLWwd,153988,44,0.515,0.596,256077,0.673,2.27e-06,C,0.0754,-5.486,Major,0.0357,140.04,04/4,0.394,R&B
benny blanco,Eastside (with Halsey & Khalid) - Acoustic,1xioudMcmh1QOICTh8xmOe,106690,68,0.711,0.689,173005,0.491,0.0140721,A,0.172,-6.042,Major,0.0317,90.011,04/4,0.868,Pop
Big Time Rush,If I Ruled the World,6BsgpOOHDzkkef7yF0l5WB,86623,54,0.0166,0.664,180373,0.785,0.0511251,G#,0.0496,-4.985,Major,0.0688,103.91,04/4,0.688,Pop
"Tyler, The Creator",PILOT (feat. Sydney Bennett),0CrcWtJQB7bQE6S1yEbxnP,58084,48,6.32e-05,0.596,209412,0.869,0.0491,F,0.0476,-2.389,Minor,0.062,109.998,04/4,0.545,Hip-Hop
empty_field,S.O.S.,1mJxXKuqwo0TBwf13vBUKH,84538,70,0.000628,0.598,153347,0.685,0.0140721,G,0.149,-3.873,Major,0.0679,137.035,04/4,0.712,Pop
empty_field,1985 - Intro to “The Fall Off”,4RoMG01lZ8BFNcUUPKL9O7,142685,74,0.147,0.678,190177,0.648,0.0234238,D,0.182,-5.892,Major,0.445,94.336,04/4,0.635,Hip-Hop
Paulo Londra,Chica Paranormal,6RX5iL93VZ5fKmyvNXvF1r,197755,80,0.216,0.84,221214,0.596,0.0179686,F#,0.0897,-4.319,Minor,0.0918,139.937,04/4,0.71,Hip-Hop
empty_field,Dead & Bloated,62C4c7j7Rqf3D3LcZ9WsjZ,82256,47,0.000154,0.563,310267,0.808,7.22e-05,G,0.0926,-7.876,Major,0.0549,123.013,03/4,0.553,Alternative
"Tyler, The Creator",Tamale,6SSC9KZQaxBdyipKRigrFC,71751,61,0.0557,0.742,223346,0.93,0.00025,B,0.272,-7.207,Major,0.0977,129.986,04/4,0.967,Pop
Turnover,Sunshine Type,10rQfurCgh2QMuaJrzNhgF,157209,47,0.452,0.634,186624,0.642,0.0174,F#,0.114,-8.186,Major,0.0243,110.914,04/4,0.695,Alternative
Cherish,Unappreciated,3fLBmhcgWkPI47LfVQ8paB,56900,51,0.0888,0.735,235333,0.521,0.0134461,G,0.065,-6.696,Minor,0.0876,77.01,04/4,0.374,Hip-Hop
Wiz Khalifa,King Of Everything,3RCj5fG55qjtmnEML1gpnA,58092,61,0.0294,0.758,222180,0.756,0.0179686,A#,0.0906,-5.059,Minor,0.138,145.068,04/4,0.406,Hip-Hop
Drake,Survival,2VocL0VTC3FXS3bPkXzkpV,94087,70,0.133,0.607,136187,0.596,0.00489568,A,0.123,-9.09,Minor,0.358,77.324,04/4,0.149,Hip-Hop
Shakira,Trap (feat. Maluma),1I7lg45O8Hz3Z8GWMf6oQx,44449,64,0.556,0.774,199813,0.504,0.00635387,G,0.128,-6.843,Minor,0.0552,132.009,04/4,0.323,Pop
empty_field,Rambo,2c62Xf5Po1YSa1N6LOjPHy,59288,55,0.0594,0.727,109653,0.598,0.0160973,C#,0.0703,-6.68,Major,0.0607,132.001,04/4,0.491,Hip-Hop
empty_field,Crown,2aYz8D1hlaSRBG5yOFeBm8,121866,56,0.000561,0.62,197706,0.743,0.00354,C,0.353,-6.382,Major,0.175,188.037,04/4,0.567,R&B
Chingy,Right Thurr,7z5cJ9Z3Kwm9DazJp0kJ1P,132668,70,0.15,0.866,249800,0.749,0.0483391,D,0.0591,-3.977,Major,0.253,92.077,04/4,0.891,R&B
Our Lady Peace,Clumsy,0SwuCcwpFM6x4cu5zOvmi0,117567,46,0.00218,0.382,267633,0.831,8.83e-05,D#,0.164,-7.104,Major,0.0518,170.053,04/4,0.613,Alternative
empty_field,Radio Free Europe,33Lfnu1uBuJIidzHRFyTxL,69751,44,0.00589,0.384,245200,0.694,0.0172,A,0.116,-14.776,Major,0.0564,154.973,04/4,0.866,Alternative
James Barker Band,Chills,11qfhcuFeDkyYW5mSlOMlj,109525,67,0.164,0.658,188373,0.788,0.0128629,G#,0.117,-5.944,Minor,0.0437,116.043,04/4,0.468,Pop
empty_field,Weisses Fleisch,2s60uysmsWFC9a9QB0zN8N,22009,45,2.71e-05,0.63,236604,0.769,0.348,A#,0.0628,-8.773,Major,0.037,132.137,04/4,0.669,Alternative
Brandy,The Boy Is Mine (with Monica) - Radio Edit With Intro,6MXrGG7nff0FXBQJa5UF9P,183441,45,0.324,0.616,294426,0.72,1.05e-05,C#,0.26,-7.894,Minor,0.0495,93.12,04/4,0.768,R&B
Eminem,Must Be The Ganja,66rVt7PbwyKlu6CK6rxyAi,145210,57,0.343,0.759,242907,0.81,0.0168555,C#,0.34,-0.026,Major,0.288,116.949,04/4,0.78,Hip-Hop
empty_field,Praise The Lord (Da Shine) (feat. Skepta),4yX50PMifhGzVEo1wv3guc,158744,86,0.0609,0.85,205040,0.569,0.0816,F,0.1,-8.152,Minor,0.136,118.565,04/4,0.294,Pop
Trey Songz,Mr. Steal Your Girl,50kcRtu673zyBLtvvRMKHg,201417,59,0.159,0.67,275413,0.435,1.07e-05,A#,0.135,-10.314,Major,0.0513,110.08,04/4,0.0879,Pop
Braxton Cook,Lately (feat. Karnival Kid),5JtXA3JZYc0pjrrATcczTj,196424,48,0.376,0.713,179568,0.914,5.33e-05,C#,0.174,-3.8,Major,0.265,96.956,04/4,0.654,R&B
Orion Sun,Antidote,36CFkuab3o6BWNmR61VnhX,175681,54,0.161,0.506,169756,0.807,0.0176106,G#,0.114,-3.96,Major,0.249,163.239,04/4,0.394,Alternative
A$AP Rocky,1Train,7Ld6hA2qsLEXPn39FfuHwb,165232,63,0.351,0.489,372173,0.878,0.00622436,D,0.698,-3.36,Major,0.368,81.497,04/4,0.775,Hip-Hop
H.E.R.,Fate,0jyMeGWvtd5Y5NsOdIxxPj,89287,63,0.741,0.5,239982,0.442,0.0177992,C,0.105,-7.545,Major,0.0422,70.891,04/4,0.165,Pop
Tove Lo,stranger,4j6MirCyDWvjixHZ2bZ0Ec,150246,56,0.0037,0.541,234901,0.514,0.0358318,A,0.113,-5.734,Minor,0.033,109.796,04/4,0.247,R&B
GoldLink,Unique,0beQOSJ5aUkQky6XYlC8m6,164800,54,0.0572,0.804,220133,0.823,0.0168386,B,0.418,-5.587,Minor,0.175,112.438,04/4,0.384,Hip-Hop
empty_field,Love King,1QGQ7wB1KZfpbbWNFCaVGm,47367,42,0.026,0.628,251827,0.678,0.0483391,A#,0.123,-4.417,Major,0.0297,113.508,04/4,0.36,R&B
empty_field,KRUSHED ICE (with Valee),6SYIXYei3RadgaMID04Vrb,69616,51,0.215,0.832,163169,0.484,0.00204,C,0.1,-6.454,Major,0.392,148.035,04/4,0.584,Hip-Hop
empty_field,Worth It,7LhLS1B6KSwg3ODV2gUAlO,82057,66,0.181,0.704,192632,0.552,0.0128629,E,0.103,-5.847,Minor,0.0719,76.006,04/4,0.132,Pop
empty_field,Going Home,3eIzChv8AqByBiRwxDMFxN,162084,50,0.00746,0.619,198480,0.848,0.028245,D,0.126,-3.822,Major,0.0269,90.002,04/4,0.543,Alternative
Alex Cameron,Stranger's Kiss (Duet with Angel Olsen),17iYNesqDLD1P8V6N2LutV,99197,43,0.463,0.529,237121,0.73,0.0694231,G,0.11,-5.342,Major,0.0388,119.938,04/4,0.362,Alternative
Tedashii,Son of Sam,5LQqc2rfmxKJY1kuCDM2ml,71761,41,0.0396,0.581,222229,0.559,9.05e-06,G#,0.114,-7.807,Major,0.207,139.85,04/4,0.117,Hip-Hop
Linkin Park,Points of Authority,74ZZOckotaqxig604AmI0Z,200475,64,0.03,0.512,200240,0.97,0.028245,G#,0.0994,-3.886,Minor,0.212,118.184,04/4,0.427,Alternative
MARINA,Believe In Love,1mVy6Cl7Zo6xetI6b4LsTT,95217,53,0.35,0.595,212783,0.422,1.21e-06,F,0.0994,-7.1,Major,0.077,76.729,04/4,0.221,Alternative
Kali Uchis,Tyrant (feat. Jorja Smith),6rekxn9Gvk1ORkU9o7yLBO,138053,67,0.142,0.422,204290,0.471,0.0223458,D#,0.112,-8.784,Minor,0.18,82.433,04/4,0.62,R&B
Passion,Glorious Day - Radio Version,5lRP3c8IPTc6QFwUS0ZN3x,198138,46,0.0174,0.471,251696,0.846,0.0776877,D,0.148,-4.05,Major,0.0388,109.997,04/4,0.314,Alternative
BRIDGE,Dreaming,5A4oOhoMLbc5cTXXZ7IWN3,111400,44,0.198,0.327,237193,0.803,0.0358318,C,0.102,-5.978,Minor,0.135,119.546,05/4,0.335,R&B
Derez De’Shon,Too Many Nights (feat. Trouble),6qFOvj6LdlzRAHBUW0R8Gl,144746,42,0.00126,0.725,194213,0.525,9.2e-06,E,0.093,-7.416,Minor,0.194,147.99,04/4,0.24,R&B
empty_field,Biking,0hEUr7PprXg3ia1nl5kEaQ,47494,70,0.681,0.673,277521,0.463,4.9e-06,D,0.0907,-7.247,Major,0.191,147.981,04/4,0.268,Hip-Hop
Nina Sky,Move Ya Body,7EQGXaVSyEDsCWKmUcfpLk,28152,66,0.0234,0.876,232000,0.71,0.000161,B,0.0573,-6.446,Minor,0.0446,121.072,04/4,0.828,Pop
Slayer,South Of Heaven,52qm4Y0Z1npnMARr8EmUuP,88994,52,0.000155,0.314,298533,0.991,0.0477,F,0.0968,-3.867,Minor,0.318,161.539,04/4,0.0395,Alternative
