artist_name,track_name,track_id,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre,Cluster,t-SNE-y,t-SNE-x,DBSCAN Core
Wolfgang Amadeus Mozart,"Serenade No. 13 in G Major, K. 525 ""Eine kleine Nachtmusik"": II. Romanze: Andante",4lsEHglVsLzILTDQ3CNESV,25801,21,0.732,0.231,323667,0.0406,0.0823,C,0.605,-29.209,Major,0.0558,75.319,04-Apr,0.164,Classical,CL1,8.77629,42.575,1
Rhapsody Of Fire,March Against the Tyrant,2GATPLRMzHNwUmkxGgCoEP,176280,47,0.00438,0.434,562693,0.884,0.000676,G,0.27,-6.342,Major,0.0687,104.518,04-Apr,0.216,Classical,CL1,-11.7965,20.481,1
Ludwig van Beethoven,"チェロ・ソナタ 第 1番 ヘ長調, 作品 5-1: 2. Allegro vivace",6SkoBaMd0lzoQjID5aV2d9,188287,30,0.983,0.38,416173,0.197,0.916,F,0.096,-22.179,Major,0.0374,141.291,03-Apr,0.314,Classical,CL1,19.7462,-69.1554,1
Wolfgang Amadeus Mozart,"Die Zauberflöte, K. 620, Act I: Overture (Live)",5tE2kEW1Jom3Qc93UPBT79,45447,32.7529,0.899,0.293,307601,0.143,0.646,A#,0.218,-20.706,Major,0.0441,84.134,04-Apr,0.224,Classical,CL1,43.3316,-10.5452,1
empty_field,"Piano Trio No. 7 in B-Flat Major, Op. 97 ""Archduke"": III. Andante cantabile ma pero con moto",3t3CpReqAorp7aHnmQlKRl,73390,32.7529,0.98,0.154,844893,0.0468,0.427,D,0.139,-27.463,Major,0.0424,85.241,04-Apr,0.0783,Classical,CL1,4.67373,1.51828,1
Jóhann Jóhannsson,A Sparrow Alighted Upon Our Shoulder,2CvcVMkyBhXHD9d0QIpw4X,120731,45,0.938,0.187,147093,0.109,0.867,F#,0.124,-21.143,Minor,0.048,139.128,05-Apr,0.0501,Classical,CL7,-24.7011,-16.1664,1
Colin Matthews,"Preludes arranged for Orchestra, Book II L. 123: No. 11 Les tierces alternées (Arr. Colin Matthews)",4eJrG6NadU3D1lNjRyrWAE,42038,31,0.975,0.207,198120,0.0531,0.941,F,0.293,-33.367,Major,0.04,104.518,04-Apr,0.0775,Classical,CL1,18.1163,-48.1253,1
Harold Budd,Bismillahi 'Rrahmani 'Rrahim,0sHFQc0MuGwGK9LDBRm0dk,39047,30,0.963,0.119,1.10727e+06,0.052,0.861,F#,0.113,-23.698,Major,0.0366,83.501,04-Apr,0.0319,Classical,CL3,-31.5516,-18.1926,1
Jóhann Jóhannsson,Soccer Game,51HZV2Mlzp6kVd9cJKvZI6,45211,31,0.266,0.112,260853,0.208,0.919,E,0.0765,-19.128,Minor,0.0378,89.694,04-Apr,0.0392,Classical,CL1,-66.5568,0.398859,1
Claude Debussy,"Préludes, Book 1, L. 117: No. 10, La cathédrale engloutie",2anlBk9t97DA1ocXhTLmce,109370,32.7529,0.982,0.342,367267,0.0124,0.893,D,0.0541,-17.544,Minor,0.0509,72.924,04-Apr,0.0488,Classical,CL1,-7.61683,-16.4775,1
Wolfgang Amadeus Mozart,"String Quartet No. 23 in F Major, K. 590 ""Prussian No. 3"": III. Minuetto. Allegretto",7iNxiDewq2psrTgoBmWFmS,129449,47,0.926,0.44,246120,0.119,0.367,F,0.181,-15.344,Major,0.0456,147.308,03-Apr,0.567,Classical,CL1,20.3409,-67.5362,1
Wolfgang Amadeus Mozart,"Cassation in B-Flat Major, K. 99: VII. Allegro - Marcia da capo",3HiG9NwmfBVTOVIcuARUq0,161625,10,0.934,0.31,349533,0.127,0.387,A#,0.109,-23.284,Major,0.0498,135.423,04-Apr,0.298,Classical,CL1,41.6312,-3.17077,1
Philip Glass,"RUNAWAY HORSES (""poetry written with a splash of blood"")",6yxYCurtUz8MOAgWGxlAzP,208565,27,0.897,0.502,548933,0.0877,0.826,D#,0.222,-21.341,Major,0.0418,98.319,04-Apr,0.0873,Classical,CL1,65.2897,-34.7208,1
empty_field,String Quartet No.2 in D: 3. Notturno,1DOK4imxjjUaPWxUQUqHL1,96146,42,0.916,0.169,491706,0.0913,0.454,A,0.174,-22.681,Major,0.0499,86.565,04-Apr,0.124,Classical,CL1,-54.035,13.5888,1
empty_field,"Flute Sonata in D Minor, TWV 42:d10: I. Allegro",4gv9eyEf7cXViNTBXS2g5C,197165,7,0.872,0.416,156000,0.477,0.00259,C#,0.117,-15.716,Minor,0.0377,113.891,04-Apr,0.897,Classical,CL1,-39.1235,-56.3097,1
Maria Callas,Andrea Chenier (1997 Digital Remaster): La mamma morta,3XHIBZoiFOyeiiBzO8AZsf,34580,39,0.975,0.235,292600,0.144,7.53e-05,D,0.163,-11.303,Major,0.0449,78.639,03-Apr,0.0387,Classical,CL1,-3.9055,1.43221,1
Blues Saraceno,Heroes Dress in Black,40CqhkH6VMC8qOxjEdrPTX,182928,40,0.000341,0.529,307601,0.825,0.000889,C#,0.121,-8.233,Minor,0.0433,142.964,04-Apr,0.434,Classical,CL1,-31.1052,7.05786,1
Arthur Rubinstein,Mazurka Op. 67 No. 2 For Piano,1wNILW0TFHykGcQ5JHTD6U,112028,29,0.994,0.402,84573,0.186,0.952,A#,0.147,-16.62,Major,0.0414,51.157,04-Apr,0.255,Classical,CL1,42.8491,-9.56972,1
Peter Wiegold,Rambling Boys,6xwak2gJxMwbLBEJVier7X,161672,29,0.968,0.29,425056,0.128,0.0371,E,0.0981,-12.92,Minor,0.0334,90.728,04-Apr,0.182,Classical,CL1,-68.6314,-4.83508,1
Pyotr Ilyich Tchaikovsky,"The Nutcracker, Op.71 : No.14 Pas de deux: Intrada - Variation I/II - Coda",7zGu2TyT6Qqromnx7zbYdd,185608,30,0.939,0.146,552813,0.127,0.853,E,0.0775,-19.291,Minor,0.0405,74.023,04-Apr,0.0906,Classical,CL1,-69.2543,0.168936,1
Ludwig van Beethoven,"Piano Concerto No. 1 in C Major, Op. 15: I. Allegro con brio",3Yh0UKUflS0LTuJjUJgKNI,64270,22,0.985,0.354,829800,0.0787,0.878,C,0.0656,-21.065,Major,0.0357,78.65,04-Apr,0.221,Classical,CL1,-7.3789,40.8356,1
Frédéric Chopin,Nocturne en mi bémol majeur opus 9 n°2: Ballade en Sol Mineur No.1,22PaknY5TtehuwrQPSnDnz,188018,66,0.99,0.387,268427,0.0451,0.913,D#,0.112,-24.698,Major,0.0364,61.494,04-Apr,0.071,Classical,CL1,68.7519,-34.0439,1
Franz Schubert,"Symphony No. 4 in C Minor, D. 417 ""Tragic"": I. Adagio molto - Allegro vivace",2KeEzXxpADVpW1gbUj0rS7,212538,32.7529,0.798,0.326,477440,0.134,0.631,G#,0.0893,-18.478,Major,0.0367,98.64,04-Apr,0.114,Classical,CL5,70.7186,4.48058,1
Ludwig van Beethoven,"Piano Sonata No. 2 In A Major, Op. 2, No. 2: 2. Largo appassionato",7wA4XiTQOWByeF6DGWoxkt,121154,28,0.995,0.41,400198,0.0038,0.914,D,0.0879,-34.841,Major,0.0466,73.883,04-Apr,0.331,Classical,CL1,11.0552,8.23945,1
Wolfgang Amadeus Mozart,"La clemenza di Tito, K. 621, Act I: Del più sublime soglio",6fkvIT9KFKxO8poBeKfaEf,213611,32.7529,0.976,0.321,176987,0.149,0.0288,G,0.724,-23.635,Major,0.0472,104.518,04-Apr,0.178,Classical,CL1,28.7313,36.8742,1
Michael Haydn,"Divertimento in D Major, MH 68: IX. Finale: Presto",6FGzixx1Nv4diuwDMYPWRe,120214,31,0.986,0.433,307601,0.202,0.822,D,0.0978,-15.631,Major,0.0384,104.518,03-Apr,0.556,Classical,CL1,-7.53443,5.49369,1
empty_field,"Symphony No. 9 in D Minor, Op. 125 - ""Choral"": 4g. Allegro ma non tanto - Live",54MfpKIghljr13BWsJcBlf,153656,31,0.99,0.224,148720,0.27,0.00469,D,0.301,-15.215,Major,0.0439,104.518,01-Apr,0.176,Classical,CL4,-10.0331,-41.9372,1
empty_field,"Unaccompanied Cello Suite No. 3 in C Major, BWV 1009: Prélude",51cd3bzVmLAjlnsSZn4ecW,62814,34,0.983,0.344,198853,0.172,0.828,B,0.16,-21.778,Minor,0.0459,96.526,04-Apr,0.315,Classical,CL6,-36.2963,54.4856,1
Michael Haydn,Concertino in D Major: I. Larghetto,1ksayCHVLH4eKFm43GFokU,97502,30,0.974,0.268,415326,0.0445,0.709,D,0.103,-22.186,Major,0.0403,128.238,04-Apr,0.133,Classical,CL1,12.7279,4.75687,1
Ludwig van Beethoven,"Symphony No. 6 in F Major, Op. 68, ""Pastoral"": I. Awakening of Cheerful Feelings Upon Arrival in the Country: Allegro ma non troppo",1c5aSqdUt4RWNssSQsLqTV,127754,41,0.961,0.361,639973,0.06,0.677,C,0.0873,-19.814,Major,0.0383,124.598,04-Apr,0.203,Classical,CL1,-5.63872,38.7477,1
Paul Mealor,Now Sleeps The Crimson Petal (Four Madrigals On Rose Texts): Now Sleeps The Crimson Petal,1N59F6CT2jcTD3rVG18m1l,41488,36,0.986,0.0867,197400,0.02,0.388,F#,0.0828,-30.572,Major,0.0397,104.518,01-Apr,0.0335,Classical,CL8,-16.1357,-33.7566,1
Wolfgang Amadeus Mozart,"Church Sonata in E-Flat Major, K. 67 ""Epistle Sonata"" (Live)",2ylVfK4pVfeSV4zxieyT2B,135939,17,0.763,0.219,162560,0.0614,0.856,D#,0.252,-27.594,Major,0.0367,99.536,03-Apr,0.0755,Classical,CL1,51.9507,-43.8224,1
Gabriel Fauré,"Requiem, Op. 48: VIII. In Paradisum",2ffB4dbKajUvVFXmhm9rAb,202034,43,0.991,0.236,307601,0.0208,0.972,D,0.0552,-30.636,Major,0.0475,65.323,03-Apr,0.0364,Classical,CL1,-7.25402,1.39444,1
Johann Sebastian Bach,"Violin Sonata No. 2 in A Minor, BWV 1003: I. Grave",4xB7Hh5hKFPNPj3Ayfvmoi,124340,22,0.99,0.178,279880,0.0325,0.0407,C,0.192,-24.9,Major,0.0446,100.373,03-Apr,0.0997,Classical,CL1,14.521,68.3415,1
empty_field,Impossible Things,2YeQXd9dU7HmWtrUHCU6ba,195667,33,0.251,0.258,431733,0.726,0.762,E,0.342,-6.891,Minor,0.0467,66.689,04-Apr,0.232,Classical,CL1,-53.6898,-5.09372,1
Wolfgang Amadeus Mozart,Suite in C-dur: IV. III. Courante,0mL9O5R8vXIiwr9yiV0IPR,132671,21,0.989,0.367,307601,0.174,0.823,G,0.168,-33.515,Minor,0.0337,80.283,04-Apr,0.839,Classical,CL1,35.1791,20.0356,1
Aram Khachaturian,Adagio - Spartacus,2cOE7d35PyfAh9M7DglPk0,144233,29,0.894,0.186,579627,0.112,0.883,G#,0.141,-21.89,Major,0.0426,104.518,03-Apr,0.0342,Classical,CL5,81.8943,-2.34834,1
empty_field,"Songs without Words for Piano, Book 2, op.30: No.6: Venetian Gondolera Song (""Venezianisches Gondellied"")",7wfvl1kiZJNvhx6HNTyefX,66114,28,0.994,0.353,169123,0.0128,0.91,A,0.0753,-29.942,Major,0.0474,72.008,03-Apr,0.202,Classical,CL1,-60.2499,30.1688,1
empty_field,"Romeo and Juliet, Op. 64 (Excerpts): Act III, Scene 1, No. 39: Farewell before the Parting",0UtBjb4YUMbbtIKNXUeCLx,156221,22,0.91,0.107,297587,0.0331,0.69,C,0.166,-30.047,Major,0.0389,82.977,04-Apr,0.0389,Classical,CL1,-0.982049,34.4004,1
Eleni Karaindrou,Requiem For Willy Loman - Live,4fMNYa0GaFXXc1LGzf0fp7,37733,35,0.985,0.139,238867,0.00315,0.601,F,0.128,-34.413,Major,0.0495,69.698,03-Apr,0.0456,Classical,CL1,23.5467,-71.9152,1
Robert Schumann,"No. 7, Träumerei",5qEFg7hNLVtfKtBwH35ug2,200580,35,0.993,0.592,307601,0.00908,0.907,F,0.126,-31.102,Major,0.0664,100.166,04-Apr,0.48,Classical,CL1,12.3866,-46.6019,1
Johann Sebastian Bach,"Cantata ""Gott soll allein mein Herze haben"", BWV 169: VI. Recitative ""Doch meint es auch dabei""",5YtFyMudPIXXR0mUVaCIZX,140741,32.7529,0.994,0.514,307601,0.144,0.00339,G#,0.114,-17.243,Major,0.0486,117.191,01-Apr,0.253,Classical,CL9,-2.65589,-45.359,1
Gustav Mahler,Symphony No. 7 in E Minor: 2. Nachtmusik (Allegro moderato),15MO6wBxwP10ZHy7DCVk4V,185837,6,0.949,0.276,880240,0.0518,0.805,G#,0.623,-24.648,Major,0.0374,100.179,04-Apr,0.119,Classical,CL5,74.2348,1.20075,1
empty_field,Ponce: Balada Mexicana,454I78HEySdcHE8fcVabTb,101223,46,0.992,0.257,418547,0.0755,0.882,A,0.0765,-22.485,Major,0.037,170.322,04-Apr,0.0803,Classical,CL1,-55.6791,17.646,1
Johann Sebastian Bach,"St. Matthew Passion, BWV 244, Pt. 2: No. 32, Mir hat die Welt trüglich gericht't",7EylApIgCvOGodzaRV35Hy,76478,32.7529,0.99,0.261,40413,0.153,0.844,A,0.282,-22.184,Major,0.0401,104.518,03-Apr,0.446,Classical,CL1,-59.5687,28.7747,1
London Philharmonic Orchestra,"Lo, How a Rose Eér Blooming",7wB9B1pIfE2kH0PvBMVgMQ,45148,34,0.568,0.103,244760,0.253,0.534,D#,0.109,-14.785,Major,0.0374,90.427,04-Apr,0.0389,Classical,CL1,59.4958,-32.9818,1
Andy James,Obsession,7Codqj9B5oMniYPUhfv26I,138086,32,1.41e-05,0.382,307601,0.955,0.164,C#,0.325,-2.544,Minor,0.0673,104.99,04-Apr,0.295,Classical,CL1,-31.682,7.68938,1
Saint Deamon,No Mans Land,0b43NRSKWYa0P6R3dXaSlh,78971,37,0.00299,0.448,307601,0.961,0.62427,D#,0.27,-4.847,Major,0.117,104.518,04-Apr,0.259,Classical,CL1,-25.195,13.426,1
Leonard Bernstein,"7 Anniversaries: No. 1, For Aaron Copland",4NXGz1l3StIOzPxAxnm9Wr,74369,39,0.995,0.546,77227,0.00997,0.949,A,0.0851,-28.266,Minor,0.258,77.483,04-Apr,0.353,Classical,CL1,-50.9439,26.1398,1
empty_field,"Piano Sonata No. 27 in E Minor, Op. 90: 1. Mit Lebhaftigkeit und durchaus mit Empfindung und Ausdruck",0L5tCfWfJ8rTwr1EWlHyWc,36501,33,0.993,0.417,307601,0.0345,0.909,E,0.174,-22.027,Minor,0.0454,73.751,04-Apr,0.0508,Classical,CL1,-74.1136,-1.24998,1
empty_field,My Little Princess Sleeping,0jPLBur1qXRfj3pbuJSX03,185189,27,0.989,0.446,162449,0.161,0.868,C#,0.107,-18.71,Major,0.0491,137.963,04-Apr,0.569,Classical,CL1,-36.172,-53.1952,1
Antonín Dvořák,"Rusalka, Op.114, B. 203 / Act 1: ""O Silver Moon""",0JbPagXWzlIwXTzn3vQ3EU,24401,23,0.983,0.218,356653,0.0811,0.00729,F#,0.107,-20.21,Major,0.0493,91.184,04-Apr,0.0397,Classical,CL3,-33.3912,-17.3552,1
Antonio Soler,"Sonata No. 84 in D Major, R;413",4RClPeFrqpGmWPJ2gQZjms,26734,30,0.993,0.355,171453,0.239,0.886,D,0.134,-19.875,Major,0.041,129.519,04-Apr,0.704,Classical,CL1,12.7596,12.7345,1
empty_field,"Chant élégiaque, Op. 24",3xBbHATb8VAvFCptPfR1MT,194479,35,0.987,0.203,400226,0.0732,0.818,F,0.0909,-20.942,Major,0.041,91.63,04-Apr,0.0357,Classical,CL1,20.0305,-45.4098,1
Edvard Grieg,"Piano Concerto in A Minor, Op. 16: II. Adagio",5BXNlV5rOz5sfBMEOJEZyb,208941,33,0.978,0.132,388667,0.0144,0.901,C#,0.0725,-24.552,Major,0.0397,104.518,04-Apr,0.0365,Classical,CL1,-31.4699,-45.645,1
empty_field,"Concerto for Harpsichord, Strings, and Continuo No.1 in D minor, BWV 1052: 1. Allegro (Transcr. for Mandolin and Orchestra by Avi Avital)",2jxqu3v4AZAhUNvdAbDGet,142345,30,0.867,0.572,442760,0.322,0.509,D,0.345,-17.48,Minor,0.0338,107.557,04-Apr,0.551,Classical,CL1,-8.75599,-9.78166,1
Nico Muhly,Doublespeak,1xEMSdyRN3nEX9crVnmlXl,124518,28,0.987,0.403,546067,0.265,0.609,F#,0.201,-15.069,Major,0.0445,104.518,03-Apr,0.22,Classical,CL3,-38.2858,-23.0318,1
Antonio Vivaldi,"Vivaldi: Violin Concerto in E Major, RV 269 ""La primavera"" (No. 1 from ""Il cimento dell'armonia e dell'inventione"", Op. 8): II. Largo",3ZrtQvHRP9y1ykE999wn5f,196929,41,0.967,0.152,307601,0.0305,0.329,C#,0.0761,-28.258,Minor,0.043,85.929,03-Apr,0.126,Classical,CL1,-33.2166,-65.74,1
Ludwig van Beethoven,"Symphony No. 1 in C Major, Op. 21: III. Menuetto - Allegro molto e vivace",3QHmTTi3i6tZ733gVO7AKd,200095,25,0.93,0.335,307601,0.106,0.722,C,0.132,-24.321,Major,0.189,162.132,04-Apr,0.124,Classical,CL1,12.7865,34.4094,1
Gabriel Fauré,"Papillon, Op. 77",4e9eGQYsOiBcftrWXwsVco,75554,37,0.987,0.218,307601,0.0666,0.953,A,0.0918,-27.06,Major,0.0468,84.148,04-Apr,0.323,Classical,CL1,-54.4449,15.6612,1
Max Bruch,"Scottish Fantasy for Violin and Orchestra, Op. 46: IV. Finale: Allegro guerriero",5PTG6rrL6EPFD9E2QMI2pl,47922,30,0.896,0.345,307601,0.22,0.634,D#,0.0977,-11.04,Major,0.0398,97.353,04-Apr,0.138,Classical,CL1,60.6397,-31.1799,1
Aaron Copland,Appalachian Spring: I. Very Slowly,4YcWEUVSFSVByhiCYzQrWS,198330,30,0.986,0.155,162227,0.0266,0.914,A,0.0887,-30.833,Major,0.0481,78.41,04-Apr,0.0364,Classical,CL1,-52.5851,15.8517,1
Johann Sebastian Bach,"Clavierbuchlein for Anna Magdalena Bach, Book 2, BWV Anh. 113-132: Anna Magdalena Notenbuch: Minuet in G Major, BWV Anh 114",7gpy7sfWPNuOKmUNs3XQYE,89101,30,0.996,0.435,94107,0.0946,0.934,G,0.152,-25.668,Major,0.0418,104.518,03-Apr,0.809,Classical,CL1,48.1708,29.2172,1
empty_field,An Idea,4l6ihCh890a6gETXgAQaRG,136511,28,0.994,0.294,158520,0.00785,0.956,E,0.0929,-29.64,Minor,0.0668,70.958,03-Apr,0.173,Classical,CL1,-76.3529,-13.8587,1
Aaron Copland,Billy the Kid: V. Gun Battle,4jB7qSD8PCKPX7gRCt9a6n,166198,32.7529,0.872,0.501,153947,0.285,0.946,F,0.111,-15.636,Major,0.12,79.527,05-Apr,0.514,Classical,CL2,15.0003,-27.9244,1
Howard Shore,"The Sacrifice Of Faramir - feat. Billy Boyd Performing ""The Edge Of Night""",0GaDEH6o2nxvqRPqNTCtET,104458,48,0.946,0.0881,248493,0.116,0.567,F#,0.117,-24.491,Minor,0.0385,83.441,05-Apr,0.115,Classical,CL7,-24.7257,-16.1233,1
Johannes Brahms,"Violin Sonata No. 3 in D Minor, Op. 108: II. Adagio",3KrTWECh1g1QeDbay4KlyS,89201,33,0.958,0.103,259373,0.0477,0.226,D,0.0914,-24.094,Major,0.0455,171.918,03-Apr,0.0389,Classical,CL1,-3.87683,3.29865,1
Ravi Shankar,Asato Maa,0c36gHE4gFzaJL6ItRjHRd,111435,30,0.972,0.429,430333,0.111,0.714,F,0.106,-14.883,Major,0.0337,104.518,04-Apr,0.0819,Classical,CL1,17.4726,-50.8796,1
empty_field,"Les contes d'Hoffmann, Act I: Hein! vous! (Live)",33nU1Wdh8LKm8pMf96CTeg,212998,32.7529,0.963,0.384,307601,0.0986,0.62427,B,0.857,-27.941,Minor,0.134,89.506,03-Apr,0.351,Classical,CL6,-40.2268,60.9219,1
Gabriel Fauré,"Les berceaux, Op.23, No.1",1qX4U9FNeR1E7vrAcWmLya,212492,55,0.988,0.127,187507,0.0452,0.871,C,0.0795,-23.65,Minor,0.0457,92.182,04-Apr,0.0381,Classical,CL1,-4.59592,64.1031,1
Arnold Schoenberg,"17 Piano Fragments: No. 11, —",4OnqJ1ml4Jgr5AAKNrrYCD,81169,32.7529,0.985,0.531,42187,0.162,0.908,D,0.127,-21.236,Minor,0.0608,69.749,03-Apr,0.509,Classical,CL1,-11.0952,-4.63467,1
Agustín Barrios Mangoré,Estudio in G Minor,4JjIIBNoho0V2gZjH4nEzR,26219,32.7529,0.991,0.248,149240,0.0445,0.849,G,0.0947,-34.523,Minor,0.0457,132.775,04-Apr,0.398,Classical,CL1,35.2678,16.6375,1
César Franck,"Violin Sonata in A Major, FWV 8: Allegro",5rRsmj0UjLv7mU2pidhwCb,29356,27,0.965,0.166,479640,0.129,0.249,F#,0.0658,-20.724,Major,0.0614,73.716,04-Apr,0.0386,Classical,CL3,-33.2305,-17.3422,1
empty_field,The River (Dubstep),7x9L7ZytdIgL3e4pobRsJZ,68543,36,0.0847,0.499,175641,0.591,1.03e-06,B,0.263,-8.093,Minor,0.0363,73.999,04-Apr,0.493,Classical,CL6,-30.3901,47.5175,1
Alfred Schnittke,Suite In The Old Style: 5. Pantomime,1GXUd5gJuydAdM0dlQrwbX,42708,25,0.957,0.418,172387,0.0491,0.0566,C,0.0934,-22.882,Major,0.037,104.518,04-Apr,0.207,Classical,CL1,4.28427,37.2361,1
Wolfgang Amadeus Mozart,"Symphony No.29 In A, K. 201, 1st Movement",0YUSNxL6kvGoTJXXdegtk0,97545,26,0.967,0.38,344533,0.0909,0.755,A,0.0901,-20.707,Major,0.0502,148.932,04-Apr,0.472,Classical,CL1,-49.5835,18.7704,1
Hector Berlioz,"Roméo et Juliette, Op. 17, H 79, Pt. 3: No. 7c, Pauvres enfants que je pleure",7d4pdMym8ZBOgf1oVPTiPb,173557,32.7529,0.975,0.214,275907,0.187,0.22,D#,0.298,-20.769,Major,0.0433,149.05,04-Apr,0.151,Classical,CL1,55.7105,-32.4084,1
Franz Schubert,"Piano Trio No.2 in E flat, Op.100 D.929: 2. Andante con moto",6kRblaZ5a4V76t7Wd5h9qc,93254,42,0.975,0.321,552000,0.0214,0.381,C,0.0906,-23.252,Minor,0.0329,95.782,04-Apr,0.0928,Classical,CL1,-3.23984,60.1868,1
empty_field,"2 Swedish Folk-Melodies, Op. 27: No. 1 Allt under himmelens faste: Adagio",3RJXIte2IV8xArJYKD5qrf,54543,35,0.843,0.12,190800,0.0774,0.905,E,0.137,-23.304,Minor,0.0362,92.315,04-Apr,0.0391,Classical,CL1,-70.7119,-2.07178,1
Wolfgang Amadeus Mozart,"Die Entführung aus dem Serail, K. 384, Act I: Hier soll ich dich denn sehen",0f7T8FO4ZM9XHpmncSUWND,53175,21,0.975,0.297,157267,0.0471,0.62427,C,0.636,-24.989,Major,0.0526,83.325,04-Apr,0.27,Classical,CL1,8.16836,42.8784,1
Michael Byron,Trackings I,6tmwEEqi4o7wpys88d0sqg,37647,30,0.757,0.191,793411,0.315,0.0132,F,0.139,-15.475,Major,0.0324,91.876,03-Apr,0.0288,Classical,CL1,22.4778,-74.4038,1
Gabriel Fauré,Mazurka in B-Flat Major,1uigwk5hNV84zRd5YQQRTk,127004,37,0.992,0.41,307601,0.0729,0.9,A#,0.12,-22.583,Major,0.0383,92.354,03-Apr,0.148,Classical,CL1,36.437,-23.3912,1
Ludwig van Beethoven,"Symphony No. 7 in A Major, Op. 92: II. Allegretto",7jfsQ3cEt0a4zb5uiZCFlh,97180,32.7529,0.861,0.25,568733,0.021,0.0356,E,0.249,-25.008,Minor,0.0385,123.736,04-Apr,0.0397,Classical,CL1,-67.2395,-4.1692,1
Camille Saint-Saëns,The Swan from Carnival of the Animals,5dkLvGnoGD0MP0LVRCNaBi,79475,29,0.993,0.174,188760,0.0208,0.91,G,0.0715,-30.033,Major,0.0455,118.436,04-Apr,0.0395,Classical,CL1,36.6756,44.1,1
Lang Lang,The Nutcracker Suite,7fsrKBv2IPdHz9G0DLhL50,80111,38,0.92,0.287,239653,0.0991,0.885,F,0.1,-26.459,Major,0.0374,113.041,04-Apr,0.118,Classical,CL1,17.2308,-47.984,1
Frédéric Chopin,"Prélude in C-Sharp Minor, Op. 45",2F08ZFa6Iy013cuFVIOztF,133283,49,0.994,0.315,338933,0.0096,0.959,A,0.0829,-31.019,Major,0.0422,67.362,03-Apr,0.104,Classical,CL1,-61.2137,31.4818,1
empty_field,"Rusalka, Op. 114, B. 203, Act II: Jářku, klouče milé (Live)",2uBhGx3m5iJrtsql8Qk00j,44424,32.7529,0.972,0.403,258507,0.142,0.000363,F,0.252,-21.097,Major,0.0562,118.707,04-Apr,0.18,Classical,CL1,15.5905,-54.209,1
empty_field,When You Know Why You're Happy,4liGjmhCupa7RP9JaQELYx,217303,39,0.812,0.477,298028,0.271,0.678,E,0.0828,-12.21,Major,0.0331,117.314,04-Apr,0.0401,Classical,CL1,-58.369,-20.6523,1
Richard Strauss,"Idomeneo, TrV 262, Act I (After W.A. Mozart): Höre mich, Fürst! - So starbst du, Idomeneo?! [Live]",0seTertVGvHrEJu7hlIWRq,184189,2,0.972,0.353,205360,0.0848,0.62427,D,0.574,-22.19,Major,0.0793,104.518,04-Apr,0.111,Classical,CL1,3.42733,10.8428,1
Antonín Dvořák,"Rusalka, Op. 114, B. 203, Act II: Verwandlung. Allegro (Live)",1b1YtmD6fecD0Ihzw1v5U6,91292,32.7529,0.978,0.175,138307,0.0167,0.677,A,0.132,-28.359,Major,0.0386,92.532,03-Apr,0.0369,Classical,CL1,-61.8124,30.1599,1
Pyotr Ilyich Tchaikovsky,"Swan Lake, Op. 20 (Highlights): Op. 20: Act IV No. 29, Scène Finale",7e5KzuszLdR7Q64LAY5kzG,201087,28,0.796,0.238,316267,0.423,0.918,B,0.0957,-11.803,Major,0.048,112.991,04-Apr,0.0521,Classical,CL6,-27.3649,61.678,1
Frédéric Chopin,"Nocturnes, Op. 55: No. 2 in E-Flat Major",7useXLqEWfoNdRveqGoQpv,87615,28,0.994,0.295,287253,0.0304,0.918,D#,0.103,-26.475,Major,0.0443,104.518,04-Apr,0.0868,Classical,CL1,62.7293,-33.4512,1
Queensrÿche,Breaking The Silence - Remastered 2003,3ehS7brEPi3Pc8yitrFdbG,118390,35,0.0179,0.549,274373,0.984,2.46e-06,G,0.912,-3.221,Minor,0.0808,104.518,04-Apr,0.471,Classical,CL1,-13.2842,17.8132,1
David Maslanka,Symphony No. 4: Measures 712-End,5NsruZ9uIydV0A196WZjkV,22108,36,0.585,0.101,490893,0.157,0.815,F,0.129,-17.57,Major,0.0337,89.401,04-Apr,0.0373,Classical,CL1,20.9284,-48.801,1
Niccolò Paganini,"24 Caprices, Op.1 (2000 - Remaster): No. 17 in E Flat",5sMsLuHjKit24o5AlzH46K,210066,30,0.982,0.573,190573,0.103,0.833,D#,0.154,-18.053,Major,0.0577,104.518,04-Apr,0.569,Classical,CL1,65.3049,-28.7174,1
Frédéric Chopin,"Fantaisie en Fa Mineur, Op 49",6kblAEj0T0312fv5QWsXzo,168662,33,0.988,0.336,306827,0.0114,0.888,C#,0.0584,-28.33,Minor,0.0444,132.363,05-Apr,0.195,Classical,CL2,5.15433,-29.7939,1
Ruth Crawford Seeger,"String Quartet, ""1931"": III. Andante",2Dv7PTwSoB17f3VFDIKw8m,26282,25,0.973,0.0712,257280,0.0169,0.35,C#,0.0731,-26.569,Major,0.0496,104.518,04-Apr,0.0311,Classical,CL1,-34.5047,-46.6798,1
Hikaru Hayashi,L'Ile neu,0pGGtCsHHnDUWxwtpSA1nf,55117,35,0.947,0.259,206208,0.189,0.947,F,0.416,-20.439,Minor,0.0408,75.549,03-Apr,0.19,Classical,CL1,13.2062,-72.447,1
