artist_name,track_name,track_id,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre,Cluster
Wolfgang Amadeus Mozart,"Church Sonata in E-Flat Major, K. 67 ""Epistle Sonata"" (Live)",2ylVfK4pVfeSV4zxieyT2B,135939,17,0.763,0.219,162560,0.0614,0.856,D#,0.252,-27.594,Major,0.0367,99.536,03-Apr,0.0755,Classical,Class1
Gabriel Fauré,"Requiem, Op. 48: VIII. In Paradisum",2ffB4dbKajUvVFXmhm9rAb,202034,43,0.991,0.236,263743,0.0208,0.972,D,0.0552,-30.636,Major,0.0475,65.323,03-Apr,0.0364,Classical,Class1
Johann Sebastian Bach,"Violin Sonata No. 2 in A Minor, BWV 1003: I. Grave",4xB7Hh5hKFPNPj3Ayfvmoi,124340,22,0.99,0.178,279880,0.0325,0.0407,C,0.192,-24.9,Major,0.0446,100.373,03-Apr,0.0997,Classical,Class3
empty_field,Impossible Things,2YeQXd9dU7HmWtrUHCU6ba,195667,33,0.251,0.258,431733,0.726,0.762,E,0.342,-6.891,Minor,0.0467,66.689,04-Apr,0.232,Classical,Class4
Wolfgang Amadeus Mozart,Suite in C-dur: IV. III. Courante,0mL9O5R8vXIiwr9yiV0IPR,132671,21,0.989,0.367,92585.9,0.174,0.823,G,0.168,-33.515,Minor,0.0337,80.283,04-Apr,0.839,Classical,Class7
Aram Khachaturian,Adagio - Spartacus,2cOE7d35PyfAh9M7DglPk0,144233,29,0.894,0.186,579627,0.112,0.883,G#,0.141,-21.89,Major,0.0426,104.142,03-Apr,0.0342,Classical,Class6
empty_field,"Songs without Words for Piano, Book 2, op.30: No.6: Venetian Gondolera Song (""Venezianisches Gondellied"")",7wfvl1kiZJNvhx6HNTyefX,66114,28,0.994,0.353,169123,0.0128,0.91,A,0.0753,-29.942,Major,0.0474,72.008,03-Apr,0.202,Classical,Class1
Eleni Karaindrou,Requiem For Willy Loman - Live,4fMNYa0GaFXXc1LGzf0fp7,37733,35,0.985,0.139,238867,0.00315,0.601,F,0.128,-34.413,Major,0.0495,69.698,03-Apr,0.0456,Classical,Class1
Robert Schumann,"No. 7, Träumerei",5qEFg7hNLVtfKtBwH35ug2,200580,35,0.993,0.592,206331,0.00908,0.907,F,0.126,-31.102,Major,0.0664,100.166,04-Apr,0.48,Classical,Class7
Johann Sebastian Bach,"Cantata ""Gott soll allein mein Herze haben"", BWV 169: VI. Recitative ""Doch meint es auch dabei""",5YtFyMudPIXXR0mUVaCIZX,140741,31.1867,0.994,0.514,226367,0.144,0.00339,G#,0.114,-17.243,Major,0.0486,117.191,01-Apr,0.253,Classical,Class3
Gustav Mahler,Symphony No. 7 in E Minor: 2. Nachtmusik (Allegro moderato),15MO6wBxwP10ZHy7DCVk4V,185837,6,0.949,0.276,880240,0.0518,0.805,G#,0.623,-24.648,Major,0.0374,100.179,04-Apr,0.119,Classical,Class2
empty_field,Ponce: Balada Mexicana,454I78HEySdcHE8fcVabTb,101223,46,0.992,0.257,418547,0.0755,0.882,A,0.0765,-22.485,Major,0.037,170.322,04-Apr,0.0803,Classical,Class6
Johann Sebastian Bach,"St. Matthew Passion, BWV 244, Pt. 2: No. 32, Mir hat die Welt trüglich gericht't",7EylApIgCvOGodzaRV35Hy,76478,30.5733,0.99,0.261,40413,0.153,0.844,A,0.282,-22.184,Major,0.0401,96.2768,03-Apr,0.446,Classical,Class7
London Philharmonic Orchestra,"Lo, How a Rose Eér Blooming",7wB9B1pIfE2kH0PvBMVgMQ,45148,34,0.568,0.103,244760,0.253,0.534,D#,0.109,-14.785,Major,0.0374,90.427,04-Apr,0.0389,Classical,Class3
Andy James,Obsession,7Codqj9B5oMniYPUhfv26I,138086,32,1.41e-05,0.382,404122,0.955,0.164,C#,0.325,-2.544,Minor,0.0673,104.99,04-Apr,0.295,Classical,Class4
Saint Deamon,No Mans Land,0b43NRSKWYa0P6R3dXaSlh,78971,37,0.00299,0.448,365879,0.961,0.118333,D#,0.27,-4.847,Major,0.117,129.461,04-Apr,0.259,Classical,Class4
Leonard Bernstein,"7 Anniversaries: No. 1, For Aaron Copland",4NXGz1l3StIOzPxAxnm9Wr,74369,39,0.995,0.546,77227,0.00997,0.949,A,0.0851,-28.266,Minor,0.258,77.483,04-Apr,0.353,Classical,Class5
empty_field,"Piano Sonata No. 27 in E Minor, Op. 90: 1. Mit Lebhaftigkeit und durchaus mit Empfindung und Ausdruck",0L5tCfWfJ8rTwr1EWlHyWc,36501,33,0.993,0.417,337648,0.0345,0.909,E,0.174,-22.027,Minor,0.0454,73.751,04-Apr,0.0508,Classical,Class1
empty_field,My Little Princess Sleeping,0jPLBur1qXRfj3pbuJSX03,185189,27,0.989,0.446,162449,0.161,0.868,C#,0.107,-18.71,Major,0.0491,137.963,04-Apr,0.569,Classical,Class7
Antonín Dvořák,"Rusalka, Op.114, B. 203 / Act 1: ""O Silver Moon""",0JbPagXWzlIwXTzn3vQ3EU,24401,23,0.983,0.218,356653,0.0811,0.00729,F#,0.107,-20.21,Major,0.0493,91.184,04-Apr,0.0397,Classical,Class3
Antonio Soler,"Sonata No. 84 in D Major, R;413",4RClPeFrqpGmWPJ2gQZjms,26734,30,0.993,0.355,171453,0.239,0.886,D,0.134,-19.875,Major,0.041,129.519,04-Apr,0.704,Classical,Class7
empty_field,"Chant élégiaque, Op. 24",3xBbHATb8VAvFCptPfR1MT,194479,35,0.987,0.203,400226,0.0732,0.818,F,0.0909,-20.942,Major,0.041,91.63,04-Apr,0.0357,Classical,Class1
Edvard Grieg,"Piano Concerto in A Minor, Op. 16: II. Adagio",5BXNlV5rOz5sfBMEOJEZyb,208941,33,0.978,0.132,388667,0.0144,0.901,C#,0.0725,-24.552,Major,0.0397,80.7192,04-Apr,0.0365,Classical,Class1
empty_field,"Concerto for Harpsichord, Strings, and Continuo No.1 in D minor, BWV 1052: 1. Allegro (Transcr. for Mandolin and Orchestra by Avi Avital)",2jxqu3v4AZAhUNvdAbDGet,142345,30,0.867,0.572,442760,0.322,0.509,D,0.345,-17.48,Minor,0.0338,107.557,04-Apr,0.551,Classical,Class7
Nico Muhly,Doublespeak,1xEMSdyRN3nEX9crVnmlXl,124518,28,0.987,0.403,546067,0.265,0.609,F#,0.201,-15.069,Major,0.0445,98.1935,03-Apr,0.22,Classical,Class6
Antonio Vivaldi,"Vivaldi: Violin Concerto in E Major, RV 269 ""La primavera"" (No. 1 from ""Il cimento dell'armonia e dell'inventione"", Op. 8): II. Largo",3ZrtQvHRP9y1ykE999wn5f,196929,41,0.967,0.152,314247,0.0305,0.329,C#,0.0761,-28.258,Minor,0.043,85.929,03-Apr,0.126,Classical,Class1
Ludwig van Beethoven,"Symphony No. 1 in C Major, Op. 21: III. Menuetto - Allegro molto e vivace",3QHmTTi3i6tZ733gVO7AKd,200095,25,0.93,0.335,184843,0.106,0.722,C,0.132,-24.321,Major,0.189,162.132,04-Apr,0.124,Classical,Class5
Gabriel Fauré,"Papillon, Op. 77",4e9eGQYsOiBcftrWXwsVco,75554,37,0.987,0.218,264490,0.0666,0.953,A,0.0918,-27.06,Major,0.0468,84.148,04-Apr,0.323,Classical,Class1
Max Bruch,"Scottish Fantasy for Violin and Orchestra, Op. 46: IV. Finale: Allegro guerriero",5PTG6rrL6EPFD9E2QMI2pl,47922,30,0.896,0.345,369482,0.22,0.634,D#,0.0977,-11.04,Major,0.0398,97.353,04-Apr,0.138,Classical,Class6
Aaron Copland,Appalachian Spring: I. Very Slowly,4YcWEUVSFSVByhiCYzQrWS,198330,30,0.986,0.155,162227,0.0266,0.914,A,0.0887,-30.833,Major,0.0481,78.41,04-Apr,0.0364,Classical,Class1
Johann Sebastian Bach,"Clavierbuchlein for Anna Magdalena Bach, Book 2, BWV Anh. 113-132: Anna Magdalena Notenbuch: Minuet in G Major, BWV Anh 114",7gpy7sfWPNuOKmUNs3XQYE,89101,30,0.996,0.435,94107,0.0946,0.934,G,0.152,-25.668,Major,0.0418,78.2208,03-Apr,0.809,Classical,Class7
empty_field,An Idea,4l6ihCh890a6gETXgAQaRG,136511,28,0.994,0.294,158520,0.00785,0.956,E,0.0929,-29.64,Minor,0.0668,70.958,03-Apr,0.173,Classical,Class1
Aaron Copland,Billy the Kid: V. Gun Battle,4jB7qSD8PCKPX7gRCt9a6n,166198,35.8102,0.872,0.501,153947,0.285,0.946,F,0.111,-15.636,Major,0.12,79.527,05-Apr,0.514,Classical,Class7
Howard Shore,"The Sacrifice Of Faramir - feat. Billy Boyd Performing ""The Edge Of Night""",0GaDEH6o2nxvqRPqNTCtET,104458,48,0.946,0.0881,248493,0.116,0.567,F#,0.117,-24.491,Minor,0.0385,83.441,05-Apr,0.115,Classical,Class1
Johannes Brahms,"Violin Sonata No. 3 in D Minor, Op. 108: II. Adagio",3KrTWECh1g1QeDbay4KlyS,89201,33,0.958,0.103,259373,0.0477,0.226,D,0.0914,-24.094,Major,0.0455,171.918,03-Apr,0.0389,Classical,Class3
Ravi Shankar,Asato Maa,0c36gHE4gFzaJL6ItRjHRd,111435,30,0.972,0.429,430333,0.111,0.714,F,0.106,-14.883,Major,0.0337,115.204,04-Apr,0.0819,Classical,Class6
empty_field,"Les contes d'Hoffmann, Act I: Hein! vous! (Live)",33nU1Wdh8LKm8pMf96CTeg,212998,33.1051,0.963,0.384,92079.3,0.0986,0.530049,B,0.857,-27.941,Minor,0.134,89.506,03-Apr,0.351,Classical,Class2
Gabriel Fauré,"Les berceaux, Op.23, No.1",1qX4U9FNeR1E7vrAcWmLya,212492,55,0.988,0.127,187507,0.0452,0.871,C,0.0795,-23.65,Minor,0.0457,92.182,04-Apr,0.0381,Classical,Class1
Arnold Schoenberg,"17 Piano Fragments: No. 11, —",4OnqJ1ml4Jgr5AAKNrrYCD,81169,38.5581,0.985,0.531,42187,0.162,0.908,D,0.127,-21.236,Minor,0.0608,69.749,03-Apr,0.509,Classical,Class7
Agustín Barrios Mangoré,Estudio in G Minor,4JjIIBNoho0V2gZjH4nEzR,26219,36.6432,0.991,0.248,149240,0.0445,0.849,G,0.0947,-34.523,Minor,0.0457,132.775,04-Apr,0.398,Classical,Class1
César Franck,"Violin Sonata in A Major, FWV 8: Allegro",5rRsmj0UjLv7mU2pidhwCb,29356,27,0.965,0.166,479640,0.129,0.249,F#,0.0658,-20.724,Major,0.0614,73.716,04-Apr,0.0386,Classical,Class6
empty_field,The River (Dubstep),7x9L7ZytdIgL3e4pobRsJZ,68543,36,0.0847,0.499,175641,0.591,1.03e-06,B,0.263,-8.093,Minor,0.0363,73.999,04-Apr,0.493,Classical,Class4
Alfred Schnittke,Suite In The Old Style: 5. Pantomime,1GXUd5gJuydAdM0dlQrwbX,42708,25,0.957,0.418,172387,0.0491,0.0566,C,0.0934,-22.882,Major,0.037,107.551,04-Apr,0.207,Classical,Class3
Wolfgang Amadeus Mozart,"Symphony No.29 In A, K. 201, 1st Movement",0YUSNxL6kvGoTJXXdegtk0,97545,26,0.967,0.38,344533,0.0909,0.755,A,0.0901,-20.707,Major,0.0502,148.932,04-Apr,0.472,Classical,Class7
Hector Berlioz,"Roméo et Juliette, Op. 17, H 79, Pt. 3: No. 7c, Pauvres enfants que je pleure",7d4pdMym8ZBOgf1oVPTiPb,173557,31.0279,0.975,0.214,275907,0.187,0.22,D#,0.298,-20.769,Major,0.0433,149.05,04-Apr,0.151,Classical,Class3
Franz Schubert,"Piano Trio No.2 in E flat, Op.100 D.929: 2. Andante con moto",6kRblaZ5a4V76t7Wd5h9qc,93254,42,0.975,0.321,552000,0.0214,0.381,C,0.0906,-23.252,Minor,0.0329,95.782,04-Apr,0.0928,Classical,Class6
empty_field,"2 Swedish Folk-Melodies, Op. 27: No. 1 Allt under himmelens faste: Adagio",3RJXIte2IV8xArJYKD5qrf,54543,35,0.843,0.12,190800,0.0774,0.905,E,0.137,-23.304,Minor,0.0362,92.315,04-Apr,0.0391,Classical,Class1
Wolfgang Amadeus Mozart,"Die Entführung aus dem Serail, K. 384, Act I: Hier soll ich dich denn sehen",0f7T8FO4ZM9XHpmncSUWND,53175,21,0.975,0.297,157267,0.0471,0.624912,C,0.636,-24.989,Major,0.0526,83.325,04-Apr,0.27,Classical,Class2
Michael Byron,Trackings I,6tmwEEqi4o7wpys88d0sqg,37647,30,0.757,0.191,793411,0.315,0.0132,F,0.139,-15.475,Major,0.0324,91.876,03-Apr,0.0288,Classical,Class6
Gabriel Fauré,Mazurka in B-Flat Major,1uigwk5hNV84zRd5YQQRTk,127004,37,0.992,0.41,276794,0.0729,0.9,A#,0.12,-22.583,Major,0.0383,92.354,03-Apr,0.148,Classical,Class1
Ludwig van Beethoven,"Symphony No. 7 in A Major, Op. 92: II. Allegretto",7jfsQ3cEt0a4zb5uiZCFlh,97180,31.0279,0.861,0.25,568733,0.021,0.0356,E,0.249,-25.008,Minor,0.0385,123.736,04-Apr,0.0397,Classical,Class3
Camille Saint-Saëns,The Swan from Carnival of the Animals,5dkLvGnoGD0MP0LVRCNaBi,79475,29,0.993,0.174,188760,0.0208,0.91,G,0.0715,-30.033,Major,0.0455,118.436,04-Apr,0.0395,Classical,Class1
Lang Lang,The Nutcracker Suite,7fsrKBv2IPdHz9G0DLhL50,80111,38,0.92,0.287,239653,0.0991,0.885,F,0.1,-26.459,Major,0.0374,113.041,04-Apr,0.118,Classical,Class1
Frédéric Chopin,"Prélude in C-Sharp Minor, Op. 45",2F08ZFa6Iy013cuFVIOztF,133283,49,0.994,0.315,338933,0.0096,0.959,A,0.0829,-31.019,Major,0.0422,67.362,03-Apr,0.104,Classical,Class1
empty_field,"Rusalka, Op. 114, B. 203, Act II: Jářku, klouče milé (Live)",2uBhGx3m5iJrtsql8Qk00j,44424,31.0279,0.972,0.403,258507,0.142,0.000363,F,0.252,-21.097,Major,0.0562,118.707,04-Apr,0.18,Classical,Class3
Richard Strauss,"Idomeneo, TrV 262, Act I (After W.A. Mozart): Höre mich, Fürst! - So starbst du, Idomeneo?! [Live]",0seTertVGvHrEJu7hlIWRq,184189,2,0.972,0.353,205360,0.0848,0.117629,D,0.574,-22.19,Major,0.0793,104.25,04-Apr,0.111,Classical,Class2
Antonín Dvořák,"Rusalka, Op. 114, B. 203, Act II: Verwandlung. Allegro (Live)",1b1YtmD6fecD0Ihzw1v5U6,91292,32.5911,0.978,0.175,138307,0.0167,0.677,A,0.132,-28.359,Major,0.0386,92.532,03-Apr,0.0369,Classical,Class1
Frédéric Chopin,"Nocturnes, Op. 55: No. 2 in E-Flat Major",7useXLqEWfoNdRveqGoQpv,87615,28,0.994,0.295,287253,0.0304,0.918,D#,0.103,-26.475,Major,0.0443,87.2518,04-Apr,0.0868,Classical,Class1
Queensrÿche,Breaking The Silence - Remastered 2003,3ehS7brEPi3Pc8yitrFdbG,118390,35,0.0179,0.549,274373,0.984,2.46e-06,G,0.912,-3.221,Minor,0.0808,125.159,04-Apr,0.471,Classical,Class4
David Maslanka,Symphony No. 4: Measures 712-End,5NsruZ9uIydV0A196WZjkV,22108,36,0.585,0.101,490893,0.157,0.815,F,0.129,-17.57,Major,0.0337,89.401,04-Apr,0.0373,Classical,Class6
Niccolò Paganini,"24 Caprices, Op.1 (2000 - Remaster): No. 17 in E Flat",5sMsLuHjKit24o5AlzH46K,210066,30,0.982,0.573,190573,0.103,0.833,D#,0.154,-18.053,Major,0.0577,119.766,04-Apr,0.569,Classical,Class7
Frédéric Chopin,"Fantaisie en Fa Mineur, Op 49",6kblAEj0T0312fv5QWsXzo,168662,33,0.988,0.336,306827,0.0114,0.888,C#,0.0584,-28.33,Minor,0.0444,132.363,05-Apr,0.195,Classical,Class1
Ruth Crawford Seeger,"String Quartet, ""1931"": III. Andante",2Dv7PTwSoB17f3VFDIKw8m,26282,25,0.973,0.0712,257280,0.0169,0.35,C#,0.0731,-26.569,Major,0.0496,87.3535,04-Apr,0.0311,Classical,Class3
Hikaru Hayashi,L'Ile neu,0pGGtCsHHnDUWxwtpSA1nf,55117,35,0.947,0.259,206208,0.189,0.947,F,0.416,-20.439,Minor,0.0408,75.549,03-Apr,0.19,Classical,Class1
Jacques Offenbach,"Les contes d'Hoffmann, Act III: Et moi, ce n'est pas là qui m'enchante (Live)",7IljDTNkQEyy77CcaRbiAj,213844,4.44324,0.971,0.395,201440,0.246,4.15e-05,G#,0.698,-21.465,Major,0.13,97.649,04-Apr,0.398,Classical,Class2
Edvard Grieg,"Lyric Pieces Book V, Op.54: 4. Notturno",6bsLUmZ8LPZ8zBwOdynkJ7,187400,29,0.989,0.265,232000,0.0526,0.918,C,0.0914,-28.184,Major,0.0506,173.773,03-Apr,0.0286,Classical,Class1
Jóhann Jóhannsson,A Pile Of Dust,0I5mUa3CZPcsrWwlUmTWkV,88370,37,0.853,0.105,291107,0.079,0.882,G#,0.132,-18.03,Major,0.0479,81.056,04-Apr,0.0348,Classical,Class1
Nobuo Uematsu,Aerith's Theme (Final Fantasy VII),0PicuPCfXDJyyRtOR1ukGW,184348,46,0.951,0.0866,348013,0.129,0.768,G,0.0764,-13.77,Major,0.0373,78.835,04-Apr,0.0385,Classical,Class1
empty_field,"Rigoletto / Act 3: ""La donna è mobile"" - Edit",1I2zGAaEQWCayTZ4aMaQ9G,147075,42,0.962,0.371,140827,0.218,8.62e-06,F#,0.0839,-13.076,Major,0.0403,117.824,05-Apr,0.413,Classical,Class3
empty_field,"Nocturne No.1 in B flat minor, Op.9 No.1",6mpAOrpdrq5mJTGo8nrvSO,182936,50,0.98,0.321,332155,0.00989,0.917,C#,0.0845,-28.28,Major,0.0378,65.721,04-Apr,0.0381,Classical,Class1
Pyotr Ilyich Tchaikovsky,"Tchaikovsky: Swan Lake, Op. 20, Act 2: No. 14, Scene (Moderato)",03jleozadUnlFZcV6On6Kf,199930,31,0.947,0.0849,180640,0.209,0.853,E,0.149,-19.25,Minor,0.0441,78.378,04-Apr,0.0411,Classical,Class1
George Frideric Handel,"Water Music, Suite No. 2, HWV 349: Water Music, Suite No. 2, HWV 349: XII. [Alla Hornpipe]",28Mj8V1IVsfHnHhl4RkZq2,42348,31,0.925,0.523,223773,0.244,0.269,C#,0.0984,-16.461,Major,0.0364,132.097,03-Apr,0.691,Classical,Class7
Gerald Finzi,Amen - Instrumental,3hcAHrLQ2FsYhf8Y5Qywlp,150803,42,0.949,0.171,326264,0.103,0.812,E,0.147,-25.12,Major,0.0472,113.623,04-Apr,0.0698,Classical,Class1
Frédéric Chopin,"Prelude N°13 In F Sharp Major: Op.28, Lento",7jHA0HkvehqN8XIJh0AUBz,53942,31,0.994,0.309,174627,0.0132,0.87,F#,0.13,-31.433,Major,0.0378,135.579,04-Apr,0.092,Classical,Class1
Frédéric Chopin,"12 Etudes, Op. 10: No.5 in G flat major",1WMBlpjhd3AUQiNfJOzfIl,175859,32,0.971,0.346,107749,0.158,0.944,C#,0.244,-22.591,Major,0.0333,117.869,04-Apr,0.262,Classical,Class7
Giuseppe Verdi,"Falstaff, Act II Pt. 1: Alice è mia! (Live)",1Vw6EwPFEAf1IZggbkcTrb,117721,32.8347,0.934,0.418,106973,0.165,0.552836,G#,0.692,-22.073,Major,0.0604,91.554,04-Apr,0.37,Classical,Class2
Van Canto,Last Night Of The Kings,4ENxdtG3TMsAQQ7KA6ImnI,163707,29,0.381,0.578,232813,0.347,0.8458,G,0.154,-8.389,Minor,0.0294,78.982,04-Apr,0.225,Classical,Class7
Giacomo Puccini,"Turandot, Act III: ""Nessun dorma""",0NDjQezJaEC1KX9TfwEfzf,114979,34,0.873,0.164,369482,0.298,3.29e-05,D,0.137,-8.74,Major,0.0354,77.535,04-Apr,0.136,Classical,Class3
Wolfgang Amadeus Mozart,"Sinfonia concertante in E-Flat Major, K. 364: I. Allegro maestoso (Live)",41xrgvXYc8C6JCimF6vHsq,211604,7.73604,0.933,0.268,800480,0.0472,0.308,D#,0.385,-27.313,Major,0.0426,102.119,04-Apr,0.157,Classical,Class6
Gustav Mahler,"Kindertotenlieder: 1. ""Nun will die Sonn' so hell aufgeh'n""",03tBbNcAZFBttxkVHm2VaE,28028,4,0.982,0.131,330227,0.0732,0.81,G,0.169,-24.912,Minor,0.0457,87.361,05-Apr,0.036,Classical,Class6
empty_field,Elgar: Salut d'amour,4E9UishzbBdrCmoZsRwWqv,187650,44,0.905,0.151,162392,0.0563,0.00413,E,0.0831,-26.47,Major,0.0623,102.846,03-Apr,0.109,Classical,Class3
Lang Lang,"Six Pieces for Piano, Volume 2: 4. La Valse d'Amélie",2hKdd3qO7cWr2Jo0Bcs0MA,45393,56,0.985,0.245,465594,0.0942,0.893,C,0.0631,-20.079,Major,0.0395,71.782,03-Apr,0.0713,Classical,Class1
empty_field,"Beethoven: Symphony No. 3 in E-Flat Major Op. 55, 'Eroica': II. Marcia funebre - Adagio assai",33RbJxk2FZd0DUvZnyiao3,184415,37,0.949,0.0971,369482,0.0226,0.301,C,0.0987,-23.673,Minor,0.0462,74.125,04-Apr,0.0364,Classical,Class3
Wolfgang Amadeus Mozart,"Serenade in G Major, K. 525 ""Eine kleine Nachtmusik"": I. Allegro",1iJdIZU5Ffgixa92wrcZZC,142090,33,0.974,0.425,351427,0.274,0.945,G,0.101,-13.4,Major,0.0415,138.197,04-Apr,0.393,Classical,Class7
Jóhann Jóhannsson,Ultimatum,6iX1QW1gGIVNEItnqyvFfH,189478,33,0.64,0.443,112130,0.434,0.889,G,0.0793,-18.357,Minor,0.0362,125.687,04-Apr,0.103,Classical,Class7
Johann Sebastian Bach,"Unaccompanied Cello Suite No. 3 in C Major, BWV 1009: Allemande",6REbwUNlppTfcnV4d4ZoZi,196406,32,0.991,0.512,215467,0.066,0.881,B,0.113,-22.816,Minor,0.0737,114.482,04-Apr,0.536,Classical,Class7
Wolfgang Amadeus Mozart,2. Adagio - Live,5WfyTslOamdmV3IfIYPnOc,164053,26,0.993,0.432,592227,0.0054,0.841,F,0.095,-32.778,Minor,0.0428,80.452,03-Apr,0.172,Classical,Class6
Wynton Marsalis,When It's Sleepytime Down South,2ZrHbO88rM6Ijeg0aJmSzl,119535,52,0.865,0.532,309000,0.132,0.159,G#,0.166,-15.891,Major,0.047,89.321,04-Apr,0.332,Classical,Class7
Edvard Grieg,"Peer Gynt-Suite Nr. 1, Op. 46: I. Morgenstemning (Morning Mood)",4JEBFkdMFEsS5SNREL770L,39749,39,0.986,0.0717,235533,0.0169,0.856,E,0.113,-24.581,Major,0.0437,73.658,03-Apr,0.035,Classical,Class1
Hector Berlioz,"L'enfance du Christ, Op. 25, H. 130, Pt. 1 ""Le songe d’Hérode"": Dans la crèche, en ce temps",2GyA33q5rti5IxkMQemRDH,166826,9,0.973,0.264,271943,0.0291,0.676268,C,0.181,-30.9,Major,0.0466,136.868,01-Apr,0.0394,Classical,Class1
Antonio Salieri,Salieri : Piano Concerto in C major : II Larghetto,0X05H030ZYSsRMLh4E59Ux,193884,35,0.979,0.437,461960,0.0261,0.871,C,0.115,-32.884,Major,0.0409,125.842,03-Apr,0.052,Classical,Class1
Wolfgang Amadeus Mozart,"Requiem, K. 626: Dies irae",2QaG8LwDIs9WYI8e0B6VPi,176316,44,0.901,0.372,115307,0.33,0.0148,G,0.254,-17.245,Minor,0.0359,75.492,04-Apr,0.497,Classical,Class7
Ludwig van Beethoven,"Beethoven: Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2, ""Moonlight"": I. Adagio sostenuto (Excerpt)",4x4id0TFKHOZJQIaHBIbbv,177907,41,0.996,0.276,237120,0.0127,0.918,C#,0.148,-34.464,Minor,0.0485,90.6245,01-Apr,0.296,Classical,Class1
empty_field,"Schwanengesang, D. 957 (Arr. T. Thorpe for Horn & Piano): No. 4, Ständchen",6Xo9osN1HErsEJoqwj4eDg,84674,48,0.995,0.32,219347,0.0247,0.894,D,0.0729,-20.183,Major,0.0382,88.185,04-Apr,0.148,Classical,Class1
empty_field,"Nocturne in E-Flat Major, Op. 9, No.2",7kxp5dqWUFZbQrWwoIMP5c,197205,54,0.992,0.309,232240,0.0472,0.866,D#,0.0979,-25.497,Major,0.041,72.915,03-Apr,0.0693,Classical,Class1
Frédéric Chopin,"Waltz No. 9 in A Flat, Op. 69 No. 1 -""Farewell""",3yUcGn9extbg41SdEXF5Rx,202869,25,0.995,0.295,281000,0.0226,0.871,G#,0.0745,-28.934,Major,0.0424,73.748,04-Apr,0.0752,Classical,Class1
Frédéric Chopin,"Mazurka in C Major, Op. 56 No. 2",2FICowDsD5EKV7JJz7zYXo,30675,37,0.995,0.331,100293,0.0957,0.9,C,0.105,-21.799,Major,0.0308,101.1,01-Apr,0.18,Classical,Class1
Pyotr Ilyich Tchaikovsky,"Swan Lake, Op. 20, Act I No. 5, Pas de deux: Act I The terrace in front of the palace of Prince Siegfried: No. 5. Pas de deux: I. Tempo di valse ma non troppo vivo, quasi moderato",1mV6lOvYiz9xEgmLQdgwfZ,213596,36,0.927,0.233,138733,0.0557,0.952,D,0.645,-20.188,Major,0.0383,201.12,03-Apr,0.535,Classical,Class2
Ludwig van Beethoven,"Diabelli Variations, Op. 120: Variation 32. Fuga. Allegro – Poco adagio",40925eQsYNipgixK9UGHxw,175780,24,0.971,0.356,197387,0.316,0.83,D#,0.0747,-22.754,Major,0.0395,124.32,04-Apr,0.167,Classical,Class7
Johann Sebastian Bach,"Goldberg Variations, BWV 988: Variation 28 a 2 Clav. - Remastered",1J923nuWofW2eVkh54m4ex,145919,38,0.989,0.231,63267,0.196,0.885,G,0.0853,-23.951,Major,0.0417,182.992,04-Apr,0.826,Classical,Class7
Leonard Bernstein,West Side Story: Act II: End Credits,4ymJo2WLb6jikYZHaZDdL9,201139,32,0.838,0.149,308040,0.222,0.636,G,0.12,-13.087,Major,0.0394,85.743,04-Apr,0.0412,Classical,Class3
Sergei Rachmaninoff,"Vocalise, Op. 34, No. 14 (Arr. for Cello and Piano)",6KXMJ4gmy5ByBEkfvVf5pr,24736,35,0.991,0.156,418853,0.0304,0.942,C#,0.136,-25.842,Minor,0.039,92.59,04-Apr,0.0611,Classical,Class6
empty_field,"Symphony No.9 In E Minor, Op.95, B.178 - ""From The New World"": 4. Allegro con fuoco",3jeI2F4R1JzfYlG8VV7fqK,136865,48,0.881,0.221,708267,0.125,0.832,E,0.103,-18.754,Minor,0.0358,139.564,04-Apr,0.115,Classical,Class6
Jonny Greenwood,Sandalwood I,6a9SPVrXyrlVh5Fh08f8Bz,111473,40,0.933,0.498,159653,0.282,0.8,C,0.22,-16.171,Major,0.0353,99.976,05-Apr,0.319,Classical,Class7
empty_field,"Nocturnes, Op. 15: No. 1 in F Major",0YGQ3hZcRLC5YX7o0hdmHg,29842,31,0.994,0.437,259493,0.0461,0.891,F,0.0628,-22.695,Major,0.0353,67.267,04-Apr,0.0753,Classical,Class1
Thomas Adès,Arcadiana: VI. O Albion,5i3pQcPtbeztXHIMSRD2AG,110746,24,0.843,0.165,274914,0.0011,0.0919,D#,0.113,-42.512,Major,0.0508,78.232,01-Apr,0.0381,Classical,Class3
Ludwig van Beethoven,"Diabelli Variations - 33 Variations on a Waltz by Anton Diabelli, Op. 120: Var. 3 - L'istesso tempo",6kRblaZ5a4V76t7Wd5h9qc,39739,35,0.993,0.362,91867,0.0158,0.934,C,0.108,-33.777,Major,0.0406,70.859,03-Apr,0.331,Classical,Class1
Robert Schumann,"Waldscenen, Op. 82: No. 3. Einsame Blumen (Solitary Flowers)",3vKnwnryjxzAzf5eo4RQHN,156627,25,0.996,0.403,98358.5,0.0188,0.942,A#,0.0835,-38.647,Major,0.0546,80.369,04-Apr,0.364,Classical,Class1
