Selected,artist_name,track_name,track_id,Cluster,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
No,BTS,Go Go,6wb5cGwYCXmvqku56uFeW3,Pop_Cluster6,139815,70.000,0.171,0.856,235780.000,0.617,0.00515753,A#,0.0857,-5.308,Minor,0.0841,136.082,04/4,0.759,Pop
No,Cuco,Amor de Siempre,28FGilqbGZhb4QLB354JlF,Pop_Cluster4,48512,65.000,0.615,0.565,211552.000,0.642,0.358,C,0.138,-7.21,Major,0.05,122.989,04/4,0.539,Pop
No,empty_field,All Is Well,6RMhGW31lycj4UqKsLIJyr,Pop_Cluster7,58986,67.000,0.856,0.316,192140.000,0.413,0.00227,B,0.143,-12.216,Major,0.0334,155.69,04/4,0.245,Pop
No,Austin Burke,Whole Lot in Love,6inzFkThegOcsjxWgn0AP8,Pop_Cluster6,186691,65.000,0.353,0.791,223346.000,0.715,0.0148166,G,0.115,-5.809,Major,0.0377,112.027,04/4,0.593,Pop
No,Young the Giant,Cough Syrup,336MNGWifY0wUNdI37pm8Q,Pop_Cluster5,105353,71.000,0.0343,0.534,249520.000,0.721,6.24e-06,B,0.115,-7.307,Minor,0.0417,128.978,03/4,0.225,Pop
No,Sabrina Carpenter,Alien,03kfreOuBG8GPIyY0DNY1K,Pop_Cluster6,85685,68.000,0.0588,0.72,174841.000,0.659,0.0140721,A#,0.0662,-4.727,Minor,0.0403,105.955,04/4,0.567,Pop
No,Troye Sivan,Happy Little Pill,2ub9SKEk2RC7VyS1MUaGFS,Pop_Cluster5,37671,61.000,0.000851,0.605,214394.000,0.595,2.18e-06,E,0.114,-7.186,Minor,0.0442,92.094,04/4,0.0386,Pop
No,Nicki Minaj,Did It On’em,7z3N2W7Xz1t2G2sAO8wFVH,Pop_Cluster1,100293,54.000,0.0445,0.559,212347.000,0.414,0.00497783,A,0.204,-7.032,Minor,0.351,155.949,04/4,0.472,Pop
No,Morgan Evans,Kiss Somebody,0i8JFpqe9cKwnrcvoNgl1L,Pop_Cluster5,141128,69.000,0.136,0.57,200084.000,0.684,0.0120173,F#,0.205,-7.054,Major,0.0465,89.012,04/4,0.531,Pop
No,empty_field,Adorn,0z4ZkIPi5VXJksMtd18seX,Pop_Cluster2,40793,66.000,0.0543,0.625,193147.000,0.576,4.07e-05,B,0.187,-5.693,Minor,0.175,179.063,04/4,0.235,Pop
No,Wiz Khalifa,You and Your Friends (feat. Snoop Dogg & Ty Dolla $ign),2wXbVH6oQtUPMcZrlUqnPs,Pop_Cluster6,38254,60.000,0.126,0.783,186373.000,0.662,0.0128629,G,0.101,-6.124,Major,0.0415,118.53,04/4,0.523,Pop
No,Kanye West,Don't Like.1,5sn9PhscWVvZF65yvltalv,Pop_Cluster1,24927,61.000,0.00822,0.668,283653.000,0.628,0.0105768,F#,0.145,-5.327,Minor,0.205,118.851,04/4,0.621,Pop
No,empty_field,And We Danced (feat. Ziggy Stardust),4K9glksZDTsTbFY8LuuOeJ,Pop_Cluster6,114120,65.000,0.458,0.758,246213.000,0.676,0.0351314,F,0.0954,-6.598,Major,0.0792,124.998,04/4,0.712,Pop
No,EXID,I Love You,0P6xicvZnvVwRCPv3307HM,Pop_Cluster3,21104,73.000,0.000371,0.695,208260.000,0.832,0.000483,A,0.469,-3.455,Minor,0.0288,111.997,04/4,0.249,Pop
No,Cimorelli,Never Enough,2vVQHScO9IkSgmofSIjYEx,Pop_Cluster7,101645,67.000,0.872,0.265,201663.000,0.324,0.347192,F#,0.0965,-6.647,Major,0.0378,68.707,04/4,0.268,Pop
No,Rihanna,Take A Bow,1B3o1yfiEDSQ0G5L9TDbhp,Pop_Cluster5,89777,80.000,0.248,0.697,229413.000,0.467,0.0106211,A,0.0941,-7.536,Major,0.0715,82.081,04/4,0.572,Pop
No,Deorro,Bring It Back,7pDihLk18apFRkzUTiJUKS,Pop_Cluster4,202346,71.000,0.00167,0.762,165000.000,0.904,0.841,F,0.436,-4.064,Major,0.0862,127.962,04/4,0.518,Pop
No,AJR,Sober Up,7rfK9BOSi8ieNxjvcMVyta,Pop_Cluster6,50780,70.000,0.282,0.651,218763.000,0.568,0.0394931,F,0.0862,-6.774,Major,0.0275,93.006,04/4,0.805,Pop
No,Future,Low Life,0eP73DjQfvfJtiQ522otrL,Pop_Cluster5,157124,76.000,0.337,0.722,313547.000,0.331,0.283,G#,0.146,-7.789,Major,0.0725,118.565,04/4,0.102,Pop
No,Mariah Carey,We Belong Together,1GuHdnhxKx4Ir4VKDp3AIs,Pop_Cluster6,40101,72.000,0.0358,0.838,201400.000,0.469,0.0108369,C,0.0928,-7.992,Major,0.0835,139.975,04/4,0.778,Pop
No,Rich Gang,Lifestyle,5qYiVdWxd84wRWGIQ9Hts6,Pop_Cluster1,110349,69.000,0.0144,0.718,214394.000,0.67,0.0120173,C#,0.0851,-5.236,Major,0.227,88.764,04/4,0.517,Pop
No,empty_field,Na Na Na [Na Na Na Na Na Na Na Na Na],4i9rpfkivlHZHDE1pRGZMO,Pop_Cluster2,59688,68.000,0.000264,0.411,205960.000,0.986,0.00148,G#,0.371,-2.522,Minor,0.0583,165.981,04/4,0.649,Pop
No,Hunter Hayes,I Want Crazy - Encore,05IyD7K9Q4lgu8W4Xfi9Lx,Pop_Cluster2,162029,60.000,0.0539,0.562,236865.000,0.878,0.0560864,G#,0.112,-4.806,Major,0.0387,118.717,04/4,0.558,Pop
No,Rihanna,Where Have You Been,7y3GRntgOj4eaJoqwAWPlJ,Pop_Cluster6,164404,67.000,0.00201,0.719,242680.000,0.847,0.0204,C,0.221,-6.34,Minor,0.0916,127.963,04/4,0.444,Pop
No,Justin Timberlake,Cry Me a River,7cUwH8Pb0gVTn2CrE2rXwH,Pop_Cluster6,60283,77.000,0.575,0.624,233950.000,0.653,0.0120173,G#,0.104,-6.582,Minor,0.176,73.884,04/4,0.565,Pop
No,Maluma,Felices los 4,7pEZg5eWtQxsVFpMj1Nh6D,Pop_Cluster6,99331,80.000,0.213,0.766,230000.000,0.756,0.0106211,F,0.349,-5.861,Major,0.132,94.027,04/4,0.716,Pop
No,Logic,I Am The Greatest,4yd7tpYgLkDjVXuBxNhZRs,Pop_Cluster6,68920,63.000,0.042,0.801,202920.000,0.815,4.42e-06,B,0.0741,-4.81,Major,0.148,90.017,04/4,0.37,Pop
No,Grimes,Kill V. Maim,3RufAbAx5pOHsoViOVvwED,Pop_Cluster2,200784,61.000,0.00744,0.578,246007.000,0.947,0.0816,B,0.105,-2.431,Minor,0.036,134.034,04/4,0.456,Pop
No,Kid Cudi,Rose Golden,0vQcwYrS0Af1blZh2N6ucV,Pop_Cluster5,100384,61.000,0.409,0.594,277813.000,0.769,0.00897777,A,0.0814,-7.959,Minor,0.1,118.442,04/4,0.564,Pop
No,ABBA,Gimme! Gimme! Gimme! (A Man After Midnight),4nb6FwuuSjN9HIlqARiAbZ,Pop_Cluster5,145132,64.000,0.0163,0.747,292571.000,0.492,0.00897,A#,0.224,-9.616,Major,0.04,119.531,04/4,0.533,Pop
No,The 1975,A Change Of Heart,7wclPheMJAUKn2njmO2s3A,Pop_Cluster5,56714,58.000,0.227,0.735,283840.000,0.519,0.0159,F,0.0842,-7.516,Major,0.0243,104.997,04/4,0.57,Pop
No,DNCE,Kissing Strangers,7jYUaoOfdcYgUvkK8NnFfx,Pop_Cluster6,209682,70.000,0.0547,0.772,202480.000,0.744,0.0108369,G,0.0852,-5.803,Major,0.0398,118.745,04/4,0.86,Pop
No,Langhorne Slim,The Way We Move,3Mj9MDsMqMqXBgZvktOoOY,Pop_Cluster2,144552,62.000,0.217,0.539,168760.000,0.836,0.000168,B,0.303,-5.365,Major,0.0654,135.596,04/4,0.759,Pop
No,Gryffin,Just For A Moment (feat. Iselin) - Myon 'Summer of Love' Remix,6FMhS73Sda6d6ibHmTGaT4,Pop_Cluster2,112612,36.000,0.0151,0.484,192046.000,0.756,0.0140089,C#,0.315,-5.187,Minor,0.0756,127.973,04/4,0.369,Pop
No,MIKA,Grace Kelly,5t8sFMJ2aQaHqLnrAd4Q40,Pop_Cluster3,98203,60.000,0.0219,0.678,187733.000,0.847,0.0329,C,0.373,-5.825,Major,0.0519,122.287,04/4,0.601,Pop
No,OutKast,ATLiens,2wK7y55bzry7tUDmDqYaz7,Pop_Cluster6,39123,67.000,0.0294,0.918,201114.000,0.734,7.9e-06,B,0.191,-2.832,Minor,0.269,97.044,04/4,0.608,Pop
No,dvsn,With Me,4lg0h4AJhPMxbO3VMpbUqS,Pop_Cluster5,216743,65.000,0.0314,0.771,209687.000,0.466,0.000761,C,0.31,-8.651,Major,0.0308,110.011,04/4,0.245,Pop
No,Sufjan Stevens,Visions of Gideon,58R6kUZMqRs93LOPxwIxds,Pop_Cluster4,128781,58.000,0.942,0.252,247808.000,0.314,0.676,F,0.0892,-18.197,Minor,0.0407,75.056,04/4,0.2,Pop
No,James Morrison,Broken Strings,2svgvl5r2uGdqexI4YETSi,Pop_Cluster2,160436,56.000,0.0107,0.553,250453.000,0.725,0.0560864,C#,0.0802,-4.741,Major,0.0306,111.916,04/4,0.353,Pop
No,Usher,Burn - Confession Special Edition Version,0PNYlvTB4eIX5h5vcusL7k,Pop_Cluster6,130190,66.000,0.314,0.796,231933.000,0.477,0.00758153,C#,0.12,-7.161,Major,0.108,119.928,04/4,0.685,Pop
No,Tori Kelly,Psalm 42,4lE9M8Nvvs0ra9emNPHvT7,Pop_Cluster5,153146,58.000,0.219,0.382,239906.000,0.441,0.0120173,G#,0.144,-9.489,Major,0.0556,83.566,04/4,0.133,Pop
No,Fort Minor,Remember The Name (feat. Styles Of Beyond),1KtU0WCq472KzqCXgMOxkS,Pop_Cluster6,27980,77.000,0.0583,0.688,230493.000,0.835,2.87e-06,G#,0.0795,-4.162,Major,0.0911,115.611,04/4,0.88,Pop
No,Drake,With You,3EATdibHwUWiyJ1ETGZs79,Pop_Cluster1,153688,65.000,0.132,0.876,195053.000,0.41,0.000188,C#,0.112,-10.034,Major,0.262,127.956,04/4,0.816,Pop
No,The Neighbourhood,R.I.P. 2 My Youth,4fSp4eUqq87gX8ekjv4JC1,Pop_Cluster5,171032,68.000,0.00216,0.353,205280.000,0.686,0.0108369,G,0.123,-5.704,Minor,0.0534,94.47,04/4,0.177,Pop
No,Blue Swede,Hooked on a Feeling,4fPBB44eDH71YohayI4eKV,Pop_Cluster6,61383,77.000,0.261,0.547,172867.000,0.82,0.0140721,G#,0.3,-6.728,Major,0.0805,118.208,04/4,0.933,Pop
No,The Cardigans,Lovefool,1CutyLXNfGdzvo4P3KkdG6,Pop_Cluster6,104354,72.000,0.0646,0.64,193893.000,0.602,0.0342012,A,0.375,-7.902,Major,0.0299,111.87,04/4,0.951,Pop
No,empty_field,Kanye,00bOhb4584JjyfTiXX81mO,Pop_Cluster5,63592,62.000,0.00213,0.598,229947.000,0.624,2.01e-06,A#,0.117,-6.581,Major,0.0543,128.037,04/4,0.137,Pop
No,Famous Dex,"Nervous (feat. Lil Baby, Jay Critch & Rich the Kid)",18ormsH10y7RSDibrRXLBd,Pop_Cluster6,174503,70.000,0.235,0.68,230408.000,0.732,0.000174,A#,0.0705,-7.108,Minor,0.27,75.422,04/4,0.864,Pop
No,Tyga,Rack City,0V71VQfwfqTaitLqbXwVbt,Pop_Cluster1,187877,67.000,0.0471,0.927,203200.000,0.328,1.54e-05,C#,0.12,-10.969,Major,0.374,131.225,04/4,0.22,Pop
No,RaeLynn,Queens Don't,1HIqDny5t3xHtHGVC6MYVe,Pop_Cluster6,88696,67.000,0.0703,0.658,185587.000,0.695,0.0128629,C,0.13,-5.499,Major,0.0279,118.632,04/4,0.571,Pop
No,MØ,Sun In Our Eyes - Don Diablo Remix,4nUziLxIAgvXYUWOQ1CW4t,Pop_Cluster2,126088,66.000,0.0589,0.699,206453.000,0.861,2.64e-06,E,0.0794,-3.09,Minor,0.173,125.942,03/4,0.315,Pop
No,empty_field,There's Nothing Holdin' Me Back,2CbtdkBeW9Znt4vXTOafAl,Pop_Cluster6,84210,85.000,0.38,0.866,199440.000,0.813,0.00635387,B,0.0779,-4.063,Minor,0.0554,121.998,04/4,0.969,Pop
No,Natalia Kills,Devils Don't Fly,6h4V0fuWElsTFaPg2tQIoL,Pop_Cluster5,117459,63.000,0.237,0.606,277867.000,0.663,0.000194,D,0.139,-6.175,Minor,0.042,85.967,04/4,0.201,Pop
No,empty_field,SWEET,3k27S4joKaCt9NUkN4IREb,Pop_Cluster6,184282,71.000,0.543,0.718,274274.000,0.628,0.00788375,A#,0.116,-6.007,Minor,0.223,92.107,04/4,0.722,Pop
No,Julia Michaels,Anxiety (with Selena Gomez),6Bx8rNoJWnh2f6qo1YQGwA,Pop_Cluster1,47599,83.000,0.571,0.803,210147.000,0.384,0.00646037,G,0.194,-6.522,Major,0.179,118.651,04/4,0.503,Pop
No,empty_field,Barely Breathing,7HdSVjZimbY8w0DX8aHLMv,Pop_Cluster2,185085,59.000,0.0281,0.482,254547.000,0.807,0.00897777,C,0.177,-6.976,Major,0.0457,125.126,04/4,0.516,Pop
No,empty_field,Clarity,0KWcRXcnGoB0gWSu4mshF8,Pop_Cluster5,102891,61.000,0.172,0.666,271427.000,0.713,0.032,D,0.177,-3.551,Major,0.0384,94.71,04/4,0.491,Pop
No,21 Savage,out for the night - part 2,2NoKRHt8LVpnQMVl3TPwvu,Pop_Cluster3,206471,72.000,0.0133,0.593,235232.000,0.632,0.0105768,F#,0.64,-5.381,Minor,0.541,118.992,04/4,0.0789,Pop
No,Kodak Black,Gnarly (feat. Lil Pump),5BzQvpJt4C90POnaTNaToM,Pop_Cluster6,147217,74.000,0.469,0.764,186403.000,0.784,0.0128629,A#,0.123,-4.003,Minor,0.0833,118.838,04/4,0.51,Pop
No,Gym Class Heroes,Cupid's Chokehold / Breakfast In America - Radio Mix,3iag81mU7BylirRwRYXd8E,Pop_Cluster6,187008,60.000,0.495,0.584,189894.000,0.681,0.0120173,C#,0.289,-5.084,Minor,0.0781,79.702,04/4,0.821,Pop
No,Duran Duran,Hungry Like The Wolf - 2009 Remastered Version,1A0rBKwyAH67W6er667Ayc,Pop_Cluster6,40185,72.000,0.0433,0.691,220627.000,0.812,1.16e-06,C,0.299,-7.772,Major,0.0558,127.568,04/4,0.685,Pop
No,Victorious Cast,Beggin' On Your Knees,6a6z50nUwGTn44jn69fh7q,Pop_Cluster2,46520,63.000,0.00841,0.623,193547.000,0.869,0.0342012,F,0.0771,-3.376,Major,0.0481,130.013,04/4,0.663,Pop
No,empty_field,I See Love - From Hotel Transylvania 3,3luduyy8gwkqMunb82OJZx,Pop_Cluster6,31870,71.000,0.0133,0.736,173220.000,0.706,0.0140721,D,0.324,-3.899,Minor,0.0438,123.047,04/4,0.758,Pop
No,Rich The Kid,Dead Friends,7JGYAMIlLCiDqQZrluZxZ2,Pop_Cluster1,190536,62.000,0.0138,0.656,171287.000,0.457,0.0140721,A,0.104,-7.328,Major,0.374,179.897,04/4,0.111,Pop
No,empty_field,Fuck Apologies (feat. Wiz Khalifa),4LB4jwPoxbuWUBJL5gVFsj,Pop_Cluster1,206535,61.000,0.0234,0.522,195413.000,0.577,0.17842,C,0.15,-6.782,Major,0.309,191.662,03/4,0.386,Pop
No,VICTOR!,Tinder Song,02gdUiSCcHDbTtqkPDHOs5,Pop_Cluster7,115149,64.000,0.517,0.618,120375.000,0.459,2.4e-05,B,0.0978,-7.34,Major,0.0239,133.101,04/4,0.548,Pop
No,Shakira,Can't Remember to Forget You (feat. Rihanna),5cjBttolslxyUQSSabanA8,Pop_Cluster6,51754,63.000,0.122,0.694,206867.000,0.81,0.00646037,B,0.141,-3.556,Minor,0.0661,137.968,04/4,0.824,Pop
No,Kid Quill,A Song to Sing (feat. Mark Battles & Devvon Terrell),6mBfiNcw9LES1qAaq2HFlS,Pop_Cluster3,112766,65.000,0.209,0.745,185487.000,0.741,0.0128629,D,0.51,-7.212,Major,0.184,94.002,04/4,0.48,Pop
No,Saweetie,ICY GRL (feat. Kehlani) - Bae Mix,1G0q58h4zzIwCuQtxmSHke,Pop_Cluster1,39153,58.000,0.0155,0.876,148118.000,0.609,1.38e-06,A,0.0712,-7.234,Minor,0.223,103.214,04/4,0.673,Pop
No,Skylar Grey,Everything I Need - Film Version,0NYWOdPc325HwMNLdDTn0P,Pop_Cluster7,109060,68.000,0.401,0.378,220680.000,0.457,0.0120173,D,0.0917,-9.292,Major,0.0477,74.818,04/4,0.261,Pop
No,Quinn XCII,Werewolf (feat. Yoshi Flower),60nYU5mvv5mOlYELcnQ4xF,Pop_Cluster1,56983,65.000,0.0403,0.694,191893.000,0.557,0.0128629,G#,0.0832,-6.686,Major,0.396,161.887,04/4,0.684,Pop
No,empty_field,Break Free,0QuMMBMqyibCGRjaOwB5CZ,Pop_Cluster5,67590,78.000,0.0064,0.687,214840.000,0.702,4.35e-05,G,0.204,-5.324,Minor,0.0455,129.956,04/4,0.284,Pop
No,Will Smith,Gettin' Jiggy Wit It,098KHkooQ95mfdtdUJrRut,Pop_Cluster6,121638,72.000,0.0175,0.881,227933.000,0.874,1.19e-06,F#,0.154,-4.505,Major,0.139,107.891,04/4,0.858,Pop
No,Shania Twain,Man! I Feel Like A Woman!,5pziLFnvxKHEYk1DEabyb0,Pop_Cluster6,53647,76.000,0.637,0.678,208260.000,0.899,0.0133959,A#,0.347,-2.937,Major,0.048,124.944,04/4,0.757,Pop
No,Jhene Aiko,Moments,0IucmDos8QQKlTlDKvpu5F,Pop_Cluster1,64241,63.000,0.373,0.48,178920.000,0.643,1.16e-05,G#,0.179,-7.62,Minor,0.217,117.443,05/4,0.237,Pop
No,A$AP Ferg,Shabba,5XBJ2SEu3PeQeMD7eL8J1f,Pop_Cluster5,23170,68.000,0.0715,0.869,275867.000,0.712,0.00788375,A,0.272,-6.136,Major,0.103,120,04/4,0.435,Pop
No,Drake,Grammys,6V3wTb4VVDWRw3YEDgc6Py,Pop_Cluster1,97067,63.000,0.00201,0.711,237080.000,0.441,2.59e-06,C#,0.08,-9.516,Major,0.466,145.198,04/4,0.115,Pop
No,empty_field,So Close - Curbi Remix,51ChrwmUPDJvedPQnIU8Ls,Pop_Cluster2,117257,13.000,0.0371,0.638,202505.000,0.882,0.00246,F,0.188,-3.243,Minor,0.0564,128.059,04/4,0.118,Pop
No,Yeah Yeah Yeahs,Heads Will Roll,4eHPKxLfYpZRkAnv11Q6fg,Pop_Cluster2,35405,62.000,0.00025,0.56,221000.000,0.901,0.134,G#,0.299,-4.481,Minor,0.032,132.009,04/4,0.807,Pop
No,Maisie Peters,Worst of You,0wt9RjddODlWDetpuaXfRK,Pop_Cluster7,84473,75.000,0.558,0.741,212344.000,0.466,0.0148166,E,0.0583,-7.258,Major,0.0357,102.058,04/4,0.351,Pop
No,Calvin Harris,Outside,5huR03WJ9dZyqeocMbfutL,Pop_Cluster3,74184,74.000,0.213,0.646,203130.000,0.823,0.0148166,D,0.322,-4.123,Minor,0.0394,128.035,04/4,0.418,Pop
No,Charlie Puth,Done for Me (feat. Kehlani),5uqr3lCMWkyQx6yTvoMl4F,Pop_Cluster6,113679,76.000,0.193,0.856,180493.000,0.632,0.0511251,F#,0.0688,-3.692,Minor,0.074,112.009,04/4,0.697,Pop
No,Jackie Lee,Getting Over You,7tP7Kzc5mu4iBHPvHTL3DB,Pop_Cluster2,92683,59.000,0.0636,0.446,172102.000,0.759,0.0140721,D,0.098,-5.053,Major,0.0331,170.17,04/4,0.56,Pop
No,Selena Gomez,Same Old Love,2UyWClHKt6fut3IpS2tJiR,Pop_Cluster5,66332,67.000,0.0223,0.672,229080.000,0.593,0.0106211,B,0.214,-4.01,Minor,0.0304,98.02,04/4,0.438,Pop
No,YG,My Nigga,5JtTSaH8W6UVqViPgpcqTq,Pop_Cluster1,44642,70.000,0.0933,0.673,235600.000,0.464,0.00897777,A#,0.21,-6.864,Minor,0.201,118.545,04/4,0.762,Pop
No,Hayden James,Just Friends,6BddStfO32PpKamCHp5Acd,Pop_Cluster5,27456,69.000,0.105,0.639,238991.000,0.685,0.00897777,A,0.143,-4.571,Minor,0.049,118.636,04/4,0.363,Pop
No,Bebe Rexha,Self Control,7Hle5ryHW10GCpkE8pxlpx,Pop_Cluster5,213306,70.000,0.0593,0.652,174507.000,0.773,0.0140721,B,0.0615,-4.815,Minor,0.0337,97.515,04/4,0.183,Pop
No,The Black Eyed Peas,My Humps,6u8phyrH4qbybaIyxtJ9RS,Pop_Cluster1,97157,65.000,0.12,0.8,326960.000,0.688,4.05e-06,E,0.111,-5.987,Major,0.223,110.832,04/4,0.623,Pop
No,Drake,4422,62FOsBpnZXEoPc1Qo9hcap,Pop_Cluster7,170796,65.000,0.499,0.621,186293.000,0.247,0.0239,B,0.113,-12.291,Minor,0.0393,111.974,04/4,0.221,Pop
No,Poo Bear,Hard 2 Face Reality,328tOgiieRC7dzGqMtbufa,Pop_Cluster5,120757,67.000,0.22,0.625,196570.000,0.626,0.0252587,G,0.228,-5.281,Major,0.0293,142.043,04/4,0.282,Pop
No,Logan Mize,Somebody to Thank,3QTQ8cjos16jtCwB1ozPcf,Pop_Cluster2,89064,60.000,0.0205,0.615,211225.000,0.675,0.00646037,D,0.111,-4.717,Major,0.0263,135.966,04/4,0.512,Pop
No,The Weeknd,Six Feet Under,5TKvSoHEXaCyk2GKM6pC3J,Pop_Cluster5,194591,70.000,0.129,0.772,237573.000,0.504,0.00515753,F#,0.125,-8.219,Minor,0.0761,140.035,04/4,0.244,Pop
No,Rachel Platten,Stand By You,4SJrFfeVaEWXdB5qUa6h1G,Pop_Cluster2,32991,67.000,0.146,0.506,206069.000,0.897,0.000451,A,0.0868,-4.632,Major,0.26,188.03,04/4,0.525,Pop
No,Kodak Black,Malcolm X.X.X.,5sZt1lSAGTzQONdeYApwjZ,Pop_Cluster3,32435,63.000,0.46,0.47,195675.000,0.721,0.0142924,F,0.648,-5.864,Major,0.399,169.572,04/4,0.348,Pop
No,empty_field,Untouched,5ScdLNd5y68lR4H2KimJ4d,Pop_Cluster2,89161,62.000,0.0171,0.557,255360.000,0.783,0.0172,F#,0.151,-4.893,Minor,0.234,177.008,04/4,0.442,Pop
No,Ariana Grande,goodnight n go,7fOzULf2xT7ADV8V2lm8Fe,Pop_Cluster5,64344,77.000,0.0217,0.708,189507.000,0.454,0.0128629,C#,0.073,-7.07,Major,0.0395,110.963,04/4,0.24,Pop
No,Ava Max,Not Your Barbie Girl,5MC9fQiDNNfIbh8BiNwVjC,Pop_Cluster5,66487,70.000,0.103,0.745,208260.000,0.642,0.0134858,F#,0.0335,-4.138,Minor,0.0506,120.063,04/4,0.35,Pop
No,empty_field,Back Up,6IsSPWLMSUfpLkX4GitDbF,Pop_Cluster1,121522,61.000,0.147,0.816,241267.000,0.535,4.53e-06,A,0.176,-8.302,Major,0.338,80.012,04/4,0.435,Pop
No,empty_field,Run the World (Girls),7Ds1c6kbt72pc2mtLcJFqp,Pop_Cluster3,188233,77.000,0.00496,0.733,236093.000,0.899,4.72e-05,C,0.372,-4.237,Major,0.143,127.086,04/4,0.76,Pop
No,Nelly,Dilemma,1xXPOlVpbxTMHUzvmxaKCF,Pop_Cluster1,160075,78.000,0.211,0.725,289173.000,0.534,2.91e-05,D,0.221,-8.364,Minor,0.167,168.119,04/4,0.621,Pop
No,Haux,Something To Remember - Piano Score,20zOIoex7YchUh87d8tlvg,Pop_Cluster4,86030,66.000,0.995,0.392,276000.000,0.126,0.921,F,0.118,-20.567,Minor,0.0506,110.407,04/4,0.0829,Pop
No,Maluma,Corazón (feat. Nego do Borel),1E0KRe6ngjHagiMUGaf4SL,Pop_Cluster1,166940,79.000,0.328,0.722,208441.000,0.738,1.47e-05,A,0.198,-6.073,Minor,0.247,198.075,04/4,0.748,Pop
No,Day6,Shoot Me,39RpElgUqfX7XByAfUZGpg,Pop_Cluster2,144322,67.000,0.0683,0.583,175837.000,0.916,0.280126,C#,0.0489,-1.396,Major,0.149,167.933,04/4,0.732,Pop
No,Jesse McCartney,Wasted,75iZaRMctH8FamTOhokRVJ,Pop_Cluster5,213149,62.000,0.086,0.66,184147.000,0.729,0.00714132,C,0.117,-5.584,Major,0.0811,105.063,04/4,0.204,Pop
No,Kanye West,Wolves,4Kv7jxWOhEtYoRh2yzv69S,Pop_Cluster5,56957,69.000,0.186,0.539,301587.000,0.399,0.00255,C#,0.131,-8.016,Major,0.045,78.248,04/4,0.118,Pop
No,Dennis Lloyd,Nevermind,3oXJrBteauuVWtTiR0etr4,Pop_Cluster3,118273,84.000,0.156,0.592,156600.000,0.691,9.78e-06,D#,0.418,-8.354,Major,0.196,99.976,04/4,0.0796,Pop
No,Darius Rucker,Alright,1jk9c0gZI0wbn5GvAj7PBV,Pop_Cluster6,82429,65.000,0.0527,0.601,231920.000,0.806,0.00758153,G,0.185,-4.579,Major,0.0345,89.87,04/4,0.711,Pop
No,empty_field,World Gone Mad,0l9Hh3V4Al3wMYE23BO1zi,Pop_Cluster2,94019,69.000,0.283,0.505,244183.000,0.68,0.0148333,F#,0.175,-3.423,Minor,0.0336,139.843,04/4,0.362,Pop
No,Broken Bells,The High Road,3SwRBTVce36xVmerhXhDMP,Pop_Cluster5,105918,67.000,0.0682,0.61,232200.000,0.637,6.12e-06,C,0.284,-6.574,Major,0.0238,79.955,04/4,0.609,Pop
No,empty_field,Had To Hear,7BZJLJUTbRwXZHanzaed2n,Pop_Cluster4,192186,62.000,0.135,0.556,290827.000,0.765,0.732,G,0.149,-7.474,Major,0.0319,125.72,04/4,0.499,Pop
No,Calvin Harris,Giant (with Rag'n'Bone Man) - Laidback Luke Remix,3wnYJQgekSJTh52hrEYIfr,Pop_Cluster2,105178,29.000,0.000378,0.485,153750.000,0.954,0.000942,C#,0.095,-2.496,Minor,0.0686,128.084,04/4,0.24,Pop
No,Atomic Kitten,The Tide Is High - Radio Mix,1r3myKmjWoOqRip99CmSj1,Pop_Cluster6,45762,69.000,0.0234,0.776,212344.000,0.693,0.00177,G,0.0322,-2.528,Major,0.0314,102.996,04/4,0.635,Pop
No,Dylan Schneider,How Does It Sound,3Oe6Yq35ef5NHb9xnE5zty,Pop_Cluster6,163755,72.000,0.0141,0.536,162400.000,0.761,0.0140721,G,0.133,-5.532,Major,0.0287,82.007,04/4,0.495,Pop
No,The xx,Crystalised,1jZhF1p0fLaVZHAyfjkumE,Pop_Cluster4,157293,57.000,0.812,0.763,201947.000,0.484,0.393,B,0.0841,-12.368,Minor,0.0311,122.913,04/4,0.416,Pop
No,empty_field,So Appalled,7frBurCmBc45voTsviaRKh,Pop_Cluster3,78663,62.000,0.255,0.629,241060.000,0.754,0.0120173,C#,0.63,-5.873,Minor,0.289,87.07,04/4,0.58,Pop
No,Clean Bandit,Baby (feat. MARINA & Luis Fonsi),6efCAHvdVFpJ1ub74NbBcp,Pop_Cluster6,93705,80.000,0.356,0.755,205440.000,0.74,1.05e-05,C,0.0994,-5.354,Minor,0.04,116.946,04/4,0.33,Pop
No,The Beach Boys,Surfin' U.S.A. - Remastered,6laHM2zNPV2iJCj4sQsyDZ,Pop_Cluster6,101552,71.000,0.661,0.55,149373.000,0.854,0.0140721,D#,0.112,-5.968,Major,0.036,118.56,04/4,0.965,Pop
No,Diplo,Get It Right,6fVCBBlHif6zfqXAEHKJy8,Pop_Cluster2,195765,60.000,0.108,0.456,224715.000,0.833,1.71e-05,C,0.0592,-4.242,Major,0.0964,138.206,04/4,0.261,Pop
No,Taylor Swift,You Belong With Me,1N1dVl208WmkZJ1MtLkBc3,Pop_Cluster6,193059,68.000,0.162,0.687,203130.000,0.783,1.35e-05,F#,0.114,-4.44,Major,0.0386,129.964,04/4,0.443,Pop
