artist_name,track_name,track_id,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre,Cluster
Blue Öyster Cult,This Ain't the Summer of Love,5isZ6aoql0jYp6HyjpQJ3z,91623,33,0.176,0.534,140933,0.933,2.61e-06,D,0.275,-6.786,Major,0.0358,123.057,04-Apr,0.65,Blues,B3
Jethro Tull,Teacher,49ErwcBYfYRPNBdRuPvpYA,48081,40,0.16,0.633,229160,0.748,0.000122,A,0.0795,-9.879,Major,0.069,122.485,04-Apr,0.765,Blues,B1
empty_field,What They Say,0IqJyZCHwfjHNYmxn6mQKl,171992,37,0.688,0.566,166240,0.57,1.73e-06,D,0.0943,-6.42,Major,0.0329,83.403,04-Apr,0.96,Blues,B1
Blind Lemon Jefferson,Match Box Blues (4446),5GY2cYxvWXd7fYZm1TBfG2,90307,41,0.976,0.475,183066,0.157,0.0348,A#,0.0776,-19.063,Major,0.0567,169.224,04-Apr,0.519,Blues,B5
empty_field,What Makes A Good Man?,2xJMyY73iOeQVUDj5gJX3c,127260,54,0.000259,0.456,236795,0.803,0.000368,D,0.291,-4.265,Major,0.0786,186.15,04-Apr,0.333,Blues,B3
empty_field,Abulia and Akrasia,2oD8x1fEyuglgsbytkBhWI,128517,28,0.746,0.419,164940,0.401,0.0617,C,0.26,-9.311,Minor,0.0363,133.269,04-Apr,0.417,Blues,B5
The Black Keys,Sit Around And Miss You,1bUXoVShECGMhVzWicTNTT,52348,63,0.305,0.536,231441,0.792,0.69,D,0.105,-7.217,Major,0.0305,120.661,04-Apr,0.706,Blues,B6
The Who,Amazing Journey - Remixed Album Version,14y2UA9y48Bthfnon7PPgm,194472,27,0.0426,0.462,205067,0.686,9.18e-05,D,0.256,-9.623,Major,0.057,130.876,04-Apr,0.276,Blues,B3
empty_field,Burnin' Sky - 2017 Remaster,4UoB59D0giPmZaPlGQVYpw,22978,37,0.308,0.436,215333,0.532,0.00395,C,0.208,-10.766,Major,0.0476,190.113,04-Apr,0.845,Blues,B3
The Who,Cut My Hair,2fUazQuDcmHbKYfPoXWpZU,165672,28,0.331,0.469,224347,0.494,0.094399,C,0.0875,-9.495,Major,0.0439,138.758,04-Apr,0.408,Blues,B3
Dave Hole,Stompin' Ground,7bJedPRgQWBT3Xvcy0ga5P,217469,27,0.273,0.612,173057,0.651,0.0453,E,0.553,-5.756,Minor,0.0297,80.983,04-Apr,0.903,Blues,B1
Methrone,Last 4 Ever,34bLNC8oGBN1BNcBcqiGF8,107988,19,0.381,0.872,281600,0.413,6.34e-05,F#,0.101,-5.803,Major,0.0454,120.988,04-Apr,0.623,Blues,B1
Lukas Nelson and Promise of the Real,Set Me Down On A Cloud,2KR9fTzHsmJdQkbE7yIdUz,216320,40,0.0758,0.328,305482,0.521,0.000458,F#,0.147,-5.98,Major,0.0367,122.961,04-Apr,0.366,Blues,B3
Benjamin Booker,Believe,5zkgL12I3jPd6iOgPotFRB,170955,39,0.161,0.481,234274,0.571,0.00494,A#,0.357,-8.582,Major,0.0296,167.634,04-Apr,0.634,Blues,B3
George Thorogood & The Destroyers,"One Bourbon, One Scotch, One Beer",7utBX4awOGsbl8ckE3J5CK,76880,57,0.152,0.561,207374,0.65,0.0027,E,0.106,-14.51,Major,0.183,136.762,04-Apr,0.752,Blues,B4
Blues Traveler,Hurricane (feat. 3OH!3),005lwxGU1tms6HGELIcUv9,114629,31,0.0827,0.533,199100,0.818,0.0836371,C,0.0611,-4.64,Major,0.0925,154,04-Apr,0.608,Blues,B3
Etta James,Out Of The Rain,1oSUTFfnEwftOTRxpLKWOY,27359,34,0.636,0.483,275707,0.143,3.25e-05,E,0.152,-16.764,Major,0.0305,90.454,04-Apr,0.236,Blues,B5
Janis Joplin,Piece Of My Heart,4Mb2XoVuyQK6yAbcbUKOk0,208479,55,0.0891,0.482,334438,0.883,0.00422,E,0.266,-3.348,Major,0.0754,80.687,04-Apr,0.594,Blues,B3
Etta James,Good Rockin' Daddy - Single Version,33vsAwFoyPZepZtI25D7Wh,158998,25,0.86,0.74,145120,0.397,0.0464897,D#,0.37,-6.726,Major,0.0407,113.835,04-Apr,0.647,Blues,B1
Anders Osborne,Running,10wKg1j4Mzfj9QQAy3TpJ1,144179,25,0.000783,0.253,216680,0.885,0.000157,B,0.35,-4.532,Major,0.0372,172.146,04-Apr,0.516,Blues,B3
Sonny Boy Williamson II,Help Me,708tNyhEmoEsAqD6lux7gz,35826,41,0.685,0.721,188240,0.347,0.21,F,0.669,-12.607,Minor,0.0599,114.053,04-Apr,0.791,Blues,B5
empty_field,Bug,0wORsYmBuE9hMmxY0NXEei,67827,34,0.215,0.454,306427,0.464,0.0316,C,0.114,-8.907,Major,0.0255,77.39,04-Apr,0.573,Blues,B1
Traffic,Many A Mile To Freedom,1awcU1rB5JCcaXCosQwo93,127443,29,0.196,0.286,438467,0.495,0.242,C,0.297,-12.109,Major,0.0291,186.058,04-Apr,0.623,Blues,B2
Leon Russell,Back To The Island,5dCKkEykQP1VyFBDn6jBkk,70418,29,0.0253,0.381,315440,0.679,0.0176637,D#,0.325,-8.039,Major,0.0645,187.784,04-Apr,0.552,Blues,B3
B.B. King,Bring It On Home To Me,4jgyACD7IpzYzTtbUr7NAT,155303,39,0.0162,0.425,190373,0.489,0.000111,C,0.106,-9.063,Major,0.0268,96.777,03-Apr,0.497,Blues,B3
The White Stripes,Little Ghost,2EfbpJoz5APBuEmH1oUA3H,75695,37,0.65,0.601,138893,0.726,0.0532807,A,0.281,-6.611,Major,0.0399,135.091,04-Apr,0.515,Blues,B1
Benjamin Booker,Overtime,3M89gXa0T1O3xuw6U0tHpW,117434,20,0.0379,0.675,271147,0.724,0.0182,C#,0.117,-7.294,Major,0.0399,109.129,04-Apr,0.696,Blues,B1
empty_field,Bodhisattva,0q7WoAuExuuPftDuxDJ5iK,158336,44,0.128,0.54,318360,0.772,0.00589,C,0.0753,-11.172,Major,0.0455,109.802,04-Apr,0.811,Blues,B1
The Heavy,Since You Been Gone,0rXmaOoLNEzcCPn7kWRpCD,128480,29,0.0154,0.638,231441,0.931,0.00755,C#,0.0684,-1.239,Major,0.0832,122.101,04-Apr,0.644,Blues,B3
Derek & The Dominos,Why Does Love Got To Be So Sad? - 40th Anniversary Version / 2010 Remastered,5542ZgcaVlugxNYM4E7wRf,192034,38,0.109,0.369,281907,0.96,0.000143,A#,0.329,-4.805,Major,0.211,125.472,04-Apr,0.322,Blues,B4
Jack White,Jack White on 'Shine the Light on Me',1dS1SUD3vr0McKwez9MqAY,51417,30,0.623,0.618,184298,0.105,0.0784597,G,0.449,-28.444,Major,0.943,77.784,01-Apr,0.864,Blues,B4
Robin Trower,Delusion Sweet Delusion,4gSYPXqENGdaJiwm6W0hkQ,135940,23,0.148,0.578,213640,0.713,0.0031,G,0.181,-6.223,Minor,0.0497,91.161,04-Apr,0.682,Blues,B1
Billie Holiday,Autumn In New York,3oHkMCVJyOcjg5FhfLc2Rq,116548,43,0.991,0.504,234000,0.0694,0.00124,C,0.136,-17.856,Minor,0.0367,69.577,03-Apr,0.349,Blues,B5
Spirit,The Other Song,1ZY6o8GQNTHubS9N1hxcZV,173418,37,0.347,0.406,233056,0.411,0.00122,F#,0.362,-9.148,Minor,0.0748,79.14,04-Apr,0.371,Blues,B5
John Fogerty,Southern Streamline,2D9fFzc8V87QoyDyy8KNRv,132093,39,0.177,0.551,236200,0.901,2.57e-05,D,0.0734,-5.182,Major,0.0398,193.243,04-Apr,0.809,Blues,B3
empty_field,Janitor,66olzBxCgKlpFRB1LKH5pO,160876,31,0.167,0.453,305482,0.459,0.00405,E,0.113,-9.33,Major,0.0295,103.221,04-Apr,0.188,Blues,B3
The Groundhogs,Cherry Red - 2003 Remastered Version,6xxXrNJnnsQNLdgNk8S4y8,63638,34,0.000105,0.264,343507,0.785,0.2,F#,0.0848,-8.52,Minor,0.0685,168.873,04-Apr,0.593,Blues,B3
The Band,Coyote (feat. Joni Mitchell) - Concert Version,2lq6NBgivkCveEA0SxcbuY,130089,33,0.408,0.487,328107,0.928,0.0598817,C,0.499,-7.046,Major,0.383,163.871,04-Apr,0.532,Blues,B4
The Derek Trucks Band,"Gonna Move - Live ""Bootleg"" Version",57EyDAxErYua949EnLk9WO,91793,24,0.474,0.397,389000,0.761,0.0447,A,0.952,-8.264,Major,0.0662,117.772,04-Apr,0.63,Blues,B2
Reigning Sound,Stormy Weather,0qFFiR3SiXqgnQvX6Q1WOO,166255,32,0.0198,0.318,131573,0.922,0.625,E,0.337,-2.776,Major,0.0678,156.057,04-Apr,0.875,Blues,B6
Gov't Mule,Comfortably Numb,0ll8uFnc0nANY35E0Lfxvg,125955,23,0.0699,0.371,376800,0.628,0.0204,B,0.665,-4.789,Minor,0.0301,124.863,04-Apr,0.196,Blues,B2
Al Green,Jesus Is Waiting,5r96TaQquRrlo3Ym3ZlSL2,87220,48,0.221,0.722,337987,0.189,0.0587333,E,0.101,-15.957,Major,0.0554,139.143,04-Apr,0.592,Blues,B5
ZZ Top,Sharp Dressed Man - 2003 Remaster,6uiqzXiQCvAvoeDcjbRbRC,104771,41,0.000432,0.654,252760,0.791,0.00323,F,0.0928,-7.457,Major,0.0261,125.11,04-Apr,0.371,Blues,B3
Hamish Anderson,You Give Me Something,4V5gsAnZqNw3mGJepTRVUo,152924,28,0.00253,0.458,232104,0.882,0.0236,D,0.099,-5.437,Major,0.052,114.672,04-Apr,0.547,Blues,B3
Johnny Winter,Sweet Love and Evil Women,6FCA5ggkRWwCA2vithZQvR,30015,30,0.446,0.597,298922,0.715,0.454,G,0.424,-13.671,Major,0.0482,106.983,04-Apr,0.772,Blues,B6
empty_field,Kick out the Jams,0iOZM63lendWRTTeKhZBSC,113721,39,0.0565,0.329,181760,0.806,0.21,C#,0.355,-11.925,Major,0.0596,142.625,04-Apr,0.619,Blues,B3
Little Feat,Fat Man in the Bathtub,6jP5oE23tmRkkASeQNXx13,116465,47,0.18,0.626,271693,0.655,0.039,G,0.0434,-8.666,Major,0.0569,87.696,04-Apr,0.893,Blues,B1
Shovels & Rope,The Wire,5mEyCUtI36Jmu2KNQQ4jaw,213789,41,0.00622,0.557,176890,0.554,0.0675868,B,0.103,-6.506,Minor,0.0506,135.084,04-Apr,0.628,Blues,B1
Peter Frampton,All I Want to Be (Is by Your Side),37b1KAbfOZeBzeMB0LGO3g,209568,31,0.791,0.598,273894,0.156,1.92e-05,B,0.116,-15.855,Major,0.0544,104.944,05-Apr,0.341,Blues,B5
Al Green,One of These Good Old Days,3i5yZ37w8KuK36dM273p0W,37905,28,0.628,0.653,216523,0.585,0.00026,E,0.118,-8.068,Minor,0.0656,75.288,04-Apr,0.666,Blues,B1
Elizabeth Cotten,Freight train,1rXojdsUqqxGj2WCmJGWHP,26622,35,0.979,0.397,158859,0.203,0.193,A#,0.106,-18.596,Major,0.0292,103.885,04-Apr,0.489,Blues,B5
Alice Cooper,You and Me,4cJopsDDhvwGhBY7GCjrzm,166591,36,0.369,0.613,306573,0.317,0.000288,A#,0.0775,-16.102,Minor,0.0293,113.124,04-Apr,0.473,Blues,B5
Graveyard,Satan's Finest,29jj7PVkiwP1FGl5PmJK5w,114761,28,0.0754,0.425,332200,0.765,0.00626,D#,0.062,-4.112,Major,0.032,109.191,04-Apr,0.392,Blues,B3
Kenny Wayne Shepherd,Shotgun Blues,2DFD0Zga3HBwMHIpGnsZJz,206192,31,0.000402,0.403,305482,0.887,0.0091,A,0.395,-6.453,Major,0.0486,106.22,04-Apr,0.724,Blues,B3
Cream,Sitting On Top Of The World,2mlpF3xz2wYKPkNLyHUKEv,41407,39,0.137,0.382,301267,0.334,0.481,G,0.0762,-12.835,Major,0.0289,138.52,03-Apr,0.546,Blues,B6
ZZ Top,Rhythmeen,2JQ0gKHlYkCPYgRCEPG80z,202580,39,0.0291,0.569,232760,0.837,0.033,C,0.332,-7.876,Major,0.0305,95.909,04-Apr,0.493,Blues,B3
Jorma Kaukonen,Barbeque King - Early Show - Live,6gGr4eWfYVbVkv4yyzMQ93,214242,34.6721,0.703,0.458,289696,0.314,0.117,D,0.71,-11.911,Major,0.0403,84.063,04-Apr,0.305,Blues,B5
Clutch,A Quick Death in Texas,1cuZnmfNZwGrD4fFtmEywF,184983,39,0.0575,0.59,223256,0.925,0.0858494,A,0.364,-5.622,Major,0.0479,93.944,04-Apr,0.845,Blues,B1
Jerry Garcia,South Side Strut,0LLHQ3exauRxHyYPkhCChA,113341,31,0.0765,0.385,344398,0.784,0.878,G,0.167,-9.471,Major,0.0481,110.835,04-Apr,0.699,Blues,B6
Ella Mae Morse,40 Cups Of Coffee,3IeCYkdKI55mNMl2o4vX0k,106759,27,0.586,0.77,173440,0.317,0.0675868,C#,0.0529,-8.974,Major,0.0359,109.448,04-Apr,0.82,Blues,B1
empty_field,You Can't Always Get What You Want,45iMwUi9OBJlEIsTJ4AStR,195515,28,0.151,0.594,280827,0.641,0.000478,A,0.0477,-11.022,Major,0.137,91.645,04-Apr,0.503,Blues,B1
Clutch,Gimme the Keys,5eTl37wlqVkq88rjzNUFEs,115412,39,0.00138,0.335,212543,0.764,2.26e-05,G,0.335,-7.739,Major,0.0829,135.936,03-Apr,0.533,Blues,B3
empty_field,Willie and Laura Mae Jones,3JyDlAIvSTxK37tpgWRKTD,177411,28,0.615,0.615,184298,0.525,0.0884335,A#,0.491,-12.729,Minor,0.196,83.687,04-Apr,0.767,Blues,B4
The Jeff Healey Band,While My Guitar Gently Weeps,4wQp3kcxjM778uwcymCXK4,30337,47,0.00151,0.431,315667,0.666,0.00213,G,0.0527,-11.141,Major,0.0337,111.031,04-Apr,0.619,Blues,B3
Chuck Berry,Promised Land,12qI9nJMNUd4DkPq26LytN,188733,36,0.723,0.477,143307,0.895,0.853161,C,0.791,-6.63,Major,0.0586,167.201,04-Apr,0.963,Blues,B6
Marvin Sease,Please Take Me,50b1SWqzBcwIpBropLMh0o,151052,25,0.0249,0.564,359227,0.4,2.11e-06,G,0.0611,-8.657,Major,0.0285,152.781,03-Apr,0.396,Blues,B3
Ella Fitzgerald,Sunshine of Your Love,615P6HeoFX3M3rYSDi6jQs,145421,45,0.163,0.51,223256,0.457,6.27e-05,G#,0.366,-8.056,Major,0.0466,109.327,04-Apr,0.634,Blues,B1
The Band,Rag Mama Rag - Remastered,6gFtgkh8ShkrJn52Cbdhxy,68205,36,0.774,0.592,184840,0.78,0.0448,A#,0.0943,-10.022,Major,0.0398,126.447,04-Apr,0.94,Blues,B1
Santana,Europa (Earth's Cry Heaven's Smile),0XMzFZgFvEqH2nEa3iwNUD,178213,56,0.03,0.296,305947,0.669,0.831,C,0.154,-5.364,Minor,0.0452,74.692,04-Apr,0.679,Blues,B6
empty_field,Marathon,6OrQTgcKRfADbOm8xQmS1H,31564,27,0.452,0.369,369920,0.371,3.65e-05,C#,0.0785,-7.692,Major,0.0271,132.241,03-Apr,0.0677,Blues,B5
Sonic Youth,"Bull In The Heather (Battery Park, NYC: July 4th 2008)",0WSPIU3Y3bNXsGeKnzSnt1,111527,36,0.048,0.613,178973,0.81,0.389,G,0.733,-7.498,Major,0.0348,139.439,04-Apr,0.605,Blues,B2
Whitesnake,Give Me All Your Love - 2017 Remaster,5AqNbJsUPNqIWhWshDxYAW,202868,25,0.0019,0.231,210293,0.952,2.09e-06,A,0.081,-4.759,Minor,0.128,137.343,04-Apr,0.174,Blues,B3
Walter Trout,We're All In This Together (feat. Joe Bonamassa),7k5TW0wfpXnb39IhRwoSq7,32927,40,0.0791,0.372,478147,0.858,0.342,D,0.0938,-4.42,Major,0.065,110.209,03-Apr,0.612,Blues,B3
Grand Funk Railroad,Some Kind Of Wonderful - Remastered 2002,7w2Ez81QZayJKPMbm6wMMF,199241,32,0.151,0.846,202760,0.721,0.100759,D,0.253,-5.261,Major,0.0498,121.449,04-Apr,0.608,Blues,B1
Gregg Allman,Will The Circle Be Unbroken,46exzPPGwXU9Xcoz5u618b,212612,22,0.746,0.311,289707,0.459,0.00356,A,0.125,-13.205,Major,0.0311,146.428,04-Apr,0.618,Blues,B5
Santana,Smooth (feat. Rob Thomas) - Radio Edit,6DVLyw8MXDpyM6bm1UWZE3,44120,29,0.182,0.639,241920,0.782,1.5e-05,A,0.225,-9.177,Major,0.0291,115.942,04-Apr,0.964,Blues,B1
Manfred Mann,The Mighty Quinn,6hRt6wq7th90Dq0TYS8wJT,157673,41,0.456,0.599,173773,0.702,0.0675868,B,0.193,-6.994,Major,0.0452,92.847,04-Apr,0.897,Blues,B1
The Black Keys,Under The Gun,0o1N4jfVOXErcR82UKxfO8,38410,62,0.0151,0.518,196325,0.689,0.000522,A,0.107,-6.89,Major,0.0409,120.115,04-Apr,0.35,Blues,B3
Tab Benoit,"Good To Ya, Baby",7cWyFwAaxdK2HSRuiRkMjy,184052,26,0.175,0.814,281573,0.449,0.00661,F,0.17,-10.535,Major,0.0455,114.056,04-Apr,0.882,Blues,B1
Chris Robinson Brotherhood,I Ain't Hiding,5pIV7MHQLOtVLRdAolFiNY,210182,32,0.629,0.6,410040,0.484,0.00215,G,0.883,-10.673,Major,0.0278,111.291,04-Apr,0.578,Blues,B2
Willie Clayton,I Love Me Some You,0XUNCqRQV4n1UJjBD7j8E2,161720,27,0.693,0.446,324107,0.595,0.0700094,A#,0.343,-4.604,Major,0.07,131.132,03-Apr,0.455,Blues,B3
empty_field,Born Under A Bad Sign,0zhtTDPiMU1s0DZJNRlDXw,99275,23,0.0469,0.34,236795,0.763,0.00427,F#,0.104,-4.091,Major,0.0349,186.23,04-Apr,0.797,Blues,B3
empty_field,Lost in a Crowd,5fyAyaATYirkgFxYx3E0LL,185406,29,0.156,0.533,300211,0.501,0.000134,B,0.229,-6.936,Minor,0.0476,169.484,03-Apr,0.355,Blues,B3
Galactic,Into The Deep (feat. Macy Gray),6lsAnAaM4Sp8cdSqqhJ7zO,156280,49,0.0202,0.579,222853,0.567,1e-06,A#,0.246,-6.288,Major,0.0314,136.06,04-Apr,0.215,Blues,B3
Benjamin Booker,Wicked Waters,4D9GvHpNSbKlNGPKvKrtUO,118071,31,0.001,0.393,207693,0.98,0.100759,G,0.0835,-5.868,Major,0.118,102.104,04-Apr,0.338,Blues,B3
The Blues Brothers,Rubber Biscuit,2HbKqm4o0w5wEeEFXm2sD4,32185,21,0.584,0.535,180706,0.856,0.023787,F,0.976,-4.852,Major,0.292,140.821,04-Apr,0.611,Blues,B4
Canned Heat,Amphetamine Annie,0pWl3k2PVLQ58aBCnxPh5e,58051,33,0.52,0.589,213333,0.302,0.000762,G#,0.12,-15.471,Major,0.0553,145.465,04-Apr,0.884,Blues,B5
Eric Clapton,Presence of the Lord - Live from Madison Square Garden,3OBV3QV7wBp5KrAec8qibm,61205,27,0.269,0.376,323787,0.67,0.709,C,0.966,-6.602,Major,0.0366,122.938,04-Apr,0.462,Blues,B2
Beth Hart,Am I the One,2hv2NiSq8p4pgL28pxcqAJ,37972,34,0.0502,0.37,399373,0.539,6.47e-05,G#,0.371,-6.627,Minor,0.0578,181.696,03-Apr,0.239,Blues,B3
Ted Nugent,Wang Dang Sweet Poontang,2RutVE1bxmy90AeXrnq4Ov,118835,32,0.00325,0.278,196507,0.979,0.108,D,0.159,-3.513,Major,0.213,193.386,04-Apr,0.592,Blues,B4
Gary Clark Jr.,What About Us,2I4RBS5SI7sg7KSN5dc1Sf,96073,44,0.0683,0.358,270067,0.971,0.000641,A#,0.191,-1.729,Major,0.0733,80.329,04-Apr,0.374,Blues,B3
The Allman Brothers Band,Ain't Wastin' Time No More,5ebGrSpZwgAqfCoF9mIHKO,90765,54,0.337,0.453,442534,0.607,0.0237,D#,0.0998,-13.4,Major,0.0345,113.737,04-Apr,0.724,Blues,B3
Blue Öyster Cult,Heavy Metal: The Black and Silver,7gr57cYekMWriyJYbT7oZ4,187554,32,0.182,0.544,198360,0.77,0.100759,G,0.194,-9.201,Major,0.036,100.451,04-Apr,0.812,Blues,B1
Otis Redding,These Arms of Mine,1qkPQxOTLFmx3bwUOV8Kzw,87529,54,0.798,0.403,154533,0.284,0.0817354,A#,0.142,-14.014,Major,0.0338,176.537,03-Apr,0.686,Blues,B5
The Harptones,Life Is But a Dream,79pfMqEMRo8jzPGX7fyw0K,166292,39,0.739,0.243,163683,0.362,0.0478228,F,0.101,-10.583,Major,0.0511,180.106,03-Apr,0.304,Blues,B5
Al Green,Look What You Done for Me,6ZfPmIbwzz6fopTNwAJTPs,34495,41,0.384,0.605,185823,0.57,2.35e-06,A#,0.182,-8.582,Major,0.0458,95.967,04-Apr,0.811,Blues,B1
empty_field,Ride a White Swan - 2016 Remaster,5w8RYioPTG1IARJ35ka1MM,185040,28,0.716,0.315,133800,0.496,0.0468,C#,0.0871,-8.326,Major,0.0323,129.976,04-Apr,0.812,Blues,B1
The Electric Flag,Over-Lovin' You,7s49Um7G06hq2rulrHPsIy,85464,27,0.51,0.549,130000,0.683,0.0903302,G,0.479,-7.164,Major,0.0345,118.495,04-Apr,0.802,Blues,B1
empty_field,The Pusher,2RLTFQvRCMnP0L0yvnZA8p,109264,51,0.222,0.474,352907,0.382,0.0195,C,0.149,-13.291,Major,0.0252,107.796,04-Apr,0.69,Blues,B5
The Wood Brothers,Blue and Green,2RcqocEdSp2dIo1g7wco5d,155996,25,0.605,0.499,215947,0.423,0.094399,C,0.0465,-7.347,Major,0.0339,137.107,04-Apr,0.258,Blues,B5
The Record Company,This Crooked City,3U4hSjTlK6WU0wORlAne9H,196166,31,0.543,0.504,206695,0.367,1.76e-05,D,0.189,-6.181,Major,0.0268,70.174,04-Apr,0.259,Blues,B5
Dion & The Belmonts,Wonderful Girl - 1999 Digital Remaster,1PmaWG47wJRCIOM9v8Bauo,106025,33,0.905,0.318,216163,0.153,0.0898719,A#,0.0637,-13.462,Major,0.0288,101.505,03-Apr,0.228,Blues,B5
empty_field,Endless Parade,6ICHw8oreNfa8PdyUDKaDQ,190473,34,0.196,0.559,263245,0.66,0.00126,C,0.283,-8.291,Minor,0.0343,151.682,04-Apr,0.557,Blues,B3
The Elgins,Heaven Must Have Sent You - Mono Single,4Fv6wNYUixnYkj3Dgfrls8,122383,40,0.305,0.656,152933,0.523,1.42e-06,D,0.102,-9.341,Minor,0.0287,91.6763,04-Apr,0.681,Blues,B1
Blues Saraceno,The Dark Horse Always Wins,742RNkxLcHPoSGM4axTXtx,180168,37,0.000805,0.405,233131,0.851,0.482,C,0.562,-6.932,Major,0.0441,151.926,04-Apr,0.414,Blues,B3
empty_field,Om Sweet Om,6cMi5pgJ5q4KjZTSESRAef,195056,30,0.388,0.77,215493,0.565,0.000179,C,0.0846,-7.185,Major,0.0333,129.978,04-Apr,0.266,Blues,B1
empty_field,Worried Down With The Blues,4uQ7wYsuL0DryknoDc11Hk,100645,26,0.0586,0.481,523960,0.539,0.0564,F,0.102,-6.666,Major,0.0364,139.733,03-Apr,0.542,Blues,B3
The White Stripes,I Just Don't Know What To Do With Myself,5N09DOjyaBbuGBEPI76yHQ,115499,46,0.659,0.405,166467,0.721,0.119533,C,0.113,-8.232,Major,0.1,94.677,04-Apr,0.359,Blues,B3
empty_field,All For Us,6jWFsJT5IYVKCJEQ55L29W,129326,35,0.323,0.613,215107,0.385,0.00328,G#,0.0645,-11.863,Major,0.0561,169.888,04-Apr,0.688,Blues,B1
The Kills,Hum For Your Buzz,0eiT0cfG4TT3u6Zw68A1Kw,43879,32,0.946,0.511,197998,0.4,0.0344,C,0.244,-8.334,Major,0.0579,135.166,04-Apr,0.193,Blues,B5
Black Pistol Fire,Black Halo,1zMlCzXYSXlNAEIZVpr5CZ,53131,38,0.000796,0.514,203647,0.816,3.4e-06,A,0.451,-5.229,Minor,0.0335,123.974,04-Apr,0.53,Blues,B3
Canned Heat,My Mistake,42X8KjIT9v8gipr0GbVjec,119909,28,0.00104,0.554,201947,0.332,0.107,E,0.0723,-14.568,Minor,0.0392,113.286,04-Apr,0.535,Blues,B5
Phish,No Men In No Man's Land (Live) - 8/4/17 Lemon,3QNtk5G2HNZvCipeU1YOmB,174308,28,0.187,0.536,256923,0.678,0.625,G,0.555,-9.771,Major,0.0487,133.281,04-Apr,0.749,Blues,B6
Bob Weir,Playing in the Band,7lj6B8FeyN1BRbrQ0OG4p0,27104,23,0.00707,0.458,458600,0.73,0.0136,D,0.0939,-6.778,Major,0.0282,139.432,03-Apr,0.837,Blues,B3
Santana,Everything's Coming Our Way,3BpBiB8VZOjkNuYO5Wj5Vf,206151,38,0.0732,0.43,292304,0.628,0.063,E,0.162,-11.726,Minor,0.0369,132.116,04-Apr,0.781,Blues,B3
The Wanton Bishops,Sleep With the Lights On,4ojhgXmaJTQ0f3k5RX9hV2,180547,37,0.00149,0.559,206815,0.916,4.67e-05,G,0.0879,-5.809,Major,0.0383,102.084,04-Apr,0.784,Blues,B1
The Almighty Defenders,All My Loving,7epThrQYsY91DYWDpalLJk,37880,27,0.33,0.463,190787,0.95,0.0271,F#,0.0749,-3.475,Major,0.199,89.693,04-Apr,0.749,Blues,B4
Three Dog Night,Mama Told Me (Not To Come),66QhdvUCKKgvNJVBjIHKGv,69002,47,0.135,0.678,196933,0.621,0.000468,C#,0.207,-13.454,Major,0.0537,120.7,04-Apr,0.804,Blues,B1
The King Khan & BBQ Show,I’ll Be Loving You,1xx51TVDxKGv9XAAFc7gzd,128972,45,0.411,0.443,190413,0.876,0.100759,A#,0.36,-4.588,Major,0.0499,154.588,04-Apr,0.706,Blues,B3
Steely Dan,With A Gun,31hqP5oGX2M2z4ayh97jHl,163158,32,0.0446,0.715,138787,0.579,0.425154,D,0.0951,-11.147,Minor,0.0313,108.888,04-Apr,0.934,Blues,B1
Blues Saraceno,Evil Ways,5ev0Z2lFzmhjlQCWpRAWiG,208254,33,0.000326,0.51,213275,0.738,2.43e-05,A,0.119,-5.488,Major,0.0279,85.979,04-Apr,0.514,Blues,B3
Bones Owens,Make Me No King,18QVbIw5S0MJHGWF2qLX75,36825,38,0.308,0.372,231131,0.448,0.426,A#,0.123,-10.552,Minor,0.0365,138.52,04-Apr,0.114,Blues,B6
Freddie King,Same Old Blues,033fRCRUPa2QC9kRBkVNqt,25199,34,0.671,0.542,239893,0.287,0.000449,A,0.0868,-12.024,Major,0.0376,129.976,03-Apr,0.15,Blues,B5
Howlin' Wolf,Evil (Is Going On),6FjAGZp7c0Z2uaL3eHkXsx,120763,35,0.764,0.5,173707,0.256,0.000308,C,0.0754,-19.64,Major,0.185,159.608,03-Apr,0.726,Blues,B5
Leon Bridges,Mississippi Kisses,1TjrDUPotOM1hEHKX3ZAj4,193818,47,0.791,0.687,145160,0.489,0.0464897,C#,0.111,-8.123,Minor,0.171,133.693,04-Apr,0.409,Blues,B5
Buddy Guy,Blue No More,1HRYZGER5Z2aybpB9Vjlau,177790,32,0.794,0.501,219240,0.446,0.000711,G,0.0978,-8.673,Major,0.0507,162.157,03-Apr,0.356,Blues,B5
empty_field,Wish You Were Here,1883mCuSqnfnrWoq8i3myH,140879,34,0.907,0.655,150598,0.446,0.401,C,0.18,-14.248,Major,0.0261,104.487,04-Apr,0.48,Blues,B5
Seasick Steve,Treasures,6EF0xhfKtQNqUPz2mnE5BD,31599,19,0.77,0.533,232307,0.247,0.094399,G,0.33,-15.148,Major,0.0393,96.0672,04-Apr,0.236,Blues,B5
James & Bobby Purify,I'm Your Puppet,246SdvVYT3yrZPXU7NSWwy,33016,48,0.103,0.706,179960,0.516,0.00107,A#,0.551,-8.378,Major,0.032,94.428,04-Apr,0.748,Blues,B1
Booker T. & the M.G.'s,Melting Pot,5W3UniuRMkHHIpaiQo1hAW,25092,40,0.00205,0.599,494800,0.508,0.725,A,0.0967,-15.301,Minor,0.0489,115.773,04-Apr,0.843,Blues,B6
