artist_name,genre,instance_id
Offset,Hip-Hop,1567
Tirzah,Folk,1570
Giacomo Puccini,Opera,1571
Joni Mitchell,Folk,1572
Local Natives,Folk,1573
Key Glock,Hip-Hop,1574
Atmosphere,Hip-Hop,1575
DeJ Loaf,R&B,1576
Daddy Yankee,Hip-Hop,1577
Childish Gambino,Hip-Hop,1578
A Perfect Circle,Alternative,1579
Wolfgang Amadeus Mozart,Classical,1581
Gucci Mane,Hip-Hop,1583
Vampire Weekend,Folk,1584
Kid Rock,Alternative,1586
John Caparulo,Comedy,1588
Linkin Park,Alternative,1590
Anjelah Johnson,Comedy,1593
Maze,Jazz,1597
Jules Massenet,Opera,1598
Corinne Bailey Rae,Folk,1600
JJ Grey & Mofro,Blues,1602
Count Basie,Jazz,1604
Richard Wagner,Opera,1606
Aminé,Hip-Hop,1607
TLC,Hip-Hop,1608
Allen Toussaint,Blues,1609
Johann Sebastian Bach,Classical,1610
The New Pornographers,Folk,1611
SZA,Hip-Hop,1614
Bastien Keb,Jazz,1615
Buddy Guy,Blues,1616
Snoop Dogg,Hip-Hop,1617
Cold War Kids,Folk,1621
Benjamin Francis Leftwich,Folk,1623
Calle 13,Alternative,1624
Nothing More,Alternative,1625
Solange,R&B,1626
Margaret Cho,Comedy,1629
Becky G,Pop,1630
Claudio Monteverdi,Classical,1632
Takuya Kuroda,Jazz,1633
George Carlin,Comedy,1634
Of Monsters and Men,Folk,1638
Wolfgang Amadeus Mozart,Classical,1639
G-Eazy,Hip-Hop,1640
Jamila Woods,R&B,1641
Pyotr Ilyich Tchaikovsky,Classical,1642
Ben Bailey,Comedy,1643
Carlo Bergonzi,Opera,1645
Adolphe Adam,Opera,1647
Francesco Nicola Fago,Opera,1648
Otis Redding,Blues,1649
The Mighty Mighty Bosstones,Pop,1650
JP Cooper,R&B,1651
Umberto Giordano,Opera,1652
Patti LaBelle,R&B,1656
Richard Wagner,Opera,1658
Remy Ma,R&B,1659
G-Eazy,Hip-Hop,1660
Widespread Panic,Blues,1661
Chris Robinson Brotherhood,Blues,1662
Ryan Adams,Folk,1663
Billie Holiday,Blues,1665
The Kills,Blues,1666
Ray Charles,Blues,1668
Martin Lawrence,Comedy,1670
Jimi Hendrix,Blues,1671
MF DOOM,Alternative,1672
Franz Schubert,Classical,1673
Ray Charles,Blues,1675
Wolfgang Amadeus Mozart,Classical,1676
Sevdaliza,R&B,1677
Sergei Rachmaninoff,Classical,1678
JoJo,R&B,1679
Trey Songz,R&B,1680
Savoy Brown,Blues,1681
Promoting Sounds,Hip-Hop,1682
Wrabel,Folk,1684
Stwo,Alternative,1685
Billie Holiday,Blues,1689
Brian Posehn,Comedy,1691
Gustav Mahler,Classical,1692
Duke Ellington,Jazz,1694
Dr. John,Blues,1695
BWB,Jazz,1696
Lukas Nelson and Promise of the Real,Blues,1697
Lil Dicky,Pop,1698
Ludacris,Hip-Hop,1699
Omaure,Jazz,1704
St. Vincent,Folk,1706
People Under The Stairs,Jazz,1707
Ryan Singer,Comedy,1709
Col3trane,R&B,1710
Kelly Clarkson,R&B,1713
Iron & Wine,Folk,1714
James Blake,R&B,1715
Metropolitan Opera Orchestra,Opera,1716
311,Alternative,1717
Waka Flocka Flame,Hip-Hop,1718
DJ Snake,Pop,1719
Rihanna,R&B,1722
Giovanni Battista Sammartini,Classical,1723
John Scofield,Blues,1725
James Morrison,Folk,1727
Clutch,Blues,1728
Florence + The Machine,Folk,1729
Chris Brown,R&B,1732
Dinah Washington,Blues,1733
$uicideBoy$,Hip-Hop,1734
Natti Natasha,Pop,1736
Bone Thugs-N-Harmony,Hip-Hop,1737
Lil Baby,Hip-Hop,1738
Mobb Deep,Hip-Hop,1739
Carnage,Hip-Hop,1741
James Morrison,Folk,1742
Aziz Ansari,Comedy,1744
Black Flag,Alternative,1745
Jazz Spastiks,Jazz,1747
Felipe Peláez,Pop,1748
Gang Starr,Hip-Hop,1749
Eric Lindell,Blues,1750
Jason Isbell and the 400 Unit,Folk,1751
Eva Cassidy,Folk,1755
Alexis y Fido,Hip-Hop,1757
Graveyard,Blues,1758
Keyshia Cole,R&B,1760
Jackie Greene,Blues,1761
Chuck Loeb,Jazz,1762
Monty Python,Comedy,1767
Papa Roach,Alternative,1770
Jill Scott,R&B,1771
Yung Bans,Hip-Hop,1772
Maroon 5,Pop,1774
Steve Tyrell,Jazz,1777
Broods,Pop,1778
Matt Maeson,Folk,1780
R.L. Burnside,Blues,1781
RKCB,R&B,1785
Kirk Whalum,Jazz,1787
Grimes,Pop,1793
Cash Cash,Pop,1794
joan,R&B,1795
Hasan Minhaj,Comedy,1796
Nickelback,Alternative,1797
Robert Merrill,Opera,1798
Alonzo Bodden,Comedy,1799
Boyz II Men,R&B,1800
Chromatics,Alternative,1801
Lloyd Banks,Hip-Hop,1803
Shinedown,Alternative,1805
Joe Zimmerman,Comedy,1809
Britney Spears,R&B,1810
CNCO,Pop,1811
Britney Spears,R&B,1812
Rachel Feinstein,Comedy,1813
Mahalia,R&B,1814
Birdtalker,Folk,1815
Gioachino Rossini,Opera,1816
Omarion,R&B,1817
Gustav Mahler,Classical,1818
Oliver Tree,Hip-Hop,1819
Comethazine,Hip-Hop,1820
AK,Hip-Hop,1821
Lyfe Jennings,R&B,1822
Jordan Rakei,Jazz,1823
Quavo,Hip-Hop,1824
YG,Hip-Hop,1825
G-Eazy,Hip-Hop,1827
One Direction,Pop,1828
Mo Mandel,Comedy,1829
Kali Uchis,Alternative,1830
Giuseppe Verdi,Opera,1832
Ludwig van Beethoven,Classical,1834
Makaya McCraven,Jazz,1835
Ty Dolla $ign,R&B,1836
Sithu Aye,Jazz,1838
Eric Clapton,Blues,1839
Vampire Weekend,Folk,1840
Townes Van Zandt,Folk,1848
Nick Mulvey,Folk,1851
The Lawrence Arms,Folk,1854
Etta James,Blues,1856
Mountain Man,Folk,1858
Keaton Henson,Folk,1859
The Avett Brothers,Folk,1862
Teyana Taylor,R&B,1863
Kevin Morby,Folk,1865
Kiefer,Jazz,1867
Wolfgang Amadeus Mozart,Classical,1872
Carlos Mencia,Comedy,1874
SOHN,R&B,1875
Greg Warren,Comedy,1876
Jacob Banks,R&B,1877
Tig Notaro,Comedy,1878
Cassadee Pope,Pop,1881
Dean Martin,Jazz,1883
DaBaby,Hip-Hop,1885
Joe Cocker,Blues,1887
Christina Pluhar,Opera,1889
Virlan Garcia,Pop,1891
Xavier Omär,R&B,1892
Brad Williams,Comedy,1893
Daddy Yankee,Hip-Hop,1894
Tee Grizzley,Hip-Hop,1895
James Morrison,Folk,1897
Modest Mouse,Folk,1898
Brian Regan,Comedy,1900
Myr Ramírez,Comedy,1901
Pure Prairie League,Folk,1902
Russell Peters,Comedy,1903
Justin Stone,Hip-Hop,1905
Antonio Caldara,Opera,1907
Kodak Black,Hip-Hop,1909
Dave Mason,Blues,1910
Aretha Franklin,Blues,1912
Florence + The Machine,Folk,1915
Demi Lovato,R&B,1917
Jinsang,R&B,1918
Bob Dylan,Folk,1923
Tab Benoit,Blues,1926
dvsn,R&B,1927
JJ Grey & Mofro,Blues,1929
Silk,R&B,1931
Michael Ian Black,Comedy,1932
Adolphe Adam,Opera,1933
Megadeth,Alternative,1934
Paul McCartney,Folk,1935
One Direction,Pop,1936
Matt and Kim,Folk,1937
Chuck Loeb,Jazz,1939
Jim Gaffigan,Comedy,1940
Chris Brown,R&B,1941
Aminé,Hip-Hop,1943
Berner,Hip-Hop,1944
Yandel,Hip-Hop,1945
Bedřich Smetana,Classical,1946
Gabrielle Aplin,Folk,1948
The Raconteurs,Blues,1950
Leon Bridges,Blues,1952
Blood Orange,R&B,1956
Quantic,Jazz,1957
Damien Rice,Folk,1959
Michelle Branch,Folk,1960
Gyptian,Hip-Hop,1962
Rascal Flatts,Pop,1964
"Earth, Wind & Fire",Jazz,1965
Ryuichi Sakamoto,Classical,1966
Mike Birbiglia,Comedy,1967
Stevie Ray Vaughan,Blues,1970
Angus & Julia Stone,Folk,1972
Jean-Baptiste Lully,Opera,1974
Florida Georgia Line,Pop,1977
"Crosby, Stills, Nash & Young",Blues,1978
Wolfgang Amadeus Mozart,Classical,1979
Todd Glass,Comedy,1981
K-Ci & JoJo,R&B,1986
SWV,R&B,1988
Pitbull,Hip-Hop,1990
Desiigner,Hip-Hop,1991
Shwayze,Pop,1993
J. Cole,Hip-Hop,1996
Yuna,Alternative,1998
Post Malone,Pop,2000
Shinedown,Alternative,2002
Bonobo,Jazz,2003
KLIM,Jazz,2005
Wolfgang Amadeus Mozart,Classical,2006
Aretha Franklin,Blues,2007
Los Cafres,Alternative,2010
Trey Songz,R&B,2013
The Front Bottoms,Alternative,2015
Gustav Mahler,Classical,2016
Ice Cube,Hip-Hop,2017
Tom Odell,Folk,2018
Temple Of The Dog,Alternative,2019
Richard Pryor,Comedy,2023
Billie Holiday,Blues,2025
Thousand Foot Krutch,Alternative,2026
Jason Isbell,Folk,2027
Herencia de Patrones,Pop,2028
Giacomo Puccini,Opera,2030
B.o.B,R&B,2031
Gnarls Barkley,Hip-Hop,2036
J Alvarez,Hip-Hop,2040
Kadhja Bonet,Jazz,2041
Kathleen Madigan,Comedy,2042
Chloe x Halle,R&B,2043
Kid Ink,Hip-Hop,2044
Alonzo Bodden,Comedy,2045
Renée Fleming,Opera,2047
Maroon 5,Pop,2048
THEY.,R&B,2050
Stwo,Alternative,2052
Chevelle,Alternative,2053
Lil Uzi Vert,Pop,2054
Animals As Leaders,Jazz,2055
Future,Hip-Hop,2056
Russ,Hip-Hop,2057
The Neighbourhood,Alternative,2058
Bill Engvall,Comedy,2060
Nujabes,Jazz,2061
Rex Orange County,Pop,2062
Keaton Henson,Folk,2063
System Of A Down,Alternative,2066
The Supremes,Folk,2068
Kota the Friend,R&B,2072
Sam Evian,Folk,2074
JJ Grey & Mofro,Blues,2076
Giuseppe Verdi,Opera,2077
The King Khan & BBQ Show,Blues,2078
Pleasure P,R&B,2079
Berner,Hip-Hop,2081
SHY Martin,Pop,2085
J. Cole,Hip-Hop,2087
Moneybagg Yo,Hip-Hop,2088
Raffi,Folk,2089
Mike Stud,Pop,2091
Christian Finnegan,Comedy,2092
Grand Funk Railroad,Blues,2094
Fall Out Boy,Pop,2096
Heatwave,Jazz,2097
Sam Cooke,Pop,2098
Mac Miller,Hip-Hop,2100
Alessandro Scarlatti,Opera,2104
Nina Simone,Blues,2105
Louis Prima,Blues,2107
Alfredo Kraus,Opera,2108
Tech N9ne,Hip-Hop,2110
Yves Tumor,R&B,2114
Gustav Mahler,Classical,2115
DragonForce,Classical,2116
Alonzo Bodden,Comedy,2120
Wale,R&B,2121
"""Weird Al"" Yankovic",Comedy,2122
2Pac,Hip-Hop,2126
Flatbush Zombies,Hip-Hop,2127
Azizi Gibson,Hip-Hop,2131
Newsboys,Alternative,2135
Claude Debussy,Classical,2136
BROCKHAMPTON,Hip-Hop,2137
Andrea Bocelli,Classical,2138
Georges Bizet,Opera,2139
Thomas Quasthoff,Opera,2140
Alessia Cara,R&B,2141
Johnnie Taylor,Blues,2142
Edvard Grieg,Classical,2144
Black Flag,Alternative,2145
Giuseppe Verdi,Opera,2146
Giuseppe Verdi,Opera,2147
Zion & Lennox,Hip-Hop,2148
Shania Twain,Pop,2150
Rick Ross,Hip-Hop,2151
Caye,Hip-Hop,2152
Jules Massenet,Opera,2155
Matt Ox,Hip-Hop,2157
Georges Bizet,Opera,2158
Drake,Hip-Hop,2159
Anjelah Johnson,Comedy,2160
The Japanese House,Folk,2161
Crush,R&B,2164
Felipe Peláez,Pop,2165
Rufus Thomas,Blues,2166
Three 6 Mafia,Hip-Hop,2167
Frank Turner,Folk,2168
Ciara,Hip-Hop,2171
Robert Schumann,Classical,2172
TK Kravitz,Hip-Hop,2173
Tori Kelly,R&B,2174
Billy Stewart,Blues,2175
Chris Brown,R&B,2176
Sviatoslav Richter,Classical,2177
Giuseppe Verdi,Opera,2178
Wynton Marsalis,Classical,2179
LL Cool J,R&B,2180
Weezer,Alternative,2181
Jimmy Buffett,Folk,2182
Joey Bada$$,Hip-Hop,2183
Gabriel Garzón-Montano,Jazz,2185
Johann Sebastian Bach,Classical,2186
Tom Segura,Comedy,2187
TENDER,Alternative,2188
Jessie J,R&B,2189
PARTYNEXTDOOR,R&B,2190
Anna Moffo,Opera,2191
Jacques Offenbach,Opera,2192
Tedeschi Trucks Band,Blues,2193
Reykon,Hip-Hop,2195
Chord Overstreet,Pop,2196
Mario,R&B,2197
Andrew Bird,Folk,2198
2Pac,Hip-Hop,2200
Alex Wiley,Hip-Hop,2201
Nina Simone,Blues,2204
Clipse,Alternative,2206
Eddie Izzard,Comedy,2207
Johnny Mathis,Jazz,2208
Easy Life,Alternative,2209
Anjelah Johnson,Comedy,2210
KONGOS,Blues,2211
SiR,R&B,2212
Getter,Hip-Hop,2214
Jeff Beck,Blues,2215
Jonas Kaufmann,Opera,2216
Rittz,Hip-Hop,2218
Trip Lee,Hip-Hop,2219
Deftones,Alternative,2223
Renée Fleming,Opera,2226
The Dead Weather,Blues,2227
Amos Lee,Folk,2230
B.o.B,R&B,2231
Russ,Hip-Hop,2232
The Mighty Mighty Bosstones,Pop,2235
Elujay,R&B,2236
Tyrese,Hip-Hop,2238
SoMo,R&B,2239
Gregg Allman,Blues,2242
James Morrison,Folk,2243
Usher,R&B,2244
The Impressions,Blues,2245
Solange,R&B,2246
Vic Mensa,Hip-Hop,2247
Giacomo Puccini,Opera,2248
Archie Bell & The Drells,Blues,2251
Black Rebel Motorcycle Club,Blues,2252
Against Me!,Folk,2253
Linkin Park,Alternative,2255
Soda Stereo,Alternative,2258
Colbie Caillat,Folk,2259
Jackie Greene,Blues,2260
Dave Rawlings Machine,Folk,2262
Giacomo Puccini,Opera,2263
Camila Cabello,R&B,2266
Leikeli47,R&B,2267
Adolphe Adam,Opera,2270
JJ Grey & Mofro,Blues,2271
Sheck Wes,Hip-Hop,2272
Andrew Dice Clay,Comedy,2273
Antônio Carlos Jobim,Classical,2274
G-Eazy,Hip-Hop,2276
T.I.,Hip-Hop,2279
Joanne Brackeen,Jazz,2280
Hector Berlioz,Classical,2282
Groove Armada,Jazz,2284
38 Special,Folk,2286
Huncho Jack,Hip-Hop,2289
S. Carey,Folk,2290
Denis Solee,Jazz,2291
OneRepublic,Pop,2292
Kid Rock,Alternative,2293
Cass McCombs,Folk,2295
Charles Gounod,Opera,2296
Christopher Titus,Comedy,2297
Kentucky Thunder,Blues,2300
Léo Delibes,Opera,2301
Giacomo Puccini,Opera,2304
Wax Tailor,Jazz,2305
Whitney Cummings,Comedy,2306
Kacey Musgraves,Pop,2308
Saba,Alternative,2309
Saba,Alternative,2311
Alessandro Scarlatti,Opera,2312
Josh Ritter,Folk,2313
A$AP Mob,Hip-Hop,2315
Lil Durk,Hip-Hop,2317
Action Bronson,Hip-Hop,2319
George Carlin,Comedy,2320
Lil Baby,Hip-Hop,2323
Tee Grizzley,Hip-Hop,2325
Childish Gambino,Hip-Hop,2327
The Offspring,Alternative,2328
Lenny Bruce,Comedy,2329
Chevelle,Alternative,2330
Death Cab for Cutie,Folk,2331
Jack & Jack,Pop,2332
Destiny's Child,R&B,2336
Ralphie May,Comedy,2337
Kevin Roldan,Hip-Hop,2338
Giuseppe Verdi,Opera,2339
Greg Warren,Comedy,2340
A$AP Rocky,Hip-Hop,2344
Always Never,R&B,2345
Aventura,Hip-Hop,2346
Gioachino Rossini,Opera,2347
Jason Derulo,R&B,2348
Caravan Palace,Jazz,2352
Christopher Blake,Classical,2353
Asian Doll,R&B,2354
Flying Lotus,Alternative,2355
Yelawolf,Hip-Hop,2356
Nina Simone,Blues,2358
Mandolin Orange,Folk,2369
Arnold Schoenberg,Classical,2371
Col3trane,R&B,2374
21 Savage,Hip-Hop,2377
Edvard Grieg,Classical,2378
Tory Lanez,Hip-Hop,2380
Melanie Fiona,R&B,2381
Don Omar,Hip-Hop,2385
Kehlani,R&B,2386
Tierra Whack,Alternative,2387
The Avett Brothers,Folk,2388
Radiohead,Alternative,2389
RKCB,R&B,2391
Ariel Pink,Folk,2394
Black Rebel Motorcycle Club,Blues,2395
Richard Wagner,Opera,2397
Big Sean,R&B,2399
Blood Orange,R&B,2400
Ann Peebles,Blues,2402
June Anderson,Opera,2403
Giacomo Puccini,Opera,2404
Black Joe Lewis & The Honeybears,Blues,2405
Rodney Carrington,Comedy,2406
Norman Brown,Jazz,2407
Jooyoung,R&B,2409
Louis Prima,Blues,2410
SAINt JHN,Hip-Hop,2413
Kevin Nealon,Comedy,2417
Peggy Lee,Jazz,2419
Cream,Blues,2420
Jaden Smith,Hip-Hop,2424
Kevin Nealon,Comedy,2426
"The Odd Man Who Sings About Poop, Puke and Pee",Comedy,2427
Lecrae,Alternative,2428
Shy Girls,R&B,2431
Eric Burdon,Blues,2433
The Dells,Blues,2437
Playboi Carti,Hip-Hop,2438
Sam Fender,Folk,2439
"Orchestra Del Teatro Alla Scala, Milano",Opera,2441
V.I.C.,Hip-Hop,2444
Natasha Leggero,Comedy,2445
Shakey Graves,Folk,2448
Eric Bellinger,R&B,2449
Jerry Garcia,Blues,2450
The National,Folk,2451
Florence + The Machine,Folk,2455
G-Eazy,Hip-Hop,2456
Mike WiLL Made-It,Hip-Hop,2459
Pyotr Ilyich Tchaikovsky,Classical,2462
Andrew Dice Clay,Comedy,2463
Birocratic,Jazz,2464
Benjamin Britten,Classical,2465
TobyMac,Alternative,2467
Escape the Fate,Alternative,2469
My Morning Jacket,Alternative,2471
Richard Wagner,Opera,2474
Arcade Fire,Alternative,2475
Asiahn,R&B,2477
Ólafur Arnalds,Classical,2478
Young the Giant,Alternative,2480
Hoobastank,Alternative,2483
Burl Ives,Folk,2485
William Matteuzzi,Opera,2487
Angus & Julia Stone,Folk,2488
Giacomo Puccini,Opera,2490
Gunna,Hip-Hop,2491
The Modern Jazz Quartet,Jazz,2493
Antonio Caldara,Opera,2494
Babyface,R&B,2496
Audioslave,Alternative,2499
Jack White,Blues,2501
The Fabulous Thunderbirds,Blues,2504
Frédéric Chopin,Classical,2505
Yandel,Hip-Hop,2507
blackbear,Pop,2508
Giuseppe Verdi,Opera,2511
Kumail Nanjiani,Comedy,2513
Jerry Garcia,Blues,2515
Georg Philipp Telemann,Classical,2522
Mike Baldwin,Comedy,2524
Robert Plant,Blues,2526
Drake,Hip-Hop,2527
The Lawrence Arms,Folk,2528
Eminem,Hip-Hop,2529
Gustavo Santaolalla,Classical,2530
Giacomo Puccini,Opera,2531
Tyrese,Hip-Hop,2532
Kevin Gates,Hip-Hop,2534
Playboi Carti,Hip-Hop,2535
The Budos Band,Jazz,2536
Giuseppe Verdi,Opera,2539
Edward Elgar,Classical,2540
Wisin & Yandel,Hip-Hop,2541
Foghat,Blues,2542
88GLAM,Hip-Hop,2545
Simon & Garfunkel,Folk,2546
Mirella Freni,Opera,2547
The Mountain Goats,Folk,2549
Drake,Hip-Hop,2550
Travis Scott,Pop,2551
Daya,Pop,2552
Radiohead,Alternative,2556
Jimmie Vaughan,Blues,2559
Killumantii,R&B,2560
Future,Hip-Hop,2565
The Temperance Movement,Blues,2566
Stevie Ray Vaughan,Blues,2567
Wisin,Hip-Hop,2568
Drake,Hip-Hop,2569
Flatbush Zombies,Hip-Hop,2572
Johannes Brahms,Classical,2573
Joey Trap,Hip-Hop,2576
Leprous,Classical,2578
D'Angelo,R&B,2579
Bill Evans,Jazz,2580
Giacomo Puccini,Opera,2581
311,Alternative,2583
BROCKHAMPTON,Hip-Hop,2584
Gioachino Rossini,Opera,2585
Foreign Air,Alternative,2586
Nickelback,Alternative,2587
Fiona Apple,Folk,2588
Franz Ferdinand,Alternative,2589
Sturgill Simpson,Alternative,2590
A Tribe Called Quest,Jazz,2591
Alfredo Kraus,Opera,2598
The Flatliners,Folk,2600
Linkin Park,Alternative,2603
Busta Rhymes,Hip-Hop,2604
Smooth Jazz New York,Jazz,2605
The-Dream,R&B,2606
Gabriel Fauré,Classical,2608
Pyotr Ilyich Tchaikovsky,Classical,2609
Giuseppe Verdi,Opera,2611
Artie Lange,Comedy,2613
KONGOS,Blues,2615
The Bouncing Souls,Folk,2617
Tay-K,Hip-Hop,2621
Abel Carlevaro,Classical,2622
Russ,Hip-Hop,2624
Giuseppe Di Stefano,Opera,2625
Parkway Drive,Alternative,2626
Lil Pump,Hip-Hop,2627
Beyoncé,R&B,2628
2 Chainz,Hip-Hop,2630
Georges Bizet,Opera,2634
From Ashes to New,Alternative,2635
Lukas Nelson and Promise of the Real,Blues,2636
Rascal Flatts,Pop,2638
Solange,R&B,2639
Diana Gordon,Alternative,2640
Bahamas,Folk,2641
Gadiel,Hip-Hop,2644
Wiz Khalifa,Hip-Hop,2646
Michael Nyman,Classical,2647
Eagles,Folk,2648
Sade,R&B,2653
Beach House,Folk,2654
Jason Derulo,R&B,2656
Freya Ridings,Folk,2658
Johann Christian Bach,Classical,2660
Tamia,R&B,2662
Jazmine Sullivan,R&B,2663
Henry Jamison,Folk,2664
Deltron 3030,Alternative,2665
Sade,R&B,2666
Damu The Fudgemunk,Jazz,2667
Solange,R&B,2669
ABRA,R&B,2670
Luciano Pavarotti,Opera,2671
Dr. Dre,Pop,2672
Brian Regan,Comedy,2673
Alexis y Fido,Hip-Hop,2677
Charles Gounod,Opera,2679
Pyotr Ilyich Tchaikovsky,Classical,2680
Deep Purple,Blues,2681
Madeleine Peyroux,Jazz,2682
Paul Simon,Folk,2686
The Clovers,Blues,2687
Jefferson Airplane,Blues,2688
Maria Bamford,Comedy,2689
System Of A Down,Alternative,2691
Henry Green,Folk,2693
11:11,R&B,2694
Logic,Hip-Hop,2695
Sia,Pop,2696
Rawayana,Alternative,2697
St. Lucia,Alternative,2699
Aretha Franklin,Blues,2700
Rise Against,Alternative,2701
Jimi Hendrix,Blues,2702
Chris Botti,Jazz,2703
Odd Chap,Jazz,2704
Joe Hisaishi,Classical,2705
Terence Blanchard,Jazz,2706
The Black Keys,Blues,2707
Brick,Jazz,2710
Franz Liszt,Classical,2711
Flying Lotus,Alternative,2714
Reigning Sound,Blues,2715
Fenne Lily,Folk,2717
Mike Stud,Pop,2718
Bryson Tiller,R&B,2720
Stwo,Alternative,2725
PnB Rock,Hip-Hop,2729
Leon Russell,Blues,2732
John Rutter,Classical,2734
Moonchild,Jazz,2736
Norah Jones,Jazz,2737
Daniel Auber,Opera,2739
Everclear,Alternative,2740
Sammie,R&B,2742
Nao,R&B,2743
Aretha Franklin,Blues,2744
Ms. Lauryn Hill,Hip-Hop,2748
Leonard Cohen,Folk,2749
Jhene Aiko,R&B,2750
Rainbow Kitten Surprise,Folk,2752
Lil Durk,Hip-Hop,2753
Axwell /\ Ingrosso,Pop,2755
Ski Mask The Slump God,Hip-Hop,2756
Sinbad,Comedy,2760
The Story So Far,Alternative,2763
Sir Mix-A-Lot,Hip-Hop,2770
DaBaby,Hip-Hop,2773
Chris Brown,R&B,2774
Giuseppe Verdi,Opera,2775
Gerald Albright,Jazz,2778
Ñejo,Hip-Hop,2780
Young Dolph,Hip-Hop,2782
Gabriel Fauré,Classical,2784
Big K.R.I.T.,Alternative,2788
Dane Cook,Comedy,2789
Blood Orange,R&B,2790
J Alvarez,Hip-Hop,2791
Hanni El Khatib,Blues,2792
Wrabel,Folk,2793
Catfish and the Bottlemen,Alternative,2797
Linkin Park,Alternative,2798
Rick James,Hip-Hop,2799
Louis Armstrong,Jazz,2804
Erykah Badu,R&B,2805
Hugo Wolf,Classical,2806
Rhapsody,Classical,2808
Lil Wayne,Hip-Hop,2809
Akon,R&B,2810
Georges Bizet,Opera,2812
Norah Jones,Jazz,2813
Famous Dex,Hip-Hop,2817
Phish,Blues,2818
E-40,Hip-Hop,2821
Chance the Rapper,Pop,2823
Andrea Bocelli,Classical,2827
Orgy,Alternative,2828
Robert Schumann,Classical,2830
Santana,Blues,2832
Bad Wolves,Alternative,2833
Nicky Jam,Hip-Hop,2834
Brent Faiyaz,R&B,2835
Boogie,Hip-Hop,2837
Giacomo Puccini,Opera,2838
Wiener Philharmoniker,Classical,2839
Tommy Ryman,Comedy,2842
Skizzy Mars,Hip-Hop,2843
Richard Wagner,Opera,2844
Margaret Cho,Comedy,2846
Tom Papa,Comedy,2847
"Tyler, The Creator",Hip-Hop,2848
Natti Natasha,Pop,2849
Lil Wayne,Hip-Hop,2852
JJ Grey & Mofro,Blues,2853
Anne Sofie von Otter,Opera,2858
Gunna,Hip-Hop,2859
Bobby Darin,Jazz,2860
Judy Garland,Jazz,2861
Gioachino Rossini,Opera,2862
Baths,Folk,2864
Johann Sebastian Bach,Classical,2865
112,R&B,2866
B-Side,Jazz,2868
Eric Darius,Jazz,2873
The Temptations,Pop,2874
Death Grips,Hip-Hop,2875
Imaginary Future,Folk,2876
Nina Simone,Blues,2877
Henry Cho,Comedy,2879
Paul F. Tompkins,Comedy,2884
Maxwell,Pop,2889
Adolphe Adam,Opera,2891
Judah & the Lion,Folk,2892
Ben E. King,Pop,2897
Tommy Ryman,Comedy,2898
Amber Mark,R&B,2901
Cage The Elephant,Blues,2902
Rodney Carrington,Comedy,2903
Traffic,Blues,2904
LCD Soundsystem,Alternative,2905
Pablo Francisco,Comedy,2908
Sleeping At Last,Folk,2911
Bryce Vine,Pop,2913
Alanis Morissette,Alternative,2915
Granger Smith,Pop,2919
Mansur Brown,Jazz,2922
MC Magic,Hip-Hop,2927
SG Lewis,R&B,2928
Zhavia Ward,Pop,2930
Dread Mar I,Alternative,2932
Monty Python,Comedy,2933
Willie Dixon,Blues,2934
dodie,Pop,2935
Stromae,Pop,2936
Randy Crawford,Jazz,2937
Southern Avenue,Blues,2938
Kevin Roldan,Hip-Hop,2940
Cultura Profética,Alternative,2941
T-Pain,R&B,2942
Cheo Feliciano,Jazz,2943
Jeff Bernat,R&B,2944
Giuseppe Verdi,Opera,2946
Martin Luke Brown,Folk,2947
FloFilz,Jazz,2948
J. Cole,Hip-Hop,2949
The National,Folk,2950
Kesha,Pop,2951
Jimi Hendrix,Blues,2952
Eddie Izzard,Comedy,2953
Tedashii,Hip-Hop,2954
Nina Simone,Blues,2955
Charlie Hunter,Jazz,2956
Noname,R&B,2958
Beach House,Folk,2960
Tech N9ne,Hip-Hop,2961
James Taylor,Folk,2963
Smino,R&B,2964
Mahalia,R&B,2965
Bloodbound,Classical,2968
Nengo Flow,Hip-Hop,2969
Luciano Pavarotti,Opera,2970
Phillip Phillips,Folk,2971
Keem the Cipher,Jazz,2972
Solange,R&B,2973
James Vincent McMorrow,Folk,2974
Quavo,Hip-Hop,2977
Trey Songz,R&B,2981
Josh Blue,Comedy,2983
Xscape,R&B,2987
Martha Argerich,Classical,2988
Joey Bada$$,Hip-Hop,2990
Giuseppe Verdi,Opera,2991
Drake,Hip-Hop,2992
Staind,Alternative,2995
Cymande,Jazz,2997
Kid Rock,Alternative,2998
Kyle Kinane,Comedy,3003
Georges Bizet,Opera,3006
Jonas Brothers,Pop,3007
Ludwig van Beethoven,Classical,3009
Wolfgang Amadeus Mozart,Classical,3010
Tow'rs,Folk,3012
The Raconteurs,Blues,3013
Dizzy Wright,Hip-Hop,3014
Julien Baker,Folk,3015
Diet Cig,Folk,3016
Bohren & Der Club Of Gore,Jazz,3017
Johann Sebastian Bach,Classical,3018
Linkin Park,Alternative,3019
Richard Wagner,Opera,3020
Mac Miller,Hip-Hop,3021
Eric Bellinger,R&B,3022
Tedeschi Trucks Band,Blues,3023
Feist,Folk,3027
21 Savage,Hip-Hop,3028
Andy Woodhull,Comedy,3029
John Legend,R&B,3030
System Of A Down,Alternative,3032
Night Lovell,Hip-Hop,3033
Louis Katz,Comedy,3036
Wiz Khalifa,Hip-Hop,3039
Chief Keef,Hip-Hop,3041
The Animals,Blues,3042
Loretta Lynn,Folk,3043
