instance_id,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre,subgenre
26985,empty_field,Coming Back,2MMR56EviBf5OxXMvsyD8k,53,0.16,0.514,-1,0.723,0,E,0.672,-8.748,Minor,0.406,89.14,04-Apr,0.587,Alternative,
149321,Mahalia,Surprise Me,1AAQejvxF7QiXbXfmCCdnJ,56,0.19,0.681,219340,0.495,0.0188,G,0.102,-8.06,Major,0.0657,?,04-Apr,0.263,Alternative,
162984,Incubus,Pardon Me,0UzDPAMBI8miCHsYoqRb7g,63,0.00114,0.579,223747,0.812,0.00333,C#,0.115,-6.509,Minor,0.0693,152.002,04-Apr,0.278,Alternative,
216426,The Neighbourhood,Roll Call,3B6QFhinPRPFqmvMZBknb0,49,0.00932,0.562,250400,0.542,0.348,C,0.635,-7.221,Major,0.053,78.031,04-Apr,0.26,Alternative,"Alternative rock, indie rock, indie pop, pop rock"
189917,Love & The Outcome,The God I Know,39vLalHjXhGbZRDdZ0hqCn,45,0.0159,0.559,197973,0.804,0.000874,D,0.154,-5.704,Major,0.0541,175.949,04-Apr,0.484,Alternative,
82307,Garbage,Stupid Girl,7hhclvecTpNxNNRCk7NUoc,53,0.00336,0.588,258133,0.804,0.00172,B,0.0358,-4.006,Major,0.0333,?,04-Apr,0.736,Alternative,
198455,Janelle Monáe,Pynk (feat. Grimes),6ZlQVWi3XuM90rRSUZ8y9y,59,0.0375,0.672,240426,0.291,3.89E-06,G#,0.0925,-7.843,Major,0.0897,?,04-Apr,0.417,Alternative,"Contemporary R&B, AllMusic, Pop music, funk, psychedelic soul, USA Today, Hip hop music, progressive soul, Chicago Tribune"
88074,People Under The Stairs,Montego Slay,0qIS35OW8wttkakH1drdi7,46,0.116,0.885,238421,0.551,0.00864,C#,0.0736,-9.794,Major,0.24,96.1,04-Apr,0.66,Alternative,
94728,Rage Against The Machine,Know Your Enemy,2SuIBw9EOAn9y6NBpar4Xw,59,0.0125,0.575,-1,0.857,0.00229,E,0.145,-3.961,Major,0.155,117.413,04-Apr,0.623,Alternative,
165242,R.E.M.,It's The End Of The World As We Know It (And I Feel Fine),0JhyMqi5ihsk5neC8DMbbz,63,0.026,0.383,246933,0.893,0,G,0.0251,-8.638,Major,0.037,205.544,04-Apr,0.803,Alternative,"Alternative rock, jangle pop, folk rock, college rock, post-punk, new wave music"
59930,empty_field,Trader Joe,6GsP3uMCd0Dn5T37C93waZ,49,0.574,0.872,188917,0.541,1.79E-06,C,0.0617,-6.932,Major,0.0629,133.005,04-Apr,0.589,Alternative,
78195,Madvillain,The Illest Villains,6tSzBTVkALyELZjNhlTTqy,43,0.546,0.402,115360,0.817,0.00889,A#,0.426,-9.215,Minor,0.307,97.267,04-Apr,0.334,Alternative,"Alternative hip hop, jazz rap, abstract hip hop, psychedelic rap"
64483,Childish Major,I Like You (feat. DRAM & 6lack),1PyPK82Vd79mBJcuqA4Dv1,46,0.0292,0.68,266250,0.646,3.47E-05,E,0.109,-5.513,Minor,0.0969,112.016,04-Apr,0.184,Alternative,"Hip hop music, Trap music, Contemporary R&B"
81627,Jacob Collier,Lua (feat. MARO),4XYlN4f0yZRkyqPSauZNdv,36,0.86,0.445,422333,0.179,0.00151,C#,0.171,-18.555,Major,0.0358,148.094,04-Apr,0.327,Alternative,"Jazz, rhythm and blues"
119805,empty_field,Make You Feel,1z8VQNzZ8mETuKjW1szX1A,59,0.787,0.7,220800,0.43,0.000476,C#,0.129,-8.437,Minor,0.0399,?,04-Apr,0.103,Alternative,
89543,Lemaitre,Rocket Girl (Feat. Betty Who),5xFyDoUkX82ZZoYrBgy3Bi,49,0.0131,0.614,238840,0.864,0.000953,F,0.185,-4.195,Minor,0.0401,104.966,04-Apr,0.335,Alternative,
188385,empty_field,Mama Said Knock You Out (feat. Tech N9ne),3ZrapLmel0yOoc3DG6mbjW,54,0.000128,0.59,167510,0.979,0,F#,0.0819,-3.763,Minor,0.103,102.993,04-Apr,0.724,Alternative,
84106,Sir Sly,Astronaut,6S351e5wbNlOilzYTD15An,50,0.0822,0.628,-1,0.584,0.433,G,0.298,-8.03,Major,0.0284,112,04-Apr,0.335,Alternative,"Indie pop, alternative rock, psychedelic pop"
61454,Trash Boat,Strangers,5R0b6aGJH9J6BW4eNUgYDd,46,0.000202,0.446,-1,0.873,0.00488,F#,0.137,-3.922,Major,0.0517,101.117,04-Apr,0.321,Alternative,"Pop punk, skate punk, melodic hardcore, post-hardcore"
116025,Foo Fighters,Word Forward,7KmawNv6JUgZ54gSyVF6VQ,49,0.00222,0.43,226640,0.866,3.97E-06,G,0.349,-5.412,Major,0.0413,142.078,04-Apr,0.174,Alternative,"Alternative rock, post-grunge, hard rock, grunge"
197508,Smino,Ballet (feat. Bari),4rBPVO6UevqeL9IcmrhHoc,41,0.483,0.825,266933,0.537,0,G,0.411,-9.245,Major,0.423,?,04-Apr,0.596,Alternative,"Hip hop music, neo soul, funk, Soul music"
207604,empty_field,All Spies,51lPx6ZCSalL2kvSrDUyJc,46,0.000647,0.538,105593,0.636,0.821,D,0.176,-11.539,Minor,0.0428,148.941,04-Apr,0.896,Alternative,
189460,empty_field,Lasso,3ky5MAL9hYdh7QaVREDoNY,52,0.0208,0.642,167840,0.628,0.00029,B,0.125,-7.272,Major,0.0349,?,04-Apr,0.944,Alternative,
185687,New Order,In A Lonely Place - Live at MIF,2QlPByrmEO9XciNBXCrawR,31,0.00253,0.534,-1,0.697,0.739,G,0.681,-9.579,Major,0.0329,104.721,04-Apr,0.733,Alternative,
40222,Foreign Air,Free Animal,1DoHs2vkoWqR83IeNVhqcg,61,0.0856,0.579,180400,0.584,0,F,0.0958,-7.151,Minor,0.0438,80.001,04-Apr,0.393,Alternative,
46004,Red Hot Chili Peppers,Hard to Concentrate,0rKtyWc8bvkriBthvHKY8d,54,0.156,0.641,241840,0.502,4.35E-06,G,0.311,-7.334,Major,0.0251,105.634,04-Apr,0.326,Alternative,"Funk rock, alternative rock, rap rock, funk metal"
61979,Silversun Pickups,Panic Switch,3ivfLh885IydQvVgC3lhr3,54,0.000202,0.163,343907,0.885,0.0121,F,0.228,-4.623,Minor,0.0725,198.556,03-Apr,0.549,Alternative,"Alternative rock, indie rock, post-punk revival, dream pop, Allmusic, Rovi Corporation, shoegaze"
43406,Papa Roach,Last Resort - The Rework,3ubRyKRIiqaGihHeM4D8aM,62,0.000944,0.551,-1,0.962,0.000174,B,0.138,-3.856,Minor,0.237,155.104,04-Apr,0.512,Alternative,"Alternative rock, rap metal, nu metal, alternative metal, hard rock"
134245,empty_field,Boys Life,64QtLJjrbxGfO8xQeypj7b,50,0.00727,0.582,-1,0.734,0.202,F#,0.76,-6.987,Minor,0.0675,127.071,04-Apr,0.644,Alternative,
206658,311,Transistor,2jA7IONZUcWrYxEMnwAPDZ,38,0.000977,0.432,181627,0.778,0,D,0.639,-7.39,Major,0.0795,75.041,04-Apr,0.758,Alternative,
49241,empty_field,Heaven's Dead,6dBsQM8ldayoTfI3U466pS,45,0.206,0.454,-1,0.58,0,D,0.144,-5.017,Major,0.031,118.613,04-Apr,0.384,Alternative,
45955,empty_field,Let Go Today - Stripped,3HG3QFERdP3Q1b6VGahwWs,37,0.352,0.778,-1,0.488,4.48E-05,C#,0.109,-10.319,Major,0.0647,100.016,04-Apr,0.442,Alternative,
65929,Run The Jewels,A Christmas Fucking Miracle,3tkBcwIz1o1m8w2nnZhHEd,42,0.0754,0.734,261440,0.812,0,A,0.0766,-6.13,Minor,0.156,106.051,04-Apr,0.168,Alternative,
137313,Hurt,Ten Ton Brick,2WTxIQ0ufU7AxT43ZKpllY,39,0.00131,0.51,230413,0.824,5.61E-06,F#,0.0772,-4.194,Major,0.0593,167.16,04-Apr,0.379,Alternative,
42615,The Black Keys,Dead and Gone,7sS5Om91zhROiIWuBFFnT4,53,0.00803,0.638,221027,0.709,1.59E-06,G,0.335,-5.464,Minor,0.039,143.984,04-Apr,0.913,Alternative,"Garage rock, blues rock, punk blues, indie rock"
129257,Diamond D,Only Way 2 Go (Instrumental),0kAkw9xqQVPsqlz6fTi4IR,50,0.00128,0.649,153066,0.645,0.0361,G,0.294,-12.109,Major,0.238,?,04-Apr,0.631,Alternative,Hip hop music
180671,empty_field,Neapolitan Sky,1T2LKYCOibst7oMBDEEDKd,45,0.188,0.702,221360,0.686,0,G,0.0919,-4.011,Major,0.025,?,04-Apr,0.628,Alternative,
52818,empty_field,Only One,0EgigrGFGb4PHaVNb7fgK7,50,0.0313,0.506,-1,0.541,0,C#,0.0583,-6.657,Minor,0.039,67.535,04-Apr,0.166,Alternative,
77090,empty_field,I Need Some Sleep,6xRAt6Ui9UoB0ATXyf1pM5,57,0.869,0.664,148187,0.307,0.458,C,0.107,-10.14,Major,0.0325,128.029,04-Apr,0.193,Alternative,
126803,Jhene Aiko,Psilocybin (Love In Full Effect),08HC5yL0XpxfXr8Hy3eFlF,49,0.283,0.465,466280,0.479,0.0165,G#,0.106,-10.032,Minor,0.0913,121.472,04-Apr,0.137,Alternative,
209528,Still Woozy,Cooks,28cxnK9pcP1ENyvmMCiU9O,64,0.446,0.363,-1,0.579,0.0127,G,0.264,-10.533,Major,0.0986,78.032,04-Apr,0.719,Alternative,"Indie pop, bedroom pop"
176368,Nick Hakim,Needy Bees,7ygDajJT9WxGU37R23wlvo,41,0.507,0.449,211827,0.422,0.00885,B,0.103,-8.223,Major,0.0316,114.44,04-Apr,0.117,Alternative,Neo soul
192914,Shinedown,It All Adds Up,1M3cufVLY7tTKMke4Ftt5l,46,0.000693,0.611,-1,0.87,6.11E-06,E,0.0534,-4.145,Minor,0.0838,80.017,04-Apr,0.628,Alternative,"Hard rock, alternative metal, post-grunge, alternative rock, pop rock"
70381,empty_field,Bring The Noise,1zS4PMsHfkSXPkzrEkCkC6,50,0.000823,0.61,211787,0.827,0,D,0.116,-8.577,Major,0.172,121.17,04-Apr,0.295,Alternative,
97254,Steve Lacy,Looks,4CfawBZg9VSNGQ3g225dYH,49,0.259,0.753,-1,0.704,0.143,F,0.103,-5.562,Major,0.0843,93.951,04-Apr,0.8,Alternative,"Alternative R&B, neo soul, funk, jazz, indie rock, lo-fi, psychedelic soul, Stereogum"
41198,R.LUM.R,Close Enough,3Uvi9diL18dYSUc3vcKk0n,42,0.0279,0.696,167759,0.61,0.000595,C,0.257,-7.462,Major,0.0622,99.98,04-Apr,0.403,Alternative,
98326,Sorority Noise,"Blonde Hair, Black Lungs",1nZbQyUrqUaEi0o44ENNeh,49,0.000448,0.313,176975,0.605,0,F,0.136,-6.261,Major,0.0447,?,03-Apr,0.379,Alternative,"Emo, indie rock, pop punk"
197051,Avenged Sevenfold,Remenissions,1Qxj5nxpN2zXWYngetSiRi,47,0.000104,0.323,-1,0.958,0.00918,G,0.23,-5.618,Major,0.0816,178.805,04-Apr,0.438,Alternative,"Heavy metal music, progressive metal, alternative metal, hard rock, metalcore"
205289,empty_field,Halo,0kzfqqvipRSBQchrB3xX8D,60,2.87E-05,0.529,195653,0.92,0.00202,D#,0.0582,-4.168,Major,0.0649,?,04-Apr,0.438,Alternative,
98184,Col3trane,Penelope,3e9R23BvUPW7gbPfboiDIx,55,0.104,0.551,-1,0.391,0,E,0.173,-9.486,Major,0.4,87.993,04-Apr,0.353,Alternative,
85435,Stereoside,On Our Way,4gKx9LSz1rrpieTKgWc4cB,38,0.041,0.555,-1,0.633,0,E,0.359,-4.58,Major,0.0471,140.018,04-Apr,0.335,Alternative,
38601,Volbeat,The Sinner Is You,70x1x9NbSJJXkrgvIyyAVX,41,0.000215,0.516,255427,0.926,5.13E-05,A,0.0874,-5.862,Major,0.0305,100.068,04-Apr,0.349,Alternative,"Heavy metal music, hard rock, rockabilly, psychobilly, groove metal, rock and roll"
161698,The Wonder Years,"There, There",7dFpbh9YodBRaeBQJpgrzR,46,0.0119,0.398,-1,0.737,0.0876,G#,0.204,-6.412,Major,0.0403,120.128,04-Apr,0.355,Alternative,"Comedy, Slice of life, Coming of age"
159356,The Bravery,Time Won't Let Me Go,2QQDH8gt4nyxFu2XX6bhG8,47,0.0012,0.391,-1,0.873,5.11E-05,C,0.421,-4.61,Major,0.0323,?,04-Apr,0.433,Alternative,"Indie rock, post-punk revival, dance-punk, synth-pop, alternative rock"
23384,Ro James,Excuse Me,477zLo45EG0Q9dnb9GLObK,43,0.488,0.802,213225,0.633,0,C,0.0809,-5.165,Major,0.0417,?,04-Apr,0.174,Alternative,Contemporary R&B
179079,empty_field,Family Affair,0HAwzlHv9gPQK9lu0IkNQQ,48,0.248,0.736,224560,0.55,0,G#,0.0815,-5.823,Minor,0.0292,92.926,04-Apr,0.969,Alternative,
44211,Alanis Morissette,Hand in My Pocket - 2015 Remaster,08aFb1Mn5v3neJbpXtcy6b,64,0.135,0.657,-1,0.655,0.00303,C,0.102,-8.3,Major,0.0248,92.259,04-Apr,0.668,Alternative,"pop music, rock music, alternative rock, electronic music, grunge"
85085,Statik Selektah,82 92 (feat. Mac Miller),1AuRUFMDXSzjZjs9jG3Ieg,55,0.194,0.526,217367,0.919,0,B,0.037,-4.702,Minor,0.32,?,04-Apr,0.704,Alternative,Hip hop music
93684,Cass McCombs,There Can Be Only One,0dIipTYASaFwX1QxVrVFV7,51,0.349,0.612,257453,0.688,0.216,A,0.241,-13.591,Major,0.0348,86.305,04-Apr,0.861,Alternative,
185253,Lewis Del Mar,Loud(y),7kP54ZV8aR8L4qfJDU85Z7,49,0.261,0.712,-1,0.563,2.61E-05,G,0.137,-7.435,Minor,0.0712,140.048,04-Apr,0.502,Alternative,"Experimental pop, rock music"
145523,O.C.,Time's Up,1AKK2n7nLnwDlnNEV8pI3P,52,0.162,0.664,205613,0.621,0.0694,D,0.353,-6.521,Major,0.0671,89.566,04-Apr,0.489,Alternative,
157504,The Story So Far,Daughters,0jFHMDRXxKaREor3hBEEST,43,5.31E-05,0.355,186787,0.994,0.00187,G,0.354,-2.947,Major,0.131,167.972,04-Apr,0.19,Alternative,
174875,Queens of the Stone Age,If Only,6N0cqmiMjeABuxJwf7RZma,49,0.0716,0.596,202680,0.892,0.188,F,0.0797,-4.484,Minor,0.0297,126.068,04-Apr,0.938,Alternative,
109750,Shinedown,BRILLIANT,0rmBj7wqjgVShGJElZyWmL,49,0.000231,0.331,274280,0.945,0.0113,C,0.0435,-4.54,Major,0.347,174.005,03-Apr,0.151,Alternative,"Hard rock, alternative metal, post-grunge, alternative rock, pop rock"
105698,My Darkest Days,Can't Forget You,2ZzJV18Okd5q1ELIDpB5qM,43,0.00526,0.344,-1,0.69,0,F#,0.0939,-5.465,Major,0.0375,166.013,04-Apr,0.256,Alternative,"Hard rock, post-grunge"
23780,empty_field,Pretty Fly (For A White Guy),0xmKGKpQyVbIaouyKfi96I,70,0.112,0.722,188667,0.901,0,B,0.0674,-3.66,Minor,0.105,143.401,04-Apr,0.963,Alternative,
183700,Three Days Grace,I Am An Outsider,1UWZwd0amSz7c79mseOxrS,55,0.00125,0.436,162120,0.902,0,C,0.347,-4.861,Minor,0.0517,171.997,04-Apr,0.53,Alternative,"Post-grunge, hard rock, alternative rock, alternative metal, nu metal"
55850,NEEDTOBREATHE,BE HERE LONG,6CZbdioBl8UF8xnVlFK236,46,0.0327,0.512,215307,0.883,2.46E-06,C,0.34,-3.137,Major,0.0453,155.97,04-Apr,0.527,Alternative,"Alternative rock, Southern rock, Southern gospel"
186478,Black Stone Cherry,Can't You See,4k8qvHOr6luTsgUqc4TcgN,52,0.000469,0.398,211160,0.846,2.46E-05,B,0.172,-4.217,Major,0.0441,?,04-Apr,0.411,Alternative,"Hard rock, heavy metal music, Southern rock, alternative metal, AllMusic, post-grunge, AllMusic"
65585,Moose Blood,Knuckles (Acoustic),1XrrzhGLErbkiwH5v3xww9,46,0.821,0.566,227350,0.356,0.000412,F#,0.102,-7.97,Major,0.0291,124.817,04-Apr,0.0942,Alternative,"Emo, pop punk, emo pop"
44953,empty_field,Tia Tamera (feat. Rico Nasty),5i65hAKLspGg0XGB0uNnk2,65,0.017,0.814,212813,0.675,0,C,0.182,-4.594,Major,0.0931,119.867,04-Apr,0.407,Alternative,
46024,Ween,Tried And True,5wBLDkxVvclanSitx5jq8e,40,0.0983,0.746,242000,0.575,0.309,C#,0.345,-9.032,Major,0.0267,?,04-Apr,0.591,Alternative,"Alternative rock, experimental rock"
87727,empty_field,Beautiful Oblivion (feat. IDK),1mdlrHJNtRmXkVAl6Dq7LX,45,0.206,0.484,263360,0.492,0.00705,C#,0.344,-8.656,Major,0.319,97.518,04-Apr,0.244,Alternative,
58245,empty_field,Yard (feat. Haile of WSTRN) (feat. Haile),09Sd0A6xGvuNpkuREAt0fi,57,0.00167,0.637,-1,0.743,0.000743,A#,0.142,-7.711,Minor,0.28,191.995,04-Apr,0.964,Alternative,
169078,Anthem Lights,In Christ Alone,3nYc3Snqoq07soc7pMlmkn,43,0.831,0.389,209824,0.333,0,A,0.11,-6.532,Major,0.0302,139.092,03-Apr,0.322,Alternative,"Pop rock, Christian rock, Contemporary Christian music, Contemporary R&B, Reunion Records, Alan Powell (actor), YouTube"
66059,Slipknot,Disasterpiece,2f51exPmupa9iSSh79UjcS,56,0.000128,0.395,308307,0.988,0.000244,B,0.134,-4.063,Minor,0.246,107.684,04-Apr,0.189,Alternative,
31148,Stone Sour,Zzyzx Rd.,7w5GAUVhimHVPSwTsPnxq5,49,0.191,0.584,241560,0.611,1.52E-06,B,0.244,-5.739,Major,0.0269,79.572,04-Apr,0.188,Alternative,"Alternative metal, hard rock, post-grunge"
149155,Dope,Debonaire,47NFxqBdiRUhihncUAAKvZ,55,1.35E-05,0.586,152627,0.889,0.607,B,0.0715,-4.331,Minor,0.0488,140.535,04-Apr,0.837,Alternative,
173696,Frank Ocean,Pilot Jones,6UHPDipNpgqJNw3188y17d,54,0.482,0.397,-1,0.449,8.00E-05,G#,0.818,-13.376,Major,0.386,?,04-Apr,0.374,Alternative,"Alternative R&B, psychedelic soul, progressive soul"
147890,Adam Jensen,The Kid,1AvPyVBTxrzTopmlPX7Mrr,43,0.107,0.78,198932,0.578,7.55E-05,F#,0.18,-6.366,Minor,0.038,?,04-Apr,0.638,Alternative,
172521,Yeek,I'm Trying,0LsVa1Hal7ZJe9oJ5RdxHi,48,0.541,0.804,-1,0.429,0.00106,C#,0.103,-6.712,Major,0.0714,96.957,04-Apr,0.768,Alternative,
152036,Aeris Roves,Delilah,1EvsBXlRgZaVzZ3unJ6yT6,52,0.814,0.814,187253,0.435,1.62E-06,G,0.105,-8.422,Major,0.0684,98.049,04-Apr,0.416,Alternative,"R&B, Soul music"
193579,empty_field,Zombie Bastards,6X39LR0glRm9Gfqbv0VCUe,50,0.00624,0.686,251000,0.822,2.91E-05,B,0.16,-2.984,Major,0.0392,89.991,04-Apr,0.776,Alternative,
111636,Teyana Taylor,"Gonna Love Me (feat. Ghostface Killah, Method Man & Raekwon) - Remix",68iJwbFaWvjXrt7vrgV0gx,56,0.211,0.547,289147,0.6,0,A#,0.145,-7.546,Minor,0.351,89.041,04-Apr,0.49,Alternative,"Contemporary R&B, hip hop music, Pop music"
33862,Theory of a Deadman,By the Way,0orhRWXS5Gs5FYdFc4Eycg,45,0.00182,0.372,215160,0.752,0,D#,0.111,-3.389,Minor,0.0353,149.786,03-Apr,0.308,Alternative,
134802,empty_field,Who Taught You How to Hate,3uSSjnDMmoyERaAK9KvpJR,49,0.000172,0.334,297693,0.986,0.00111,C#,0.0932,-2.843,Minor,0.126,111.831,05-Apr,0.543,Alternative,
25768,empty_field,Climbing Up the Walls,15BsrefgYpMgu1ZCIr8EJw,50,0.0971,0.172,285200,0.655,0.128,B,0.195,-7.476,Minor,0.042,78.653,04-Apr,0.221,Alternative,
131482,Joy Division,Shadowplay - 2007 Remaster,0yEhNqCwEfy8LHUmnZoHpP,55,0.000997,0.433,-1,0.756,0.761,A,0.124,-7.855,Major,0.0565,145.443,04-Apr,0.117,Alternative,Post-punk
117270,Matt Redman,Blessed Be Your Name,0pJPUuBj356DwZJqII6vu9,49,0.00338,0.443,348893,0.819,0.016,B,0.696,-6.61,Major,0.0615,116.033,04-Apr,0.0983,Alternative,"Worship music, contemporary Christian music, pop music"
190818,Jhene Aiko,Ascension,7m3gWEU7E3I9T8yZDNdNQn,45,0.911,0.429,213760,0.359,0.000675,C,0.102,-8.142,Major,0.0313,93.12,04-Apr,0.0399,Alternative,
186616,The Driver Era,San Francisco,2lLnI8QXD84LOh7YJ9TLfW,49,0.348,0.673,219025,0.706,4.47E-06,C#,0.329,-7.363,Major,0.0291,?,04-Apr,0.798,Alternative,"Alternative rock, funk, Contemporary R&B"
153417,empty_field,Amen,15gJmbM0pjL1yjIASTyW0x,52,0.00758,0.64,227013,0.469,0.000453,G,0.0711,-8.718,Major,0.0412,90.001,03-Apr,0.305,Alternative,
210716,empty_field,To Be Human,3qjQYRMqhVZu7BatSoZXn2,60,0.564,0.671,-1,0.446,0,F#,0.0862,-4.727,Minor,0.0241,96.022,04-Apr,0.274,Alternative,
73190,Matt Maher,What a Friend,3BiIPNWmMeJAK9iwEFTeDX,51,0.0213,0.585,197507,0.947,0,E,0.382,-4.981,Major,0.0632,109.958,04-Apr,0.475,Alternative,"Contemporary worship music, contemporary Christian music"
214375,The Strokes,Is This It,0h5D9uxuZRAfq6qMMX34vN,55,0.147,0.667,-1,0.692,3.75E-05,F,0.349,-8.361,Major,0.0285,96.021,04-Apr,0.846,Alternative,"Indie rock, garage rock revival, post-punk revival, New wave music"
122580,Marcy Playground,Sex & Candy,3DWPfwRsQgOQDfWKvYipS8,66,0.238,0.67,173493,0.558,0,D,0.106,-9.159,Major,0.0251,80.511,04-Apr,0.63,Alternative,"Alternative rock, power pop, post-grunge"
112722,Teyana Taylor,Gonna Love Me,18yLuJJgEbmDa339LoEuZo,67,0.402,0.514,166998,0.506,2.56E-05,A#,0.191,-7.095,Minor,0.28,88.044,04-Apr,0.312,Alternative,"Contemporary R&B, hip hop music, Pop music"
22886,Purple Mountains,I Loved Being My Mother’s Son,4pijhBK1imIJjIeqxTzU1R,46,0.169,0.613,260960,0.571,0.0015,D,0.0938,-10.552,Major,0.0267,108.276,04-Apr,0.481,Alternative,| years_active    = 2019
64718,empty_field,Can't Stop,5P0mkqNPdGWtJJ4LvWk7cn,77,0.0179,0.618,269000,0.938,0,A,0.167,-3.442,Major,0.0456,91.455,04-Apr,0.875,Alternative,
20830,MercyMe,Grace Got You,0MhCb3iakymVqQIOeYPSUf,55,0.122,0.61,215133,0.831,0,B,0.105,-3.422,Minor,0.0307,87.001,04-Apr,0.724,Alternative,
21010,empty_field,Playing the Victim,2EfNo32cwCgIqBTpI8zJ4E,42,6.65E-05,0.384,170344,0.981,0,B,0.0982,-2.658,Major,0.175,160.899,03-Apr,0.538,Alternative,
178875,Breaking Benjamin,Red Cold River,2WgbFkQQswVVEWnyKnFo2q,60,0.000248,0.376,200907,0.967,2.64E-06,D#,0.0575,-3.277,Minor,0.166,91.582,04-Apr,0.226,Alternative,"Talk:Breaking Benjamin#July 11, 2015, Hard rock, post-grunge, alternative metal"
201753,empty_field,The World I Know,1r3b0K50QVApOglIQVsObQ,61,0.0515,0.514,255467,0.704,0.00219,D,0.228,-4.724,Major,0.0261,76.975,04-Apr,0.386,Alternative,
54016,Ari Lennox,Broke (feat. JID),1IpHQZF8eJ5mQos0F6ahkK,61,0.173,0.894,242000,0.307,0,C#,0.0831,-8.941,Minor,0.115,120.001,04-Apr,0.48,Alternative,"Contemporary R&B, soul music, neo soul"
41727,Flying Lotus,Takashi,6n72bDAxbWOkWaJnlfQfIZ,49,0.00298,0.49,351687,0.707,0.129,D,0.153,-6.918,Major,0.244,142.382,04-Apr,0.253,Alternative,"Electronic music, Alternative hip hop, nu jazz, wonky (genre), Intelligent dance music, LA Weekly, progressive rap, The New Yorker"
182123,The Flaming Lips,Yoshimi Battles the Pink RobotsPt. 1,46J1ehGDxGVmG0a02XAnaI,57,0.337,0.555,287507,0.902,0,C,0.152,-7.918,Major,0.0958,156.108,04-Apr,0.62,Alternative,"Neo-psychedelia, experimental rock, alternative rock, indie rock, psychedelic rock"
62815,Trivium,The Heart From Your Hate,1xN1z8UgsUX9lf0klicN2O,62,0.00876,0.582,243853,0.928,5.03E-06,A#,0.297,-4.659,Minor,0.0635,113.043,04-Apr,0.565,Alternative,
216571,Nirvana,In Bloom - Nevermind Version,7adJkp3x1Svn0tQiSdinUD,61,4.58E-05,0.496,255080,0.878,9.40E-05,A#,0.268,-4.822,Minor,0.0549,79.029,04-Apr,0.548,Alternative,
71882,empty_field,Must Have Done Something Right,2o660Ri2wTg7Rv6cKbFBCe,46,0.0166,0.563,199867,0.959,0,C#,0.13,-3.036,Major,0.0421,?,04-Apr,0.81,Alternative,
168312,empty_field,Déjà vu,6snTSfKns0v5V8euTy8uhQ,54,0.16,0.552,251907,0.603,0,G#,0.088,-8.948,Major,0.168,123.709,04-Apr,0.382,Alternative,
29939,Alanis Morissette,Hands Clean,6VYAOMUFqxbTCeEXqqlz4I,51,0.00192,0.513,269400,0.82,2.83E-06,G,0.504,-5.428,Major,0.0299,99.952,04-Apr,0.52,Alternative,"pop music, rock music, alternative rock, electronic music, grunge"
195984,empty_field,Shake It Out,0pGyXRaXMjWFasWjO4oDNi,61,0.0126,0.519,277720,0.808,0,A#,0.105,-4.097,Major,0.0383,107.505,04-Apr,0.251,Alternative,
169550,Breaking Benjamin,So Cold,5WO1gmX6aI6kToQggDkolN,54,0.00225,0.485,273040,0.776,0.000102,C,0.124,-5.472,Minor,0.0525,153.055,04-Apr,0.26,Alternative,"Talk:Breaking Benjamin#July 11, 2015, Hard rock, post-grunge, alternative metal"
52158,MARINA,Power & Control,3PVLaswHLHvo3Xd9o2P54a,42,0.00807,0.529,226480,0.9,0.00128,A,0.114,-4.941,Minor,0.0426,120.026,04-Apr,0.479,Alternative,
205435,Mac Ayres,Something to Feel,2kjvg2OFysyWg9Ikwa5ywL,54,0.874,0.754,213535,0.525,1.95E-05,D#,0.117,-10.004,Major,0.0897,72.276,04-Apr,0.57,Alternative,"R&B, Soul music, funk, jazz fusion, vaporwave"
198366,Radiohead,Creep,3Ik03549CFRHjRBhHRlVwM,78,0.0102,0.515,-1,0.43,0.000141,G,0.129,-9.935,Major,0.0369,91.841,04-Apr,0.104,Alternative,"Art rock, alternative rock, electronica, experimental rock, art pop"
24140,Casting Crowns,Thrive,0SuEuiZGrDiBEeRpNOG6lr,50,0.104,0.641,305333,0.633,0,F#,0.262,-7.295,Major,0.0271,114.993,04-Apr,0.279,Alternative,"Contemporary Christian Music, pop music, rock music, pop rock, gospel music, worship music"
189273,Grizfolk,Bounty On My Head,0NwM9L7Kd0sXbpuaCdaAIy,50,0.000592,0.499,216973,0.821,7.06E-05,D#,0.257,-3.961,Major,0.0413,150.013,04-Apr,0.358,Alternative,"Alternative rock, indie pop"
139221,Nine Inch Nails,Less Than,6jKcmgac1pj1iaqBPsF3rF,47,0.0456,0.521,-1,0.934,0.886,D#,0.204,-3.735,Major,0.0793,?,04-Apr,0.238,Alternative,"Industrial rock, Industrial music, alternative rock, electronic rock, industrial metal, Ambient music"
185319,KAYTRANADA,BUS RIDE,0VgkVdmE4gld66l8iyGjgx,50,0.0101,0.657,133347,0.438,0.934,A,0.112,-8.587,Major,0.0483,?,04-Apr,0.688,Alternative,"Electronic music, Hip hop music, Contemporary R&B, Dance music, Funk music, House music"
100972,Seether,Tonight,3UYYwbchCP47jl2Q9tAhMc,45,1.61E-05,0.59,-1,0.929,0.0662,A,0.113,-4.356,Major,0.035,125.012,04-Apr,0.517,Alternative,"Post-grunge, hard rock, alternative metal, nu metal"
